110年廣播電台目標聽眾-族群,
,
資料來源：本研究問卷調查整理(N=96),
N,R
,%
,0
族群別,比重
閩南人,41.3
客家人,14.13
外省人,16.3
原住民,5.43
新住民(外配及工作者),7.61
無設定,56.52
