"109年廣播電臺各類型電臺各類型營收比重","","","","","","","",""
"","","","","","","","",""
"數據四捨五入加總原因，加總結果未必等於100.00%
資料來源：本研究問卷調查整理(N=84)","","","","","","","",""
"N","R","R","R","R","R","R","R",""
"","%","%","%","%","%","%","%",""
"","0","0","0","0","0","0","0",""
"類別","廣告播出及製播收入","時段出租收入","設備、場地出租收入","企劃製播收入","活動製作收入","發行出版品收入","產品銷售收入","其他營業收入"
"小功率(無)","0.4917","0.4541","0.0038","0.0132","0.0048","0","0.0262","0.0062"
"小功率(聯)","0.5034","0.4574","0","0.0018","0.0174","0","0.0004","0.0196"
"中功率(無)","0.6489","0.1888","0.0083","0.0125","0.0241","0.0067","0.0275","0.0832"
"中功率(聯)","0.7768","0.1919","0.008","0.0035","0.0118","0","0","0.0079"
"調幅","0.3107","0.6504","0.006","0","0","0","0.0001","0.0329"
