"109年廣播電台目標聽眾-年齡層",""
"",""
"資料來源：本研究問卷調查整理(N=104)",""
"N","R"
"","%"
"","0"
"年齡別","比重"
"15歲以下","0"
"16~19歲","0"
"20~29歲","93.8"
"30~39歲","25"
"40~49歲","41.37"
"50~59歲","62.5"
"60~64歲","46.88"
"65歲以上","31.25"
"無設定","14.58"
