"109年廣播電台目標聽眾-族群",""
"",""
"資料來源：本研究問卷調查整理(N=96)",""
"N","R"
"","%"
"","0"
"族群別","比重"
"閩南人","0.4792"
"客家人","0.1667"
"外省人","0.2396"
"原住民","0.0938"
"新住民(外配及工作者)","0.0313"
"無設定","0.375"
