序號,國別地區,中文片名,上映日期,申請人,出品,上映院數,銷售票數,週票數變動率,銷售金額,累計銷售票數,累計銷售金額
1,美國,熊貓大冒險,2024/07/28,天馬行空數位有限公司,Cinema Management Group  LLC,1,222,98.21%,"48,840",334,"73,480"
2,西班牙,她們的盛夏微愛,2024/07/26,佳映娛樂國際股份有限公司,LATIDO CONSORCIO DE EXPORTACION DEL CINE ESPANOL SL,12,448,68.42%,"90,976",714,"147,842"
3,日本,劇場總集篇 孤獨搖滾！Re:,2024/07/26,曼迪傳播股份有限公司,Aniplex Inc.,31,"9,046",33.24%,"2,640,218","15,835","4,447,863"
4,日本,大室家-親愛的姊妹,2024/07/26,天馬行空數位有限公司,Hakuhodo DY music ## pictures Inc.,15,249,20.29%,"40,300",594,"97,852"
5,日本,四月，她將到來。,2024/07/26,車庫娛樂股份有限公司,TOHO CO.  LTD.,70,"5,569",1.92%,"1,407,858","11,033","2,789,429"
6,日本,不死戀人,2024/07/26,希望影視行銷股份有限公司,Nagoya Broadcasting Network Co.  Ltd.,14,322,14.18%,"69,100",604,"131,680"
7,日本,追逐繁星的孩子,2024/07/26,車庫娛樂股份有限公司,RELAY MOTION KFT.,51,913,-26.73%,"226,640","2,159","537,308"
8,中國大陸,新封神榜：楊戩,2024/07/26,峻龍國際有限公司,上海追光影業有限公司##浙江東陽小宇宙影視傳媒有限公司##浙江橫店影業有限公司##嗶哩嗶哩影業（天津）有限公司##抖音文化（廈門）有限公司,6,235,9.30%,"53,580",450,"107,865"
9,日本,DDDD惡魔的破壞 後編,2024/07/24,薩摩亞商雄讚股份有限公司台灣分公司,GAGA Corporstion,47,"1,195",-27.75%,"314,104","3,116","834,453"
10,南韓,塔羅牌,2024/07/24,英屬維京群島商高捷全球開發有限公司 台灣分公司,CONTENTS PANDA,34,"1,105",-48.34%,"270,225","3,244","807,005"
11,美國,死侍與金鋼狼,2024/07/24,台灣華特迪士尼股份有限公司,BUENA VISTA INTERNATIONAL  INC.,94,"292,980",-17.99%,"83,568,556","650,225","185,981,632"
12,英國,激情年代,2024/07/23,威秀影城股份有限公司,The Royal National Theatre,3,16,33.33%,"10,800",28,"18,680"
13,日本,驀然回首,2024/07/22,采昌國際多媒體股份有限公司,Avex Pictures Inc.,85,"62,475","22,212.50%","16,706,452","62,755","16,768,052"
14,日本,大室家-親愛的朋友,2024/07/20,天馬行空數位有限公司,Hakuhodo DY music ## pictures Inc.,2,1,0.00%,160,139,"24,223"
15,法國,時髦女子,2024/07/19,海鵬影業有限公司,GAUMONT S.A.,9,228,-50.22%,"44,790","1,237","258,244"
16,日本,在那開滿花的山丘，我想見到妳,2024/07/19,可樂藝術文創股份有限公司,SHOCHIKU CO. LTD.,13,191,-59.36%,"41,151","1,347","319,652"
17,中華民國,嘎啦,2024/07/19,馬棋朵數位影像製作有限公司,馬棋朵數位影像製作有限公司##文化內容策進院##瑪菲司股份有限公司##華麗熊行銷有限公司##有樂股份有限公司##三幕電影製作有限公司 ##九日映像開發有限公司##后花園數位影像製作有限公司##森上娛樂國際有限公司 ##大岩文創國際有限公司,73,"6,817",-57.74%,"1,724,613","39,587","10,106,486"
18,中華民國,阿姨，上學囉！,2024/07/19,車庫娛樂股份有限公司,財團法人天主教失智老人社會福利基金會,7,299,-31.89%,"67,390","4,149","936,559"
19,加拿大,人道主義吸血鬼徵求自願獻身者,2024/07/19,好威映象有限公司,H264,9,310,-49.10%,"70,095","1,593","384,635"
20,南韓,寂噤計畫,2024/07/17,車庫娛樂股份有限公司,RELAY MOTION KFT.,84,"5,561",-65.35%,"1,364,093","47,676","11,971,995"
21,美國,龍捲風暴,2024/07/17,美商華納兄弟（遠東）股份有限公司台灣分公司,WARNER BROS. PICTURES INTERNATIONAL.,95,"47,412",-46.36%,"13,279,039","245,717","69,806,278"
22,印尼,血繼,2024/07/14,采昌國際多媒體股份有限公司,PT. Multi Utama Media,14,376,-53.64%,"86,050","3,254","851,315"
23,日本,劇場版 藍色監獄 -EPISODE 凪-,2024/07/12,薩摩亞商羚邦(亞洲)有限公司台灣分公司,Bandai Namco Filmworks Inc.,76,"9,568",-36.08%,"2,571,905","113,937","31,683,365"
24,日本,電影哆啦A夢：大雄的地球交響樂,2024/07/12,車庫娛樂股份有限公司,TOHO CO.  LTD.,88,"20,359",-34.51%,"4,987,013","141,940","34,915,401"
25,美國,長腿,2024/07/12,車庫娛樂股份有限公司,RELAY MOTION KFT.,36,"2,211",-59.41%,"596,105","43,438","11,390,444"
26,中華民國,愛的噩夢,2024/07/12,星泰國際娛樂股份有限公司,良人行影業有限公司##台灣大哥大 MyVideo##宏將影業有限公司##聚星文創娛樂事業股份有限公司##樂到家國際娛樂股份有限公司##星泰國際娛樂股份有限公司##華映娛樂股份有限公司,34,"1,240",-56.70%,"326,660","26,349","6,959,985"
27,中國大陸,前途海量,2024/07/12,仲業股份有限公司,北京愛奇藝科技有限公司##北京水龍吟影視文化有限公司##金華市奶昔映畫影視文化傳媒有限公司##山西電影製片廠（有限公司）##北京金天地影視文化股份有限公司##北京加辣製作影視文化有限公司,1,2,0.00%,540,866,"207,456"
28,英國,鳥,2024/07/12,捷傑有限公司,UNITED INTERNATIONAL PICTURES,3,134,-25.56%,"27,905","2,023","511,178"
29,美國,飛月情海,2024/07/10,美商台灣索尼影業發行股份有限公司台灣分公司,SONY PICTURES RELEASING INTERNATIONAL CORPORATION.,33,328,-64.04%,"79,560","16,292","4,096,871"
30,日本,DDDD惡魔的破壞 前編,2024/07/10,薩摩亞商雄讚股份有限公司台灣分公司,GAGA Corporstion,6,127,-62.76%,"33,785","4,171","1,100,161"
31,丹麥,荒蕪之地．應許之心,2024/07/05,仲業股份有限公司,TRUSTNORDISK APS,4,92,-48.02%,"18,470","2,874","720,281"
32,南韓,找死凶宅,2024/07/05,車庫娛樂股份有限公司,RELAY MOTION KFT.,5,23,-84.56%,"5,420","11,241","2,751,120"
33,德國,56種喝采,2024/07/05,海鵬影業有限公司,Picture Tree International GmbH,2,56,-75.55%,"11,970","1,761","378,217"
34,香港,海關戰線,2024/07/05,華映國際文創股份有限公司,英皇影業有限公司##天津閱文影視文化傳媒有限公司##新麗傳媒集團有限公司##上海淘票票影視文化有限公司##北京上獅文化集團有限公司##北京微夢創科網絡技術有限公司##華文映像（北京）影業有限公司##新麗國際傳媒有限公司,4,41,-84.59%,"12,652","28,416","7,176,794"
35,日本,秒速5公分,2024/07/05,車庫娛樂股份有限公司,RELAY MOTION KFT.,10,393,-50.50%,"95,162","14,220","3,574,396"
36,中華民國,我想和你在一起,2024/07/05,威視股份有限公司,文化內容策進院TAICCA ##寬魚國際股份有限公司##星映電影有限公司##(聯合出品)基翔影視有限公司##(聯合出品)合名實業有限公司##(聯合出品)平天下電影娛樂有限公司,13,"1,477",-38.92%,"398,452","38,765","10,151,146"
37,南韓,彼此的日子 In Our Day,2024/07/05,可樂藝術文創股份有限公司,FINECUT CO.  LTD.,1,13,-58.06%,"2,590",716,"160,649"
38,義大利,教宗家的小兒子,2024/07/05,光年映畫有限公司,The Match Factory GmbH,2,2,-60.00%,440,"1,361","289,807"
39,日本,異國日記,2024/07/03,天馬行空數位有限公司,Hakuhodo DY music ## pictures Inc.,3,64,-42.86%,"16,510","3,216","736,321"
40,美國,神偷奶爸 4,2024/07/03,美商美國環球影片股份有限公司台灣分公司,UNIVERSAL INTERNATIONAL FILMS LLC,91,"41,440",-33.62%,"10,790,764","598,611","158,481,309"
41,日本,角落小夥伴電影版：奇幻的玩具工廠,2024/06/29,威視股份有限公司,Asmik Ace  Inc.,78,"5,091",-44.40%,"1,281,494","26,010","6,753,898"
42,法國,瑪麗亞‧蒙特梭利,2024/06/28,捷傑有限公司,INDIE SALES COMPANY,1,36,-33.33%,"7,920","2,261","523,970"
43,越南,鬼厄犬,2024/06/28,車庫娛樂股份有限公司,RELAY MOTION KFT.,1,800,"3,900.00%","176,000","18,808","4,685,169"
44,日本,名偵探柯南 100萬美元的五稜星,2024/06/28,普威爾國際股份有限公司,株式会社トムス・エンタテインメント,94,"30,386",-31.20%,"8,020,076","742,763","198,712,922"
45,德國,金髮毒藥,2024/06/28,鴻聯國際開發股份有限公司,Telepool GmbH,1,4,0.00%,"1,080","1,452","334,809"
46,中華民國,破浪男女,2024/06/28,原子映象有限公司,壹陸喜喜股份有限公司##原子映象有限公司,23,"1,324",-38.76%,"350,244","59,045","15,178,075"
47,美國,噤界：入侵日,2024/06/26,美商美國派拉蒙影片股份有限公司台灣分公司,PARAMOUNT PICTURES CORPORATION,20,622,-69.42%,"174,782","195,150","53,963,647"
48,南韓,亡命機劫,2024/06/21,美商台灣索尼影業發行股份有限公司台灣分公司,SONY PICTURES RELEASING INTERNATIONAL CORPORATION.,4,111,-67.26%,"29,504","65,434","16,621,934"
49,泰國,金孫爆富攻略,2024/06/21,英屬蓋曼群島商威望國際娛樂股份有限公司台灣分公司,GDH 559 CO.  LTD.,14,"1,011",-34.14%,"250,750","58,297","14,669,638"
50,越南,媽的人生願望,2024/06/21,車庫娛樂股份有限公司,RELAY MOTION KFT.,1,14,-62.16%,"3,740","28,404","7,025,418"
