序號,國別地區,中文片名,上映日期,申請人,出品,上映院數,銷售票數,週票數變動率,銷售金額,累計銷售票數,累計銷售金額
1,日本,電影版屁屁偵探：再見親愛的夥伴，屁屁啊,2024/08/02,薩摩亞商雄讚股份有限公司台灣分公司,Toei Animation CO. LTD,72,"5,940",5.88%,"1,507,703","11,550","2,942,996"
2,南韓,絕地逃生,2024/08/02,車庫娛樂股份有限公司,RELAY MOTION KFT.,67,"10,811",7.58%,"2,749,762","20,860","5,303,700"
3,香港,怨泊,2024/08/02,車庫娛樂股份有限公司,852 FILMS,55,"2,546",-10.00%,"659,607","5,375","1,369,808"
4,法國,熱血搜救隊：翻轉世界,2024/08/02,可樂藝術文創股份有限公司,SOCIETE NOUVELLE DE DISTRIBUTION,26,922,18.66%,"207,183","1,699","388,606"
5,日本,劇場版 賽馬娘Pretty Derby：新時代之門,2024/08/02,薩摩亞商羚邦(亞洲)有限公司台灣分公司,Cygames Inc.,41,"7,128",14.89%,"2,845,290","13,332","4,492,687"
6,中華民國,夏日的檸檬草,2024/08/02,威視股份有限公司,百薇國際娛樂股份有限公司##文化內容策進院(聯合出品公司)##滿滿額娛樂股份有限公司(聯合出品公司)##台北影業股份有限公司(聯合出品公司)##阿榮影業股份有限公司(聯合出品公司),89,"36,786",60.22%,"9,835,662","60,682","16,194,254"
7,波蘭,農民：愛慾情謎,2024/08/02,捷傑有限公司,New Europe Film Sales sp. zo.o.,12,631,17.50%,"133,555","1,168","247,173"
8,美國,不羈騎士,2024/08/02,美商美國環球影片股份有限公司台灣分公司,UNIVERSAL INTERNATIONAL FILMS LLC,30,"1,051",7.03%,"276,159","2,033","539,125"
9,中華民國,我父英風,2024/08/02,符號文化股份有限公司,財團法人楊英風藝術教育基金會,17,824,-24.40%,"175,736","7,931","1,739,062"
10,美國,圈套,2024/08/01,美商華納兄弟（遠東）股份有限公司台灣分公司,WARNER BROS. PICTURES INTERNATIONAL.,84,"17,740",-17.24%,"4,659,383","39,175","10,218,555"
11,南韓,BLACKPINK WORLD TOUR [BORN PINK] IN CINEMAS,2024/07/31,美麗華娛樂股份有限公司,Trafalgar Releasing Limited,10,"2,349",-90.48%,"1,402,700","27,032","16,542,684"
12,美國,熊貓大冒險,2024/07/28,天馬行空數位有限公司,Cinema Management Group  LLC,24,698,214.41%,"175,282","1,032","248,762"
13,日本,不死戀人,2024/07/26,希望影視行銷股份有限公司,Nagoya Broadcasting Network Co.  Ltd.,5,23,-92.86%,"5,605",627,"137,285"
14,西班牙,她們的盛夏微愛,2024/07/26,佳映娛樂國際股份有限公司,LATIDO CONSORCIO DE EXPORTACION DEL CINE ESPANOL SL,4,69,-84.60%,"14,850",783,"162,692"
15,日本,劇場總集篇 孤獨搖滾！Re:,2024/07/26,曼迪傳播股份有限公司,Aniplex Inc.,30,"3,322",-63.28%,"902,296","19,157","5,350,159"
16,日本,大室家-親愛的姊妹,2024/07/26,天馬行空數位有限公司,Hakuhodo DY music ## pictures Inc.,5,58,-76.71%,"9,520",652,"107,372"
17,日本,四月，她將到來。,2024/07/26,車庫娛樂股份有限公司,TOHO CO.  LTD.,46,"1,624",-70.84%,"409,703","12,657","3,199,132"
