序號,國別地區,中文片名,上映日期,申請人,出品,上映院數,銷售票數,週票數變動率,銷售金額,累計銷售票數,累計銷售金額
1,美國,惡靈古堡首部曲：拉昆市,2021/11/26,美商台灣索尼影業發行股份有限公司台灣分公司,SONY PICTURES RELEASING INTERNATIONAL CORPORATION.,95,"67,216",-15.00%,"16,487,817","146,291","36,266,431"
2,美國,魔法滿屋,2021/11/26,台灣華特迪士尼股份有限公司,"BUENA VISTA INTERNATIONAL,INC.",81,"34,025",-3.11%,"8,019,939","69,141","16,416,142"
3,日本,Fate/Grand Order -終局特異點 冠位時間神殿所羅門-,2021/11/26,曼迪傳播有限公司,Aniplex Inc.,33,"7,490",-23.79%,"1,879,790","17,318","4,359,396"
4,中華民國,魔法阿媽 4K數位修復版,2021/11/26,車庫娛樂股份有限公司,稻田電影工作室有限公司,43,"4,890",-6.57%,"1,170,682","10,124","2,424,038"
5,日本,偶然與想像,2021/11/26,東昊影業有限公司,m-appeal,13,"3,580",240.95%,"846,686","4,644","1,091,967"
6,日本,電影之神,2021/11/26,采昌國際多媒體股份有限公司,"Shochiku Co.,Ltd",18,"1,120",-0.62%,"246,666","2,247","491,005"
7,中華民國,阿查依蘭的呼喚,2021/11/26,久藝傳播有限公司,久藝傳播有限公司,10,754,18.55%,"171,985","1,390","313,695"
8,美國,殺無赦,2021/11/26,美商華納兄弟（遠東）股份有限公司台灣分公司,WARNER BROS. PICTURES INTERNATIONAL.,24,542,17.32%,"125,950","1,004","228,676"
9,日本,沒說出口的殺人告白,2021/11/26,鴻聯國際開發股份有限公司,KADOKAWA CORPORATION,14,414,-14.29%,"90,396",897,"200,674"
10,法國,破碎的琴鍵,2021/11/26,天馬行空數位有限公司,INDIE SALES COMPANY,8,279,36.10%,"56,520",484,"96,315"
11,南韓,激鬥：首部曲,2021/11/26,車庫娛樂股份有限公司,RELAY MOTION KFT.,24,251,-31.04%,"55,800",615,"141,640"
12,美國,鬼域囚徒,2021/11/26,車庫娛樂股份有限公司,RELAY MOTION KFT.,4,46,-23.33%,"10,790",106,"25,000"
13,中華民國,月老,2021/11/24,麻吉砥加電影有限公司,"麻吉砥加電影有限公司,禾豐九路娛樂有限公司,良人行影業有限公司,居爾一拳有限公司,樂到家國際娛樂股份有限公司,聚星文創娛樂事業股份有限公司,國賓影城股份有限公司,能率影業股份有限公司,HIVE FILMWORKS INC.",102,"280,114",44.98%,"68,075,794","476,518","115,498,075"
14,日本,我讓最想被擁抱的男人給威脅了 劇場版～西班牙篇～,2021/11/23,木棉花國際股份有限公司,Aniplex Inc.,14,"4,802",0.08%,"1,179,464","9,600","2,375,652"
15,中華民國,青春弒戀,2021/11/19,長龢有限公司,"風度國際有限公司,中環國際娛樂事業股份有限公司,長龢有限公司,阿榮影業股份有限公司,台北市電影委員會,星泰國際娛樂股份有限公司,菊地健興業有限公司,天使放大股份有限公司,齊石傳播有限公司",53,"2,212",-53.59%,"531,074","14,877","3,595,307"
16,日本,《少女與戰車 最終章》 第3話,2021/11/19,華藝娛樂股份有限公司,Hakuhodo DY music & Pictures Inc.,22,645,-73.54%,"247,880","6,419","2,626,351"
17,中華民國,金錢男孩MONEYBOYS,2021/11/19,前景娛樂有限公司,"台北市電影委員會,前景娛樂有限公司,KGP Filmproduktion,Zorba ,Panache Productions,ARTE France Cinéma,La Cie Cinématographique",37,"1,007",-64.45%,"224,700","8,052","1,882,458"
18,香港,濁水漂流,2021/11/19,滿滿額娛樂股份有限公司,"滿滿額創作香港有限公司,羚邦控股有限公司,宇鯉影業有限公司",12,504,-46.61%,"125,112","1,969","491,587"
19,中華民國,真相地圖,2021/11/19,車庫娛樂股份有限公司,後場音像紀錄工作室有限公司,6,419,-3.01%,"67,110","1,113","177,860"
20,日本,超慄方殺陣,2021/11/19,原創娛樂股份有限公司,"Shochiku Co.,Ltd.",19,168,-82.11%,"39,645","2,999","712,866"
21,泰國,我們的限時約定,2021/11/19,英屬蓋曼群島商威望國際娛樂股份有限公司台灣分公司,"Benley Film Co.,Ltd.",6,73,-85.54%,"16,315","1,142","260,213"
22,美國,浪浪伊斯坦堡,2021/11/19,好威映象有限公司,Dogwoof,5,75,-61.93%,"15,895",549,"108,280"
23,南韓,喋血江陵,2021/11/19,車庫娛樂股份有限公司,RELAY MOTION KFT.,11,67,-92.44%,"15,775","2,620","604,002"
24,日本,電影版 輝夜姬想讓人告白～天才們的戀愛頭腦戰～ FINAL,2021/11/19,車庫娛樂股份有限公司,RELAY MOTION KFT.,8,55,-88.52%,"12,795","1,494","359,940"
25,英國,撕裂異弒界,2021/11/19,光年映畫有限公司,PROTAGONIST PICTURES LIMITED,6,34,-90.93%,"8,035",968,"225,163"
26,南韓,鬼村：殺人魔之女,2021/11/19,車庫娛樂股份有限公司,EVRIT CONSULTING KFT.,1,2,-97.40%,420,158,"36,255"
27,美國,王者理查,2021/11/18,美商華納兄弟（遠東）股份有限公司台灣分公司,WARNER BROS. PICTURES INTERNATIONAL.,89,"2,982",-62.44%,"701,074","22,418","5,286,074"
28,日本,刀劍神域劇場版 –Progressive- 無星夜的詠嘆調,2021/11/12,木棉花國際股份有限公司,Aniplex Inc.,74,"14,119",-26.98%,"4,298,189","118,844","30,622,115"
29,中華民國,詭扯,2021/11/12,車庫娛樂股份有限公司,"良人行影業有限公司,Arthur Film Inc. (주)아더필름,車庫娛樂股份有限公司,麻吉砥加電影有限公司,聚星文創娛樂事業股份有限公司,樂到家國際娛樂股份有限公司,宏將傳媒股份有限公司",48,"7,656",-24.23%,"1,853,833","56,421","13,616,291"
