序號,國別地區,中文片名,上映日期,申請人,出品,上映院數,銷售票數,週票數變動率,銷售金額,累計銷售票數,累計銷售金額
1,日本,電影哆啦A夢：大雄的宇宙小戰爭 2021,2022/07/15,車庫娛樂股份有限公司,"TOHO CO.,LTD.",66,"14,391",-13.30%,"3,427,759","30,989","7,385,734"
2,南韓,分手的決心,2022/07/15,車庫娛樂股份有限公司,RELAY MOTION KFT.,57,"9,834",28.65%,"2,427,504","17,478","4,325,267"
3,南韓,邪門,2022/07/15,采昌國際多媒體股份有限公司,Atrium Productions Kft.,40,"3,927",-7.10%,"962,406","8,154","1,999,622"
4,法國,失業風暴,2022/07/15,可樂藝術文創股份有限公司,France Televisions Distribution,19,606,16.54%,"123,921","1,126","232,023"
5,日本,婚顧女王,2022/07/15,中影股份有限公司,"松竹 株式會社  Shochiku Co.,Ltd.",16,444,-33.33%,"96,795","1,110","245,272"
6,芬蘭,朵貝的愛情繪本,2022/07/15,佳映娛樂國際股份有限公司,LevelK ApS,8,245,3.81%,"52,700",481,"103,012"
7,日本,在我和天空之間,2022/07/15,華藝娛樂股份有限公司,Hakuhodo DY music & pictures Inc.,9,144,-1.37%,"32,491",290,"65,869"
8,馬來西亞,野蠻人入侵,2022/07/15,海鵬影業有限公司,Good Move Media,16,155,10.71%,"31,620",295,"60,833"
9,香港,喜歡妳是妳,2022/07/15,華映娛樂股份有限公司,"美亞電影製作有限公司,夢想沙龍娛樂文化有限公司",10,137,-28.65%,"31,082",329,"76,218"
10,美國,超級救援狗,2022/07/10,豪華大戲院股份有限公司,IMAX Film Holding Co.,1,32,0.00%,"3,520",39,"4,155"
11,美國,深海獵奇,2022/07/09,豪華大戲院股份有限公司,IMAX Corporation.,1,8,-74.19%,670,45,"4,660"
12,中華民國,少年吔，安啦！,2022/07/08,牽猴子股份有限公司,城市國際電影有限公司,45,"6,657",-43.81%,"1,612,415","30,619","7,466,913"
13,美國,達賴的一生,2022/07/08,東昊影業有限公司,Studiocanal S.A.S,15,"1,087",-44.17%,"244,666","3,980","908,332"
14,日本,螢火蟲之墓,2022/07/08,香港商甲上娛樂有限公司台灣分公司,"TOHO CO,LTD",14,679,-12.84%,"175,311","1,818","475,064"
15,中華民國,KULO,2022/07/08,車庫娛樂股份有限公司,後場音像紀錄工作室有限公司,7,630,0.96%,"103,920","2,007","323,470"
16,美國,驅神,2022/07/08,車庫娛樂股份有限公司,RELAY MOTION KFT.,20,219,-85.84%,"54,740","3,312","816,503"
17,印度,偉大的印度廚房,2022/07/08,天馬行空數位有限公司,MANKIND CINEMAS,6,190,-61.15%,"40,135","1,256","262,726"
18,日本,熊貓家族+熊貓家族 - 雨中的馬戲團,2022/07/08,香港商甲上娛樂有限公司台灣分公司,"RAKUTEN GROUP,INC",13,166,-28.14%,"40,035",496,"122,445"
19,日本,兒時的點點滴滴,2022/07/08,香港商甲上娛樂有限公司台灣分公司,Studio Ghibli Inc.,14,160,-29.52%,"38,266",472,"113,550"
20,日本,平成狸合戰,2022/07/08,香港商甲上娛樂有限公司台灣分公司,Studio Ghibli Inc.,14,92,-48.31%,"22,101",333,"81,962"
21,日本,隔壁的山田君,2022/07/08,香港商甲上娛樂有限公司台灣分公司,Studio Ghibli Inc.,14,72,-19.10%,"17,658",203,"48,440"
22,日本,太陽與波麗露,2022/07/08,車庫娛樂股份有限公司,RELAY MOTION KFT.,13,66,-88.68%,"16,200","1,817","429,682"
23,印尼,娜娜：逝水年華,2022/07/08,前景娛樂有限公司,WILD BUNCH INTERNATIONAL,6,64,-76.56%,"13,455",617,"129,837"
24,日本,神隱少年狼,2022/07/08,聯影企業股份有限公司,Masakazu Kaneko,3,27,-74.04%,"5,990",232,"46,884"
25,美國,雷神索爾：愛與雷霆,2022/07/06,台灣華特迪士尼股份有限公司,"BUENA VISTA INTERNATIONAL,INC.",96,"108,643",-54.37%,"27,905,048","756,104","198,913,937"
26,南韓,魔女二部曲：另一個她,2022/07/01,車庫娛樂股份有限公司,RELAY MOTION KFT.,56,"6,784",-51.91%,"1,583,686","65,938","15,764,237"
27,美國,闇黑電話,2022/07/01,美商美國環球影片股份有限公司台灣分公司,UNIVERSAL INTERNATIONAL FILMS LLC,69,"2,020",-69.17%,"497,181","31,429","7,724,031"
