序號,國別地區,中文片名,上映日期,申請人,出品,上映院數,銷售票數,週票數變動率,銷售金額,累計銷售票數,累計銷售金額
1,日本,美麗的他電影版,2023/04/01,采昌國際多媒體股份有限公司,"Mainichi Broadcasting System, Inc.",28,"3,345","2,886.61%","830,009","3,457","858,009"
2,法國,戰爭開打之際,2023/04/01,可樂藝術文創股份有限公司,Gaumont S.A.,1,20,11.11%,"3,770",38,"7,630"
3,馬來西亞,孩子， 你好嗎 ? 我是誰?,2023/04/01,香港商甲上娛樂有限公司台灣分公司,小黃花慈善基金Little Yellow Flower Foundation,1,19,90.00%,"3,740",29,"5,720"
4,馬來西亞,孩子， 你好嗎 ? 鴕鳥騎士,2023/03/31,香港商甲上娛樂有限公司台灣分公司,小黃花慈善基金Little Yellow Flower Foundation,3,13,30.00%,"2,560",23,"4,580"
5,日本,魔女宅急便,2023/03/31,香港商甲上娛樂有限公司台灣分公司,Studio Ghibli Inc.,57,"9,169",46.77%,"2,281,271","15,416","3,820,800"
6,西班牙,桃子樹的最後豐收,2023/03/31,海鵬影業有限公司,MK2 FILMS,16,801,78.79%,"166,168","1,249","257,663"
7,南韓,靈魂伴侶,2023/03/31,車庫娛樂股份有限公司,RELAY MOTION KFT.,54,"6,064",48.30%,"1,496,730","10,153","2,502,135"
8,日本,鏡之孤城,2023/03/31,車庫娛樂股份有限公司,RELAY MOTION KFT.,56,"35,343",97.29%,"8,950,072","53,257","13,474,197"
9,香港,白日青春,2023/03/31,采昌國際多媒體股份有限公司,PETRA Films Pte Ltd,20,880,21.72%,"195,750","1,603","354,972"
10,愛爾蘭,夏日悄悄話,2023/03/31,好威映象有限公司,GEM Entertainment Kft.,14,"1,179",88.04%,"259,608","1,806","394,773"
11,俄羅斯,公主與野獸,2023/03/31,可樂藝術文創股份有限公司,Luminescence Kft.,26,"1,684",36.47%,"382,121","2,918","665,327"
12,中華民國,做工的人電影版,2023/03/31,華映國際文創股份有限公司,"大慕影藝國際事業股份有限公司,中國信託創業投資股份有限公司,華映娛樂股份有限公司,大慕可可股份有限公司,樂到家國際股份有限公司,有戲娛樂股份有限公司,鏡文學股份有限公司,華研國際音樂股份有限公司,秀泰集團",98,"61,205",61.94%,"14,660,430","113,484","26,965,883"
13,美國,65：恐怖行星,2023/03/31,美商台灣索尼影業發行股份有限公司台灣分公司,SONY PICTURES RELEASING INTERNATIONAL CORPORATION.,96,"18,116",25.87%,"4,353,207","32,509","7,816,983"
14,日本,電影版殘念生物事典,2023/03/31,采昌國際多媒體股份有限公司,ADK Emotions Inc.,23,385,-25.68%,"87,792",903,"201,384"
15,美國,龍與地下城：盜賊榮耀,2023/03/29,美商美國派拉蒙影片股份有限公司台灣分公司,PARAMOUNT PICTURES CORPORATION,97,"132,891",41.27%,"34,953,892","239,403","63,319,865"
16,法國,唐璜羅曼死,2023/03/27,海鵬影業有限公司,MK2 FILMS,15,374,835.00%,"79,962",414,"87,797"
17,法國,小淘氣尼古拉：快樂的源頭,2023/03/26,捷傑有限公司,CHARADES,1,75,0.00%,"15,710",113,"24,605"
18,英國,杏仁與海馬,2023/03/24,薩摩亞商雄讚股份有限公司台灣分公司,Bankside Films Ltd,3,24,-86.74%,"5,281",401,"91,539"
19,日本,名偵探柯南 灰原哀物語〜黑鐵的神祕列車〜,2023/03/24,曼迪傳播有限公司,YOMIURI TELECASTING CORPORATION,54,"18,350",19.19%,"4,641,980","47,489","11,884,541"
20,中華民國,守護黑面琵鷺,2023/03/24,采昌國際多媒體股份有限公司,鴻奇文化事業有限公司,23,"2,622",133.69%,"467,526","6,703","1,436,930"
21,法國,販愛天堂,2023/03/24,原創娛樂股份有限公司,"PATHE FILMS S.A.S,ORANGE STUDIO S.A",5,80,-78.84%,"17,040",825,"174,321"
22,香港,毒舌大狀,2023/03/24,華映國際文創股份有限公司,"安樂影片有限公司,萬誘引力乙有限公司,阿里巴巴影業娛樂傳媒有限公司,香港電影發展基金",18,730,-55.94%,"180,438","4,028","973,471"
23,美國,捍衛任務4,2023/03/22,車庫娛樂股份有限公司,RELAY MOTION KFT.,74,"192,671",-15.06%,"51,158,263","698,786","186,838,336"
24,南韓,闇黑對決,2023/03/17,車庫娛樂股份有限公司,RELAY MOTION KFT.,1,13,-93.47%,"2,820","4,179","975,190"
