序號,國別地區,中文片名,上映日期,申請人,出品,上映院數,銷售票數,週票數變動率,銷售金額,累計銷售票數,累計銷售金額
1,中華民國,溟溟,2023/06/16,犢影制作電影有限公司,犢影制作電影有限公司##馬棋朵數位影像製作有限公司##華映娛樂股份有限公司##海王天璽文化傳媒股份有限公司,29,990,-8.50%,"240,930","7,723","1,731,341"
2,摩洛哥,雙手的溫柔,2023/06/16,光年映畫有限公司,FILMS BOUTIQUE SAS,15,703,25.54%,"151,207","1,263","270,409"
3,荷蘭,惡靈魔洛剋,2023/06/16,車庫娛樂股份有限公司,RELAY MOTION KFT.,30,933,-38.05%,"228,979","2,439","597,075"
4,美國,義美超級爸,2023/06/16,車庫娛樂股份有限公司,RELAY MOTION KFT.,55,"2,012",4.68%,"453,988","3,934","897,574"
5,美國,大愚樂家,2023/06/16,采昌國際多媒體股份有限公司,Freeway Entertainment Kft.,23,367,-7.32%,"83,780",763,"178,916"
6,美國,閃電俠,2023/06/14,美商華納兄弟（遠東）股份有限公司台灣分公司,WARNER BROS. PICTURES INTERNATIONAL.,101,"188,813",-8.38%,"49,218,258","394,894","105,729,515"
7,日本,BLUE GIANT 藍色巨星,2023/06/09,車庫娛樂股份有限公司,"TOHO CO., LTD.",58,"13,964",-5.94%,"3,573,754","41,237","10,521,433"
8,中華民國,南方，寂寞鐵道,2023/06/09,牽猴子股份有限公司,上善醫文化工作室,30,"4,630",-36.36%,"1,100,214","17,721","4,208,268"
9,日本,六月之蛇,2023/06/09,輝洪開發股份有限公司,NIKKATSU CORPORATION,2,10,-87.80%,"1,965",234,"51,291"
10,法國,聖奧梅爾殺嬰案,2023/06/09,好威映象有限公司,Wild Bunch International,9,67,-82.37%,"15,250",967,"210,353"
11,義大利,愛情停損點,2023/06/09,車庫娛樂股份有限公司,TRUE COLOURS GLORIOUS FILMS S.R.L.,3,67,-49.24%,"18,850",314,"77,430"
12,美國,深夜加油站遇見蘇格拉底,2023/06/09,天馬行空數位有限公司,"Vantage Media International,LLC(VMI)",9,219,-59.67%,"48,065","1,227","274,038"
13,中華民國,花開富貴,2023/06/09,車庫娛樂股份有限公司,後場音像紀錄工作室有限公司,6,764,27.12%,"122,180","1,987","301,435"
14,泰國,阿諾是個模範生,2023/06/09,捷傑有限公司,WM Jansen,4,25,-82.14%,"5,400",333,"76,388"
15,挪威,為你鍾琴,2023/06/09,海鵬影業有限公司,WIDE HOUSE,8,265,-45.47%,"55,681","1,331","285,826"
16,美國,變形金剛：萬獸崛起,2023/06/07,美商美國派拉蒙影片股份有限公司台灣分公司,PARAMOUNT PICTURES CORPORATION,100,"111,256",-19.37%,"28,289,695","496,454","130,723,448"
17,伊朗,這裡沒有熊,2023/06/03,傳影互動股份有限公司,Celluloid Dreams SAS,10,272,-13.38%,"57,445",644,"137,918"
18,伊朗,三張面孔,2023/06/03,傳影互動股份有限公司,Celluloid Dreams SAS,9,178,-11.88%,"36,770",431,"90,735"
19,南韓,犯罪都市3,2023/06/02,車庫娛樂股份有限公司,RELAY MOTION KFT.,70,"11,652",-34.98%,"2,841,279","91,570","22,031,138"
20,法國,烈火浩劫,2023/06/02,采昌國際多媒體股份有限公司,StudioCanal,2,48,-53.85%,"10,040","1,348","302,189"
21,美國,鬼出櫃,2023/06/02,博偉電影股份有限公司,"BUENA VISTA INTERNATIONAL, INC.",73,"1,550",-75.39%,"391,733","34,527","8,672,350"
22,日本,名偵探神助理：黃金螺旋之謎,2023/06/02,天馬行空數位有限公司,NIPPON TELEVISION NETWORK CORPORATION,1,13,-92.53%,"3,510","1,557","370,832"
23,美國,催眠狙擊,2023/06/02,香港商甲上娛樂有限公司台灣分公司,HYPNOTIC FILM HOLDINGS LLC,17,247,-78.98%,"58,305","13,283","3,182,784"
24,法國,安妮艾諾 超八時光,2023/06/02,佳映娛樂國際股份有限公司,TOTEM FILMS,3,13,-80.30%,"2,170",442,"90,015"
25,捷克,米蘭昆德拉：從玩笑到無謂的盛宴,2023/06/02,佳映娛樂國際股份有限公司,WIDE,7,150,-51.46%,"33,275","1,443","316,420"
26,日本,貞子 DX,2023/06/02,車庫娛樂股份有限公司,KADOKAWA CORPORATION,3,14,-91.14%,"3,405","2,333","543,802"
27,中國大陸,熱帶往事,2023/06/02,秀泰國際娛樂有限公司,"壞猴子（上海）文化傳播有限公司,北京京西文化旅游股份有限公司,北京歡喜首映文化有限公司,北京阿里巴巴影業文化有限公司,騰訊影業文化傳播有限公司",1,0,-100.00%,0,522,"120,248"
28,法國,豪門心計,2023/06/02,原創娛樂股份有限公司,Charades,5,31,-82.87%,"6,050","1,377","308,766"
29,法國,爛人,2023/06/02,政駒實業有限公司,PYRAMIDE INTERNATIONAL,4,23,-87.89%,"5,810","1,032","237,036"
30,日本,新．假面騎士,2023/05/31,木棉花國際股份有限公司,"Toei Company, Ltd.",33,"1,095",-58.33%,"299,863","21,648","5,907,497"
31,越南,厲嬰魂,2023/05/26,采昌國際多媒體股份有限公司,Atrium Productions Kft.,1,10,-90.83%,"2,770","3,863","973,022"
32,英國,色局追兇,2023/05/26,聯影企業股份有限公司,WILD BUNCH,1,9,-18.18%,"1,790",750,"166,765"
33,西班牙,駭人骨娃娃,2023/05/26,威視股份有限公司,Film Factory Entertainment S.L.,3,43,-84.36%,"10,490","8,995","2,270,783"
34,義大利,禁忌的畫像：卡拉瓦喬之影,2023/05/26,海鵬影業有限公司,WILD BUNCH INTERNATIONAL,5,35,-72.87%,"7,400","2,312","513,272"
35,美國,坎達哈行動,2023/05/26,車庫娛樂股份有限公司,RELAY MOTION KFT.,13,118,-86.65%,"27,325","39,936","9,361,154"
36,美國,小美人魚,2023/05/24,台灣華特迪士尼股份有限公司,"BUENA VISTA INTERNATIONAL,INC.",91,"13,057",-13.40%,"3,292,351","188,791","47,619,225"
37,義大利,收陰機,2023/05/19,車庫娛樂股份有限公司,RELAY MOTION KFT.,1,4,-88.57%,940,"9,139","2,272,395"
38,加拿大,烈火焚身,2023/05/19,好威映象有限公司,Sphere Films International,4,167,-37.45%,"39,010","3,866","882,740"
39,中華民國,消失的紫斑蝶,2023/05/19,牽猴子股份有限公司,牽猴子股份有限公司##路野生態影像有限公司,6,332,-29.96%,"77,690","10,819","2,468,357"
40,法國,我的2年妓女生涯,2023/05/19,天馬行空數位有限公司,PULSAR CONTENT SAS,3,54,-71.12%,"11,730","3,390","804,070"
41,美國,玩命關頭 X,2023/05/17,美商美國環球影片股份有限公司台灣分公司,UNIVERSAL INTERNATIONAL FILMS LLC,98,"48,431",-24.55%,"12,490,993","1,302,156","347,014,950"
42,日本,湯道,2023/05/12,采昌國際多媒體股份有限公司,PONY CANYON INC.,3,13,-35.00%,"3,030","4,490","1,027,880"
43,美國,正宗巨齒鯊,2023/05/12,車庫娛樂股份有限公司,RELAY MOTION KFT.,1,3,-95.24%,570,"43,948","10,392,161"
44,日本,金之國水之國,2023/05/12,車庫娛樂股份有限公司,RELAY MOTION KFT.,3,26,-48.00%,"6,930","5,248","1,263,069"
45,泰國,邪厄,2023/05/12,英屬蓋曼群島商威望國際娛樂股份有限公司台灣分公司,GDH 559 COMPANY LIMITED,12,760,-55.27%,"189,479","59,755","14,964,601"
46,日本,我的幸福婚約,2023/05/12,天馬行空數位有限公司,KADOKAWA CORPORATION,3,67,-31.63%,"16,780","8,036","2,012,416"
47,捷克,神鬼聖戰,2023/05/12,原創娛樂股份有限公司,Film Mode Entertainment,1,156,0.00%,"8,580","3,806","842,656"
48,法國,燃燒的玫瑰,2023/05/05,中影股份有限公司,Gaumont S.A.,1,147,37.38%,"34,020","1,892","406,293"
49,美國,上流謀殺案,2023/05/05,仲業股份有限公司,ACE Entertainment Films Inc,1,121,0.00%,"6,655","1,707","388,078"
50,美國,星際異攻隊3,2023/05/03,台灣華特迪士尼股份有限公司,"BUENA VISTA INTERNATIONAL, INC.",55,"3,203",-53.56%,"833,781","548,276","144,748,639"
51,美國,梵蒂岡驅魔士,2023/04/28,美商台灣索尼影業發行股份有限公司台灣分公司,SONY PICTURES RELEASING INTERNATIONAL CORPORATION.,1,7,-79.41%,"1,960","47,284","11,594,365"
52,加拿大,絕命控制,2023/04/28,可樂藝術文創股份有限公司,WTFILMS,1,89,-21.93%,"4,895",856,"150,308"
53,中華民國,速命道,2023/04/27,寬銀慕電影製作有限公司,寬銀慕電影製作有限公司##Children's Town Limited.##台灣映藝娛樂股份有限公司##財團法人台北市文化基金會台北市電影委員會##大腕影業國際有限公司,5,170,-15.42%,"41,458","128,197","32,266,088"
54,英國,絕地營救,2023/04/21,車庫娛樂股份有限公司,RELAY MOTION KFT.,1,3,-90.00%,640,"65,365","15,740,136"
