序號,國別地區,中文片名,上映日期,申請人,出品,上映院數,銷售票數,週票數變動率,銷售金額,累計銷售票數,累計銷售金額
1,泰國,屍控戰場,2024/09/20,車庫娛樂股份有限公司,RELAY MOTION KFT.,75,"8,373",-22.57%,"2,120,554","19,187","4,914,223"
2,法國,歡迎菜老師,2024/09/20,東昊影業有限公司,LE PACTE,12,246,-17.17%,"52,713",543,"117,533"
3,泰國,惡業,2024/09/20,仲業股份有限公司,Blue River Films Co.  ltd.,20,628,-34.79%,"156,720","1,591","404,231"
4,泰國,可恨的初戀！,2024/09/20,鴻聯國際開發股份有限公司,Sahamongkolfilm International,16,283,-4.71%,"64,460",694,"189,649"
5,日本,我的英雄學院劇場版：You’re Next,2024/09/20,薩摩亞商羚邦(亞洲)有限公司台灣分公司,TOHO Co.  Ltd.,86,"30,179",-2.28%,"8,910,239","64,966","19,689,134"
6,日本,我的一夜騎士,2024/09/20,中影股份有限公司,HI-AX LLP,11,560,-23.08%,"127,311","1,288","332,047"
7,中華民國,種土,2024/09/20,牽猴子股份有限公司,無米樂影像工作室##財團法人公共電視文化事業基金會,33,"5,076",98.28%,"1,148,091","7,684","1,739,137"
8,日本,我變笨了，請多多指教：媽媽 歡迎回來,2024/09/20,車庫娛樂股份有限公司,RELAY MOTION KFT.,20,243,95.97%,"58,147",367,"86,347"
9,日本,我心裡的太陽,2024/09/20,光年映畫有限公司,CHARADES,22,"1,330",70.29%,"312,290","2,111","500,008"
10,新加坡,流氓驅魔師,2024/09/20,威視股份有限公司,Oak3 Films Pte. Ltd(松山電影)##Noontalk Media Ltd(午言媒體),57,"4,062",-13.74%,"995,848","8,771","2,186,082"
11,比利時,魔女荷莉,2024/09/20,好威映象有限公司,mk2 Films,13,197,-18.93%,"43,704",440,"101,424"
12,南韓,首爾單身日記,2024/09/20,車庫娛樂股份有限公司,RELAY MOTION KFT.,66,"2,357",-9.66%,"591,303","4,966","1,252,640"
13,南韓,JUNG KOOK: I AM STILL,2024/09/18,威秀影城股份有限公司,Trafalgar Releasing Ltd.,25,"5,979",-39.02%,"3,208,900","15,784","8,441,235"
14,美國,超完美家政婦,2024/09/13,車庫娛樂股份有限公司,RELAY MOTION KFT.,59,420,-88.03%,"100,880","6,567","1,598,162"
15,南韓,警賊黑白衝,2024/09/13,英屬維京群島商高捷全球開發有限公司 台灣分公司,FINECUT CO.  LTD.,32,199,-88.94%,"49,601","3,537","863,609"
16,日本,老師的善意謊言,2024/09/13,華映國際文創股份有限公司,東映株式會社,20,75,-91.95%,"18,692","1,799","443,996"
17,義大利,流浪吉普賽,2024/09/13,海鵬影業有限公司,TRUE COLOURS GLORIOUS FILMS SRL,9,196,-68.34%,"40,430","1,317","291,989"
18,日本,你的名字。,2016/10/21,車庫娛樂股份有限公司,TOHO CO.  LTD.,87,"11,948",-51.35%,"3,128,084","52,044","13,706,925"
19,南韓,鬼花園 : 詛咒,2024/09/13,香港商甲上娛樂有限公司台灣分公司,K- MOVIE ENTERTAINMENT,61,"1,538",-76.96%,"391,732","13,246","3,414,265"
