序號,國別地區,中文片名,上映日期,申請人,出品,上映院數,銷售票數,週票數變動率,銷售金額,累計銷售票數,累計銷售金額
1,美國,魔物獵人,2020/12/04,美商台灣索尼影業發行股份有限公司台灣分公司,SONY PICTURES RELEASING INTERNATIONAL CORPORATION.,97,"143,988",-15.15%,"34,367,173","313,681","75,304,340"
2,中華民國,親愛的殺手,2020/12/04,威視股份有限公司,興揚電影有限公司##滿滿額娛樂股份有限公司##海寧鐵幕真文化傳媒有限公司##華映娛樂股份有限公司##十三月股份有限公司##浙江光芒文化傳媒有限公司##海寧夢生影視文化傳媒有限公司##上海牧神文化傳媒有限公司,67,"11,144",7.45%,"2,576,959","22,281","5,177,411"
3,南韓,瑜珈怨,2020/12/04,車庫娛樂股份有限公司,RELAY MOTION KFT.,47,"3,027",-17.36%,"706,773","6,690","1,580,765"
4,香港,熱血合唱團,2020/12/04,台北双喜電影發行股份有限公司,"博納影視娛樂有限公司 	 ##博納影業集團股份有限公司##上海博納文化傳媒有限公司##双喜電影發行(北京)有限公司##夢造者娛樂有限公司",47,"1,449",-3.66%,"327,418","3,215","739,865"
5,美國,愛在日落巴黎時,2020/12/04,美商華納兄弟（遠東）股份有限公司台灣分公司,WARNER BROS. PICTURES INTERNATIONAL.,7,984,1.44%,"220,225","1,954","435,730"
6,美國,愛在黎明破曉時,2020/12/04,美商華納兄弟（遠東）股份有限公司台灣分公司,WARNER BROS. PICTURES INTERNATIONAL.,7,885,-28.86%,"199,690","2,129","477,940"
7,波蘭,只有悲傷才是美麗的,2020/12/04,海鵬影業有限公司,INTRAMOVIES SRL,16,609,9.73%,"125,045","1,164","241,650"
8,日本,用甜酒漱口,2020/12/04,天馬行空數位有限公司,"MCIP Holdings Co., Ltd.",11,502,30.73%,"108,660",886,"191,911"
9,美國,愛在午夜希臘時,2020/12/04,采昌國際多媒體股份有限公司,"IM Global, LLC",3,413,-3.50%,"92,850",841,"185,725"
10,德國,情攝大師,2020/12/04,前景娛樂有限公司,MK2 FILMS,10,356,52.79%,"77,485",784,"181,413"
11,日本,約會大作戰 赤黑新章：紅或白,2020/12/04,車庫娛樂股份有限公司,RELAY MOTION KFT.,15,484,-48.40%,"76,600","1,422","227,275"
12,美國,搖滾變色龍：大衛鮑伊,2020/12/04,薩摩亞商雄讚股份有限公司台灣分公司,Media Film International,9,284,-17.68%,"64,985",629,"145,652"
13,義大利,食人少年幫,2020/12/04,車庫娛樂股份有限公司,ELLE DRIVER,13,117,-10.00%,"24,785",247,"55,775"
14,美國,女王特大號,2020/12/04,車庫娛樂股份有限公司,"IMR INTERNATIONAL, LLC",3,43,-27.12%,"9,210",102,"22,495"
15,南韓,再次相遇的日子,2020/12/04,車庫娛樂股份有限公司,RELAY MOTION KFT.,3,21,-51.16%,"4,665",64,"14,240"
16,日本,焦燥,2020/12/04,英屬維京群島商映畫聯合有限公司台灣分公司,"KING RECORD CO., LTD.",3,9,-57.14%,"1,895",30,"6,600"
17,美國,古魯家族：新石代,2020/11/27,美商美國環球影片股份有限公司台灣分公司,UNIVERSAL INTERNATIONAL FILMS LLC,92,"13,260",-46.04%,"3,011,388","63,727","14,450,115"
18,日本,尋找小魔女Doremi,2020/11/27,薩摩亞商雄讚股份有限公司台灣分公司,"TOEI ANIMATION CO., LTD.",78,"10,463",-50.02%,"2,469,378","53,951","12,755,906"
19,中華民國,十二夜2：回到第零天,2020/11/27,牽猴子整合行銷股份有限公司,縫影子宇宙有限公司##牽猴子整合行銷股份有限公司##貝殼放大股份有限公司,52,"3,260",-44.15%,"734,785","13,787","3,082,545"
20,美國,說不出的告別,2020/11/27,海樂影業股份有限公司,"MILLENNIUM MEDIA, INC.",26,647,-66.27%,"139,765","4,768","1,055,987"
21,俄羅斯,外星異種,2020/11/27,車庫娛樂股份有限公司,RELAY MOTION KFT.,37,417,-89.45%,"96,750","11,430","2,686,396"
22,伊朗,緝毒風暴,2020/11/27,捷傑有限公司,Iranian Independents,7,342,-58.19%,"76,605","2,077","474,485"
23,中華民國,迷走廣州,2020/11/27,兆映電影事業有限公司,兆映電影事業有限公司##高雄人,9,316,-52.69%,"71,930","2,226","486,513"
24,中華民國,卡卡囌卡卡衝,2020/11/27,可樂藝術文創股份有限公司,啟宏多媒體事業有限公司,2,215,-13.65%,"40,940","1,273","286,517"
25,香港,無間行者之生死潛行,2020/11/27,華映娛樂股份有限公司,寰宇娛樂有限公司##深圳豆角映像影視文化傳媒有限公司##寰宇縱橫世紀電影發行（北京）有限公司##寰宇影片發行有限公司,18,170,-85.54%,"36,705","2,886","651,583"
26,美國,追殺胖老爹,2020/11/27,采昌國際多媒體股份有限公司,FREEWAY ENTERTAINMENT KFT.,28,128,-91.86%,"28,245","4,253","964,815"
27,美國,鬼弒訊,2020/11/27,英屬蓋曼群島商威望國際娛樂股份有限公司台灣分公司,CHARADES,18,111,-92.39%,"24,920","3,669","857,738"
28,德國,未來的我們,2020/11/27,好威映象有限公司,m-appeal,2,23,-87.96%,"4,775",347,"74,533"
29,智利,他們的自由年代,2020/11/27,東昊影業有限公司,Film Factory,1,18,-86.36%,"3,500",291,"62,015"
30,法國,鹿兒流浪記,2020/11/27,車庫娛樂股份有限公司,GAUMONT S.A.,1,12,-68.42%,"2,375",84,"18,505"
31,美國,謎樣事件簿,2020/11/27,車庫娛樂股份有限公司,"REEL SUSPECTS, S.A.R.L.",1,4,-87.50%,780,64,"14,085"
32,比利時,慾望摩天輪,2020/11/27,車庫娛樂股份有限公司,WTFILMS,1,1,-97.62%,150,89,"18,619"
33,法國,Miss,2020/11/23,原創娛樂股份有限公司,Other Angle Pictures,1,45,-73.37%,"10,155",555,"126,900"
34,中華民國,同學麥娜絲,2020/11/20,甜蜜生活製作有限公司,甜蜜生活製作有限公司##華文創股份有限公司,75,"20,466",-47.73%,"4,822,649","174,572","40,748,178"
35,日本,名偵探柯南：紅之校外旅行 鮮紅篇&戀紅篇,2020/11/20,曼迪傳播有限公司,YOMIURI TELECASTING CORPORATION,57,"10,303",-44.73%,"2,479,950","95,174","22,626,143"
36,南韓,盜墓同盟,2020/11/20,英屬維京群島商高捷全球開發有限公司 台灣分公司,"CJ ENM CO., LTD",28,"1,037",-70.55%,"236,408","28,328","6,624,463"
37,美國,逃,2020/11/20,車庫娛樂股份有限公司,LIONS GATE INTERNATIONAL (UK) LIMITED,12,398,-77.88%,"89,890","20,368","4,894,809"
38,日本,惡童當街 經典重映,2020/11/20,天馬行空數位有限公司,Aniplex Inc.,5,207,-65.03%,"47,510","3,330","770,385"
39,馬來西亞,你是豬,2020/11/20,華映娛樂股份有限公司,NSP ENTERTAINMENT SDN BHD,5,158,-77.23%,"35,705","8,036","1,843,053"
40,日本,愛在末路之境,2020/11/20,車庫娛樂股份有限公司,RELAY MOTION KFT.,2,99,-74.87%,"24,530","5,128","1,211,236"
41,日本,消失的星期三,2020/11/20,海樂影業股份有限公司,NIKKATSU CORPORATION,3,39,-61.00%,"9,420","1,687","383,225"
42,美國,婊兄弟上路,2020/11/20,美商台灣索尼影業發行股份有限公司台灣分公司,SONY PICTURES RELEASING INTERNATIONAL CORPORATION.,8,14,-87.61%,"3,325","1,296","289,888"
43,美國,瘋狂理髮師:倫敦首席惡魔剃刀手,2020/11/20,聯影企業股份有限公司,PARK CIRCUS LIMITED,1,4,-63.64%,770,358,"81,046"
44,日本,海邊的異邦人,2020/11/13,采昌國際多媒體股份有限公司,SPO Entertainment Inc.,8,226,-63.25%,"54,893","14,318","3,469,131"
45,美國,換人殺砍砍,2020/11/13,美商美國環球影片股份有限公司台灣分公司,UNIVERSAL INTERNATIONAL FILMS LLC,7,46,-94.95%,"11,220","38,495","8,938,992"
46,美國,祕密：夢想的力量,2020/11/13,車庫娛樂股份有限公司,"CM SALES, LLC",1,11,-97.55%,"2,485","7,042","1,625,292"
47,中華民國,孤味,2020/11/06,彼此影業股份有限公司,彼此影業股份有限公司##秀泰國際娛樂有限公司##中環國際娛樂事業股份有限公司##Midori International Holdings Limited##威威巖娛樂製作有限公司,99,"76,640",-42.53%,"17,774,163","730,726","168,930,380"
48,南韓,綠洲：數位經典版,2020/11/06,光年映畫有限公司,"FINECUT CO., LTD.",3,337,-14.68%,"77,760","4,215","944,010"
49,日本,GIVEN~被贈與的未來 劇場版,2020/11/06,水元素文化傳媒有限公司,SPO Entertainment Inc.,11,282,-85.02%,"70,190","18,043","4,505,274"
50,南韓,紙花,2020/11/06,天馬行空數位有限公司,Studio Bonanza Inc.,2,48,0.00%,"7,680","1,201","248,553"
51,美國,女巫們,2020/11/05,美商華納兄弟（遠東）股份有限公司台灣分公司,WARNER BROS. PICTURES INTERNATIONAL.,21,728,-65.89%,"162,411","145,872","34,544,797"
52,日本,亂鶯,2020/11/01,威秀影城股份有限公司,Village INC.,2,21,-46.15%,"10,350",135,"64,290"
53,日本,日本龐克五右衛門搖滾3,2020/10/31,威秀影城股份有限公司,Village INC.,1,80,263.64%,"42,810",320,"172,080"
54,日本,蒼之亂,2020/10/31,威秀影城股份有限公司,Village INC.,1,57,-60.42%,"31,140",298,"159,030"
55,日本,鬼滅之刃劇場版 無限列車篇,2020/10/30,木棉花國際股份有限公司,Aniplex Inc.,92,"89,668",-33.25%,"21,186,596","2,319,933","558,706,156"
56,英國,狄更斯之塊肉餘生記,2020/10/30,車庫娛樂股份有限公司,GEM ENTERTAINMENT KFT.,1,193,0.00%,"49,691","4,288","975,653"
