序號,國別地區,中文片名,上映日期,申請人,出品,上映院數,銷售票數,週票數變動率,銷售金額,累計銷售票數,累計銷售金額
1,美國,非關男孩,2023/05/19,車庫娛樂股份有限公司,STUDIOCANAL S.A.S.,9,100,-5.66%,"21,865",206,"44,802"
2,義大利,收陰機,2023/05/19,車庫娛樂股份有限公司,RELAY MOTION KFT.,53,"3,236",-35.76%,"792,605","8,273","2,058,534"
3,法國,摘星甜點王,2023/05/19,薩摩亞商雄讚股份有限公司台灣分公司,FRANCE TELEVISIONS DISTRIBUTION,20,913,-5.49%,"209,730","1,879","446,044"
4,加拿大,烈火焚身,2023/05/19,好威映象有限公司,Sphere Films International,11,"1,380",51.48%,"313,482","2,291","522,020"
5,法國,我的2年妓女生涯,2023/05/19,天馬行空數位有限公司,PULSAR CONTENT SAS,12,"1,202",30.65%,"278,692","2,122","500,048"
6,中華民國,消失的紫斑蝶,2023/05/19,牽猴子股份有限公司,牽猴子股份有限公司##路野生態影像有限公司,28,"3,154",0.45%,"701,718","7,745","1,767,119"
7,中華民國,擒慾女王,2023/05/19,車庫娛樂股份有限公司,後場音像紀錄工作室有限公司,6,618,-12.96%,"98,505","1,328","195,720"
8,美國,玩命關頭 X,2023/05/17,美商美國環球影片股份有限公司台灣分公司,UNIVERSAL INTERNATIONAL FILMS LLC,100,"384,824",-20.39%,"102,914,282","868,194","232,614,942"
9,日本,湯道,2023/05/12,采昌國際多媒體股份有限公司,PONY CANYON INC.,25,577,-64.12%,"129,326","4,135","947,390"
10,美國,正宗巨齒鯊,2023/05/12,車庫娛樂股份有限公司,RELAY MOTION KFT.,65,"6,496",-57.60%,"1,527,363","40,929","9,674,001"
11,日本,金之國水之國,2023/05/12,車庫娛樂股份有限公司,RELAY MOTION KFT.,48,778,-61.81%,"185,481","4,778","1,147,558"
12,泰國,Anne的多重恐懼,2023/05/12,水元素文化傳媒有限公司,M PICTURES COMPANY LIMITED,5,12,-92.86%,"2,680",427,"102,611"
13,中國大陸,龍馬精神,2023/05/12,方聯科技股份有限公司,"北京阿里巴巴影業文化有限公司,北京海潤影業股份有限公司,浙江橫店影業有限公司,中國電影股份有限公司,上海復逸文化傳播有限公司,海潤影視製作有限公司,北京榮宸慧技術諮詢有限公司,杭州予墨商務信息諮詢有限責任公司,海南八月映像影視有限公司,靈河文化傳媒（上海）有限公司",23,317,-75.84%,"71,407","3,407","812,028"
14,泰國,邪厄,2023/05/12,英屬蓋曼群島商威望國際娛樂股份有限公司台灣分公司,GDH 559 COMPANY LIMITED,60,"11,793",-44.61%,"2,960,673","47,837","12,013,486"
15,韓國,開心鬼上身,2023/05/12,車庫娛樂股份有限公司,RELAY MOTION KFT.,5,13,-89.43%,"2,630",267,"58,108"
16,日本,我的幸福婚約,2023/05/12,天馬行空數位有限公司,KADOKAWA CORPORATION,25,"1,052",-66.49%,"265,946","7,210","1,802,502"
17,韓國,陰影下的她,2023/05/12,華映國際文創股份有限公司,"FINECUT CO., LTD.",24,152,-78.07%,"35,193","1,896","441,777"
18,捷克,神鬼聖戰,2023/05/12,原創娛樂股份有限公司,Film Mode Entertainment,31,267,-78.45%,"60,441","3,604","822,662"
19,土耳其,炎日,2023/05/12,傳影互動股份有限公司,The Match Factory GmbH,5,107,-67.77%,"22,190",772,"164,383"
20,法國,揮灑心篇章,2023/05/05,原創娛樂股份有限公司,ORANGE STUDIO,4,33,-78.85%,"6,475",895,"191,942"
21,伊朗,萊拉兄弟,2023/05/05,捷傑有限公司,ELLE DRIVER,1,4,-93.10%,720,446,"97,214"
22,法國,燃燒的玫瑰,2023/05/05,中影股份有限公司,Gaumont S.A.,3,125,-50.40%,"28,255","1,421","297,138"
23,美國,上流謀殺案,2023/05/05,仲業股份有限公司,ACE Entertainment Films Inc,3,26,-77.19%,"5,970","1,584","380,863"
24,印尼,鬼噤聲,2023/05/05,車庫娛樂股份有限公司,RELAY MOTION KFT.,12,208,-74.16%,"50,702","8,912","2,173,286"
25,日本,指尖上綻放的愛,2023/05/05,威視股份有限公司,GAGA CORPORATION,3,11,-90.76%,"2,520","1,604","372,747"
