序號,國別地區,中文片名,上映日期,申請人,出品,上映院數,銷售票數,週票數變動率,銷售金額,累計銷售票數,累計銷售金額
1,日本,線，畫出的我,2022/12/23,天馬行空數位有限公司,NIPPON TELEVISION NETWORK CORPORATION,14,451,-10.52%,"99,815",955,"217,766"
2,西班牙,湯恩與劍客汪汪隊,2022/12/23,可樂藝術文創股份有限公司,CHARADES SAS,25,284,-45.80%,"66,112",808,"192,938"
3,南韓,共感頻率,2022/12/23,車庫娛樂股份有限公司,RELAY MOTION KFT.,54,"3,076",-28.96%,"718,777","7,406","1,773,460"
4,南韓,碰碰狐音樂電影:奇幻城嘉年華,2022/12/23,薩摩亞商雄讚股份有限公司台灣分公司,"The Pinkfong Company, Inc.",36,918,-36.03%,"212,953","2,353","549,109"
5,南韓,花路阿朱媽,2022/12/23,采昌國際多媒體股份有限公司,REDIANCE,16,885,-24.23%,"194,128","2,053","450,344"
6,日本,輝夜姬想讓人告白－永不結束的初吻,2022/12/23,木棉花國際股份有限公司,Aniplex Inc.,30,"16,363",-3.12%,"4,198,310","33,253","8,490,539"
7,印尼,鬼搖靈2：陰語陣陣,2022/12/23,車庫娛樂股份有限公司,RELAY MOTION KFT.,58,"10,316",-5.10%,"2,525,700","21,186","5,229,460"
8,美國,朝聖之路：聖雅各,2022/12/23,水元素文化傳媒有限公司,"AMBI Exclusive Acquisition Co., LLC",13,956,67.13%,"216,859","1,528","350,213"
9,中華民國,夏日天空的那匹紅馬,2022/12/23,簡單主張影音製作有限公司,簡單主張影音製作有限公司,12,"1,196",168.76%,"266,420","1,641","365,199"
10,香港,智齒,2022/12/23,華映娛樂股份有限公司,太陽娛樂文化有限公司,59,"2,068",-19.88%,"474,416","4,812","1,105,829"
11,英國,初步舉證,2022/12/20,威秀影城股份有限公司,Royal National Theatre,6,329,54.46%,"236,600",542,"391,520"
12,美國,海底世界,2022/12/18,豪華大戲院股份有限公司,IMAX Corporation.,1,4,100.00%,480,9,"1,000"
13,美國,大熊貓,2022/12/17,豪華大戲院股份有限公司,IMAX Film Holding Co.,1,6,20.00%,465,12,"1,005"
14,泰國,魔蟲禁區,2022/12/16,車庫娛樂股份有限公司,RELAY MOTION KFT.,22,100,-88.49%,"22,598","2,327","557,489"
15,玻利維亞,高原上的家屋,2022/12/16,佳映娛樂國際股份有限公司,Alpha Violet,6,95,-71.21%,"18,450",622,"125,763"
16,日本,天使降臨到我身邊！珍貴的朋友,2022/12/16,采昌國際多媒體股份有限公司,KADOKAWA CORPORATION,23,531,-66.87%,"133,989","4,821","1,199,999"
17,法國,有你就是家,2022/12/16,海鵬影業有限公司,Wild bunch International,10,127,-59.94%,"26,285",695,"142,980"
18,中華民國,家家,2022/12/16,香港商甲上娛樂有限公司台灣分公司,姚國禎,8,122,-78.18%,"19,330","1,340","212,395"
19,澳洲,閨蜜大狂殺,2022/12/16,原創娛樂股份有限公司,LevelK ApS,2,11,-90.76%,"2,550",233,"55,508"
20,美國,阿凡達：水之道,2022/12/14,博偉電影股份有限公司,"BUENA VISTA INTERNATIONAL, INC.",100,"420,662",-18.57%,"140,340,560","1,424,044","464,827,828"
21,日本,好想傳達你的聲音,2022/12/09,捷傑有限公司,TOHOKUSHINSHA FILM CORPORATION,1,3,-92.11%,700,534,"123,991"
22,南韓,小說家電影,2022/12/09,可樂藝術文創股份有限公司,"FINECUT CO., LTD",3,20,-58.33%,"4,775",255,"63,270"
23,南韓,失控正義,2022/12/09,采昌國際多媒體股份有限公司,ATRIUM PRODUCTIONS KFT.,11,324,-55.68%,"78,325","7,673","1,850,261"
24,美國,俠探特攻：贖罪行動,2022/12/09,車庫娛樂股份有限公司,RELAY MOTION KFT.,2,144,77.78%,"32,080","2,001","459,743"
25,南韓,晝盲神探,2022/12/09,車庫娛樂股份有限公司,RELAY MOTION KFT.,18,425,-68.54%,"97,484","10,533","2,483,370"
26,日本,關於我轉生變成史萊姆這檔事劇場版 紅蓮之絆篇,2022/12/06,木棉花國際股份有限公司,Bandai Namco Filmworks Inc.,54,"7,397",-43.03%,"1,859,463","78,592","19,777,539"
27,日本,還有愛的日子,2022/12/02,海鵬影業有限公司,MK2 FILMS,1,2,-95.56%,400,"1,163","248,533"
28,印度,梵天神器：滅世開端,2022/12/02,原創娛樂股份有限公司,STAR INDIA PRIVATE LIMITED,2,14,-57.58%,"3,050","3,876","1,072,209"
29,南韓,整形帝王,2022/12/02,車庫娛樂股份有限公司,RELAY MOTION KFT.,4,31,-87.55%,"7,120","9,920","2,261,816"
30,南韓,王者製造,2022/12/02,華映娛樂股份有限公司,M LINE DISTRIBUTION,1,1,-96.30%,310,"2,137","487,290"
