序號,國別地區,中文片名,上映日期,申請人,出品,上映院數,銷售票數,週票數變動率,銷售金額,累計銷售票數,累計銷售金額
1,日本,Fate_stay night [Heaven's Feel] Ⅲ春櫻之歌,2020/08/15,曼迪傳播有限公司,Aniplex Inc.,18,"32,937",17.99%,"8,463,234","60,851","15,603,726"
2,中華民國,逃出立法院,2020/08/14,華映娛樂股份有限公司,良人行影業有限公司##華映娛樂股份有限公司##樂到家國際娛樂股份有限公司##聯聯看娛樂文化股份有限公司##瀚草文創事業股份有限公司##闊世電影股份有限公司##高雄人,85,"6,745",-22.14%,"1,512,150","15,874","3,564,996"
3,日本,劇場版 新幹線變形機器人-來自未來的神速ALFA-X,2020/08/14,海樂影業股份有限公司,"TOKYO BROADCASTING SYSTEM TELEVISION, INC.",65,"4,945",-11.85%,"1,096,617","10,555","2,367,969"
4,中華民國,我的兒子是死刑犯,2020/08/14,佳映娛樂國際股份有限公司,李家驊##台灣公民媒體文化協會,16,"1,509",13.97%,"347,200","2,833","643,655"
5,法國,夏天的故事 經典數位修復,2020/08/14,天馬行空數位有限公司,LES FILMS DU LOSANGE,9,471,25.27%,"98,560",847,"179,130"
6,法國,春天的故事 經典數位修復,2020/08/14,天馬行空數位有限公司,LES FILMS DU LOSANGE,8,432,24.86%,"88,260",778,"160,589"
7,日本,椿花散落,2020/08/14,車庫娛樂股份有限公司,"TOHO CO., LTD.",4,105,6.06%,"20,580",204,"41,635"
8,美國,天劫倒數,2020/08/12,英屬蓋曼群島商威望國際娛樂股份有限公司台灣分公司,"STX Productions, LLC",82,"127,101",-5.93%,"30,675,498","262,220","63,320,795"
9,南韓,魔鬼對決,2020/08/12,采昌國際多媒體股份有限公司,FREEWAY ENTERTAINMENT KFT.,84,"15,164",-9.73%,"3,544,390","31,962","7,432,818"
10,美國,全面啟動10周年紀念版,2020/08/12,美商華納兄弟（遠東）股份有限公司台灣分公司,WARNER BROS. PICTURES INTERNATIONAL.,44,"9,689",-8.78%,"2,942,523","20,310","6,161,582"
11,美國,皮行者,2020/08/12,車庫娛樂股份有限公司,RELAY MOTION KFT.,41,"5,082",-27.37%,"1,184,874","12,079","2,815,324"
12,義大利,6號鬼病床,2020/08/07,威視股份有限公司,MINERVA PICTURES GROUP SRL,48,"4,984",-48.43%,"1,096,279","23,486","5,240,404"
13,中華民國,哈囉少女,2020/08/07,台北双喜電影發行股份有限公司,幸福本色國際文創股份有限公司,73,"4,054",-55.07%,"945,180","21,614","5,001,425"
14,日本,心靈咖啡館的驅魔師,2020/08/07,原創娛樂股份有限公司,台灣幸福科學出版有限公司,17,"2,746",-58.40%,"610,768","16,678","3,712,220"
15,中華民國,逆者,2020/08/07,藝英國際有限公司,藝英國際有限公司,2,570,-5.63%,"118,030","1,552","327,910"
16,義大利,隱藏的畫家,2020/08/07,捷傑有限公司,Rai Com S.p.A.,11,524,-54.04%,"110,725","2,546","538,347"
17,越南,陰眼,2020/08/07,車庫娛樂股份有限公司,RELAY MOTION KFT.,20,375,-81.98%,"88,651","5,264","1,252,515"
