序號,國別地區,中文片名,上映日期,申請人,出品,上映院數,銷售票數,週票數變動率,銷售金額,累計銷售票數,累計銷售金額
1,美國,捍衛戰士+捍衛戰士2：獨行俠,2022/09/18,美商美國派拉蒙影片股份有限公司台灣分公司,PARAMOUNT PICTURES CORPORATION,66,"2,557",-23.40%,"1,149,767","5,895","2,657,597"
2,美國,墜,2022/09/16,車庫娛樂股份有限公司,RELAY MOTION KFT.,55,"14,743",37.68%,"3,590,249","25,451","6,229,775"
3,日本,電影版 搖曳露營△,2022/09/16,薩摩亞商羚邦(亞洲)有限公司台灣分公司,FURYU CORPORATION,49,"9,251",-20.24%,"2,324,717","20,849","5,235,525"
4,美國,別擔心親愛的,2022/09/16,美商華納兄弟（遠東）股份有限公司台灣分公司,WARNER BROS. PICTURES INTERNATIONAL.,96,"8,413","2,051.66%","2,051,109","8,804","2,172,319"
5,中華民國,科學少女,2022/09/16,華影國際影藝有限公司,"東海大學,東吳大學,國立台灣師範大學,社團法人中華民國大渡山學會",47,"8,106",21.91%,"1,859,009","17,156","4,039,254"
6,美國,看你往哪跑,2022/09/16,博偉電影股份有限公司,"BUENA VISTA INTERNATIONAL, INC.",52,"5,571",-16.35%,"1,378,526","12,231","3,054,681"
7,中華民國,舞徑,2022/09/16,好威映象有限公司,楊偉新,18,"1,347",18.37%,"316,619","4,673","1,070,935"
8,日本,極道主夫 電影版,2022/09/16,車庫娛樂股份有限公司,YOMIURI TELECASTING CORPORATION,44,"1,058",-40.23%,"244,729","2,828","668,177"
9,中華民國,兜兜風,2022/09/16,月晴映像有限公司,"月晴映像有限公司,寒山拾得有限公司,高雄人",3,"1,004",-32.98%,"218,380","2,502","559,880"
10,日本,萌男友是柑橘色,2022/09/16,捷傑有限公司,"Shochiku Co.,Ltd",16,852,-47.47%,"199,081","2,474","579,801"
11,中華民國,關於，半夜夢見林默娘乘著海湧把垃圾全丟進我的未來這件塑，好像是真的,2022/09/16,車庫娛樂股份有限公司,後場音像紀錄工作室有限公司,6,493,188.30%,"78,880",664,"106,160"
12,法國,她和她的小主廚們,2022/09/16,佳映娛樂國際股份有限公司,CHARADES,7,76,38.18%,"15,695",131,"27,635"
13,日本,新‧超人力霸王,2022/09/13,野獸國股份有限公司,TSUBURAYA PRODUCTIONS,22,"12,028",-17.41%,"3,078,947","26,592","6,828,346"
14,南韓,機密同盟2,2022/09/08,車庫娛樂股份有限公司,RELAY MOTION KFT.,67,"16,020",-38.73%,"3,874,024","67,156","16,180,383"
15,日本,神隱少女,2022/09/08,香港商甲上娛樂有限公司台灣分公司,Studio Ghibli Inc.,70,"9,177",-49.90%,"2,288,506","57,283","14,210,938"
16,美國,拉辛正傳,2022/09/08,美商美國派拉蒙影片股份有限公司台灣分公司,PARAMOUNT PICTURES CORPORATION,88,"2,790",-56.51%,"665,200","17,371","4,162,515"
17,中華民國,藏匿處,2022/09/08,春暉映像有限公司,影格電影有限公司,24,892,-48.82%,"201,297","6,191","1,432,287"
18,日本,七五計劃,2022/09/08,天馬行空數位有限公司,URBAN SALES. s.a.s (“US”),10,322,-56.31%,"72,810","1,942","420,251"
19,美國,大開眼戒,2022/09/08,美商華納兄弟（遠東）股份有限公司台灣分公司,WARNER BROS. PICTURES INTERNATIONAL.,17,188,-72.87%,"43,960","1,611","393,858"
20,義大利,請為我在羅馬多留一天,2022/09/08,海鵬影業有限公司,VISION DISTRIBUTION S.p.A.,7,142,-79.51%,"28,945","1,372","287,194"
21,美國,終極交戰,2022/09/08,車庫娛樂股份有限公司,RELAY MOTION KFT.,10,72,-89.19%,"16,893","1,555","370,150"
22,香港,一路瞳行,2022/09/08,華映娛樂股份有限公司,"東方影業出品有限公司,本地製作有限公司,香港電影發展基金",6,21,-85.00%,"5,140",291,"66,202"
23,南韓,語意錯誤電影版,2022/09/07,采昌國際多媒體股份有限公司,ATRIUM PRODUCTIONS KFT,24,"4,864",-44.49%,"1,259,909","24,969","6,354,960"
24,日本,劇場版 超時空要塞F~虛空歌姬~,2022/09/07,水元素文化傳媒有限公司,"BIGWEST CO., LTD.",15,"1,231",-17.05%,"314,082","2,943","749,661"
25,日本,七龍珠超：超級英雄,2022/09/03,美商台灣索尼影業發行股份有限公司台灣分公司,SONY PICTURES RELEASING INTERNATIONAL CORPORATION.,98,"5,076",-61.15%,"1,280,468","39,425","10,506,756"
26,香港,花樣年華 4K數位修復版,2022/09/03,英屬蓋曼群島商威望國際娛樂股份有限公司台灣分公司,"Jet Tone Films Limited,春光映畫,PARADIS FILMS",23,"4,551",51.30%,"1,121,262","8,321","2,166,237"
27,中華民國,大俠胡金銓 第二部曲—斷腸人在天涯,2022/09/03,華映娛樂股份有限公司,"華映娛樂股份有限公司,七霞電影有限公司",4,654,-3.25%,"136,920","1,886","406,160"
28,中華民國,大俠胡金銓 第一部曲—先知曾經來過,2022/09/03,華映娛樂股份有限公司,"華映娛樂股份有限公司,七霞電影有限公司",4,654,-3.25%,"136,920","1,886","406,160"
29,中華民國,尋找背海的人,2022/09/03,目宿媒體股份有限公司,目宿媒體股份有限公司,4,26,"2,600.00%","6,730",27,"6,870"
30,日本,擅長捉弄人的高木同學劇場版,2022/09/02,木棉花國際股份有限公司,"ASMIK ACE,INC.",14,"1,698",-54.82%,"444,070","25,608","6,833,791"
31,中華民國,他還年輕,2022/09/02,目宿媒體股份有限公司,目宿媒體股份有限公司,10,"1,014",-50.32%,"221,975","8,688","1,902,577"
32,美國,三千年的渴望,2022/09/02,車庫娛樂股份有限公司,GEM ENTERTAINMENT KFT.,24,809,-66.83%,"191,744","15,453","3,756,852"
33,美國,世紀婚魘,2022/09/02,美商台灣索尼影業發行股份有限公司台灣分公司,SONY PICTURES RELEASING INTERNATIONAL CORPORATION.,48,284,-81.74%,"67,530","12,010","2,861,244"
34,挪威,愛重奏,2022/09/02,好威映象有限公司,TRUSTNORDISK APS,2,172,-30.92%,"39,480","1,588","367,368"
35,英國,士兵與軍官,2022/09/02,采昌國際多媒體股份有限公司,FIREBIRD PRODUCTION LIMITED,6,154,-72.20%,"34,095","3,002","693,792"
36,香港,媽的星寵兒,2022/09/02,英屬維京群島商高捷全球開發有限公司 台灣分公司,"英皇影業有限公司 , 英皇娛樂(香港)有限公司 , 香港電影發展基金",2,44,-76.09%,"11,315","1,723","425,873"
37,南韓,界限,2022/09/02,車庫娛樂股份有限公司,RELAY MOTION KFT.,12,34,-92.43%,"7,622","5,766","1,372,877"
38,日本,末日救世主,2022/09/02,采昌國際多媒體股份有限公司,"TOKYO BROADCASTING SYSTEM TELEVISION, INC.",2,29,-84.97%,"6,655","2,427","557,255"
39,波蘭,機遇之歌：數位修復版,2022/08/28,光年映畫有限公司,MK2 FILMS,5,144,-71.43%,"32,410","2,930","646,088"
40,美國,孤兒怨2：最黑暗的過去,2022/08/26,寶嘉租賃股份有限公司,"FILM,TV HOUSE LIMITED",61,"3,635",-52.04%,"886,935","73,434","18,187,084"
41,日本,劇場版 五等分的新娘,2022/08/26,車庫娛樂股份有限公司,RELAY MOTION KFT.,28,"1,664",-23.18%,"402,957","24,113","6,149,501"
42,南韓,獵首密令,2022/08/26,英屬維京群島商高捷全球開發有限公司 台灣分公司,"MegaboxJoongang, Inc, PlusM.",27,567,-66.23%,"132,132","33,844","8,124,420"
43,日本,北齋：浮世繪傳奇,2022/08/26,傳影互動股份有限公司,SDP INC.,5,185,-65.93%,"40,210","6,082","1,343,781"
44,日本,特『刀劍亂舞-花丸-』～月之卷～,2022/08/26,天馬行空數位有限公司,Marvelous Inc.,10,34,-90.96%,"8,400","3,799","966,174"
45,美國,金甲部隊,2022/08/26,美商華納兄弟（遠東）股份有限公司台灣分公司,WARNER BROS. PICTURES INTERNATIONAL.,2,24,-77.78%,"5,860","2,412","590,353"
46,法國,蝙狐俠：英雄覺醒,2022/08/26,車庫娛樂股份有限公司,TF1 STUDIO,4,15,-90.91%,"2,935","10,331","2,444,063"
47,美國,探戈行不行,2022/08/26,春暉映像有限公司,"Vision Films,Inc",1,10,-47.37%,"2,485",743,"158,204"
48,波蘭,大獲拳勝,2022/08/26,燕翼企業有限公司,LOCO FILMS,2,6,-25.00%,"1,035",987,"209,076"
49,德國,米婭的精靈王國,2022/08/26,華映娛樂股份有限公司,Studio 100 Film GmbH,1,3,-93.88%,595,"2,381","543,807"
50,烏克蘭,格列佛遊記：重返小人國,2022/08/26,可樂藝術文創股份有限公司,All Rights Entertainment.Ltd,1,0,-100.00%,0,"2,325","543,325"
51,中華民國,初戀慢半拍,2022/08/24,香港商甲上娛樂有限公司台灣分公司,"台灣大哥大股份有限公司 ,台北真好電影股份有限公司 ,良人行影業有限公司 ,宏將影業有限公司 ,時創影業股份有限公司,得利影視股份有限公司 ,聚星文創娛樂事業股份有限公司,喜滿客京華影城股份有限公司 ,威威巖娛樂製作有限公司 ,奇幻娛樂國際股份有限公司",24,625,-60.74%,"135,398","31,257","7,520,324"
52,香港,神探大戰,2022/08/19,華映娛樂股份有限公司,"英皇影業有限公司, 英皇(北京)影視文化傳媒有限公司,北京上獅文化傳播有限公司,上海淘票票影視文化有限公司,華文映像(北京)影業有限公司",8,76,-66.52%,"18,216","18,358","4,268,348"
53,日本,電影版 奇巧計程車：撲朔謎林,2022/08/19,曼迪傳播有限公司,TV TOKYO Corporation,2,30,-73.21%,"8,660","5,314","1,316,875"
54,日本,xxxHOLiC 次元魔女,2022/08/19,天馬行空數位有限公司,"ASMIK ACE,INC.",2,31,121.43%,"6,830","2,474","575,930"
55,南韓,韓山島海戰,2022/08/19,車庫娛樂股份有限公司,RELAY MOTION KFT.,2,7,-82.93%,"1,960","11,103","2,632,110"
56,日本,航海王劇場版 : 紅髮歌姬,2022/08/13,薩摩亞商雄讚股份有限公司台灣分公司,TOEI ANIMATION ENTERPRISES LIMITED.,96,"17,604",-45.02%,"4,499,428","631,231","167,542,759"
57,南韓,緊急迫降,2022/08/12,車庫娛樂股份有限公司,RELAY MOTION KFT.,52,"2,217",-60.13%,"533,528","182,222","44,625,176"
58,加拿大,沉默呼聲,2022/08/12,漂流木制作影視有限公司,Flying Clound Production Inc.,7,916,33.72%,"200,456","14,969","3,349,538"
