序號,國別地區,中文片名,上映日期,申請人,出品,上映院數,銷售票數,週票數變動率,銷售金額,累計銷售票數,累計銷售金額
1,日本,灌籃高手 THE FIRST SLAM DUNK,2022/12/31,薩摩亞商雄讚股份有限公司台灣分公司,"Toei Animation Co., Ltd.",5,"1,761",-76.26%,"421,900","9,180","3,064,238"
2,日本,邪惡的孩子,2022/12/30,采昌國際多媒體股份有限公司,"CULTURE ENTERTAINMENT CO., LTD.",23,852,-43.58%,"203,272","2,362","553,572"
3,法國,美好的早晨,2022/12/30,東昊影業有限公司,LES FILMS DU LOSANGE,14,686,20.35%,"149,973","1,256","277,699"
4,香港,正義迴廊,2022/12/30,香港商甲上娛樂有限公司台灣分公司,"美亞電影製作有限公司,一劇之本有限公司,香港電影發展基金",15,"1,061",33.96%,"262,186","2,003","492,091"
5,日本,TANG,2022/12/30,車庫娛樂股份有限公司,WARNER BROS. JAPAN LLC,50,"1,390",-22.39%,"338,585","3,181","765,767"
6,中華民國,想見你,2022/12/30,車庫娛樂股份有限公司,"車庫影業股份有限公司,三鳳有限公司",75,"131,795",-7.98%,"32,436,616","284,826","70,598,682"
7,日本,劇場版 弦音 ─初始的一射─,2022/12/30,中影股份有限公司,株式會社波麗佳音(PONY CANYON INC.),22,"2,144",20.52%,"527,309","3,923","973,619"
8,英國,夢迴西藏：軍官與達賴喇嘛,2022/12/30,燕翼企業有限公司,PARKLAND PICTURES LIMITED,16,551,33.41%,"123,709",964,"214,733"
9,美國,與你共舞,2022/12/30,美商台灣索尼影業發行股份有限公司台灣分公司,SONY PICTURES RELEASING INTERNATIONAL CORPORATION.,95,"5,245",-7.93%,"1,239,901","13,519","3,207,110"
10,香港,無間道III：終極無間,2022/12/30,華映娛樂股份有限公司,寰亞電影##天津電影製片廠,12,196,54.33%,"44,300",323,"72,399"
11,美國,鞋貓劍客 2,2022/12/30,美商美國環球影片股份有限公司台灣分公司,UNIVERSAL INTERNATIONAL FILMS LLC,96,"25,899",-11.38%,"6,292,904","55,300","13,544,614"
12,烏克蘭,沒有煙硝的日子,2022/12/29,政駒實業有限公司,ARTHOOD ENTERTAINMENT GmbH.,13,266,-9.22%,"55,708",559,"122,478"
13,香港,無間道,2022/12/29,華映娛樂股份有限公司,寰亞電影,12,384,3.78%,"87,795",754,"177,106"
14,日本,心情直播不NG,2022/12/28,傳影互動股份有限公司,PONY CANYON INC.,8,418,14.84%,"91,764",782,"167,331"
15,南韓,碰碰狐音樂電影:奇幻城嘉年華,2022/12/23,薩摩亞商雄讚股份有限公司台灣分公司,"The Pinkfong Company, Inc.",31,523,-43.03%,"122,942","2,876","672,051"
16,美國,朝聖之路：聖雅各,2022/12/23,水元素文化傳媒有限公司,"AMBI Exclusive Acquisition Co., LLC",11,729,-23.74%,"162,337","2,257","512,550"
17,印尼,鬼搖靈2：陰語陣陣,2022/12/23,車庫娛樂股份有限公司,RELAY MOTION KFT.,53,"5,510",-46.59%,"1,349,665","26,696","6,579,125"
18,南韓,花路阿朱媽,2022/12/23,采昌國際多媒體股份有限公司,REDIANCE,11,308,-65.20%,"68,309","2,361","518,653"
19,日本,輝夜姬想讓人告白－永不結束的初吻,2022/12/23,木棉花國際股份有限公司,Aniplex Inc.,30,"9,438",-42.32%,"2,426,273","42,691","10,916,812"
20,南韓,共感頻率,2022/12/23,車庫娛樂股份有限公司,RELAY MOTION KFT.,38,818,-73.41%,"193,828","8,224","1,967,288"
21,中華民國,夏日天空的那匹紅馬,2022/12/23,簡單主張影音製作有限公司,簡單主張影音製作有限公司,5,140,-88.29%,"31,095","1,781","396,294"
22,日本,線，畫出的我,2022/12/23,天馬行空數位有限公司,NIPPON TELEVISION NETWORK CORPORATION,8,121,-73.17%,"29,245","1,076","247,011"
23,西班牙,湯恩與劍客汪汪隊,2022/12/23,可樂藝術文創股份有限公司,CHARADES SAS,11,66,-76.76%,"15,700",874,"208,638"
24,香港,智齒,2022/12/23,華映娛樂股份有限公司,太陽娛樂文化有限公司,42,557,-73.07%,"128,734","5,369","1,234,563"
25,美國,大熊貓,2022/12/17,豪華大戲院股份有限公司,IMAX Film Holding Co.,1,0,-100.00%,0,12,"1,005"
