序號,國別地區,中文片名,上映日期,申請人,出品,上映院數,銷售票數,週票數變動率,銷售金額,累計銷售票數,累計銷售金額
1,日本,無名世界的片尾曲,2021/07/17,原創娛樂股份有限公司,"Nagoya Broadcasting Network Co.,Ltd.",1,45,0.00%,"9,900",45,"9,900"
2,西班牙,人聲,2021/07/17,傳影互動股份有限公司,Batrax Entertainment BV,1,12,0.00%,"3,060",12,"3,060"
3,日本,花束般的戀愛,2021/07/16,車庫娛樂股份有限公司,RELAY MOTION KFT.,29,"2,127",0.00%,"530,041","2,127","530,041"
4,法國,貝加爾湖隱居札記：在這喧囂的世界，一個人到西伯利亞森林住半年,2021/07/16,水元素文化傳媒有限公司,Other Angel Pictures,5,422,0.00%,"86,656",422,"86,656"
5,英國,愛情遺跡,2021/07/16,佳映娛樂國際股份有限公司,TOTEM FILMS,2,71,0.00%,"13,695",71,"13,695"
6,日本,紅色房間之惡女七星級,2021/07/16,英屬維京群島商映畫聯合有限公司台灣分公司,RELAY MOTION KFT.,2,4,0.00%,970,4,970
7,美國,怪物奇兵 全新世代,2021/07/15,美商華納兄弟（遠東）股份有限公司台灣分公司,WARNER BROS. PICTURES INTERNATIONAL.,71,"8,272",0.00%,"2,015,642","8,272","2,015,642"
8,美國,黑寡婦,2021/07/14,台灣華特迪士尼股份有限公司,"BUENA VISTA INTERNATIONAL,INC.",74,"103,505",0.00%,"26,752,835","103,505","26,752,835"
9,美國,失控的審判,2021/07/14,英屬蓋曼群島商威望國際娛樂股份有限公司台灣分公司,"STX Productions,LLC",14,"1,329",0.00%,"298,785","1,329","298,785"
10,南韓,韓國校園恐怖怪談：點名沒到的學生,2021/07/14,水元素文化傳媒有限公司,"KT Hitel CO.,LTD.",8,743,0.00%,"183,152",743,"183,152"
11,日本,燕尾蝶：數位經典版,2021/07/14,光年映畫有限公司,PONY CANYON INC.,9,782,0.00%,"174,177",782,"174,177"
12,法國,野蠻糾碴隊,2021/07/14,天馬行空數位有限公司,INDIE SALES COMPANY,8,190,0.00%,"42,601",190,"42,601"
13,俄羅斯,烘焙家之味,2021/07/14,天馬行空數位有限公司,"Riverstone Entertainment,LLC dba Archstone Entertainment,LLC",2,125,0.00%,"23,005",125,"23,005"
14,美國,哈樂黛的愛與死,2021/07/14,采昌國際多媒體股份有限公司,GEM ENTERTAINMENT KFT.,1,80,0.00%,"17,640",80,"17,640"
15,中華民國,轉彎之後......,2021/05/14,曙光電影有限公司,美亞娛樂發展股份有限公司##良人行影業有限公司##曙光電影有限公司##(大陸)華策影業(天津)有限公司##(香港)驕陽電影有限公司##(香港)種子電影有限公司,19,246,0.00%,"58,286",716,"165,260"
16,美國,死亡漩渦：奪魂鋸新遊戲,2021/05/12,英屬蓋曼群島商威望國際娛樂股份有限公司台灣分公司,Lions Gate International(UK) Limited,50,"1,831",0.00%,"443,815","15,672","3,703,072"
17,南韓,催魂頻率,2021/05/12,車庫娛樂股份有限公司,RELAY MOTION KFT.,4,14,0.00%,"3,540",681,"159,125"
18,日本,天外者,2021/05/07,天馬行空數位有限公司,"TOEI COMPANY,LTD.",6,75,0.00%,"17,305","1,455","337,392"
19,美國,操控,2021/05/07,威視股份有限公司,GEM ENTERTAINMENT KFT.,7,58,0.00%,"14,970","7,138","1,674,605"
20,法國,阿依達的救援行動,2021/05/07,傳影互動股份有限公司,INDIE SALES COMPANY,2,55,0.00%,"12,325",779,"166,769"
21,英國,惡水真相,2021/05/07,采昌國際多媒體股份有限公司,HANWAY FILMS LIMITED,3,52,0.00%,"10,645","4,991","1,145,991"
22,南韓,如果雨之後,2021/05/07,美商台灣索尼影業發行股份有限公司台灣分公司,SONY PICTURES RELEASING INTERNATIONAL CORPORATION.,4,15,0.00%,"3,290","5,009","1,148,823"
23,英國,鬼護士,2021/05/07,海樂影業股份有限公司,ALTITUDE FILM SALES LIMITED,1,14,0.00%,"2,660","3,264","737,420"
24,日本,劇場版 妄想學生會2,2021/05/07,車庫娛樂股份有限公司,KING RECORD COMPANY LIMITED,6,11,0.00%,"2,405",538,"130,447"
25,新加坡,媽哩媽哩烘,2021/05/07,聯影企業股份有限公司,Studio59 Conceps LLP,1,5,0.00%,"1,170",279,"59,276"
26,美國,死亡連鎖,2021/05/07,車庫娛樂股份有限公司,"XYZ FILMS,LLC",1,0,0.00%,0,"2,845","675,895"
27,美國,那些要我死的人,2021/05/06,美商華納兄弟（遠東）股份有限公司台灣分公司,WARNER BROS. PICTURES INTERNATIONAL.,8,57,0.00%,"12,813","33,146","7,649,689"
28,中華民國,非法母親,2021/04/30,車庫娛樂股份有限公司,後場音像紀錄工作室有限公司,2,392,0.00%,"63,923","1,697","231,703"
29,美國,玩命鈔劫,2021/04/29,車庫娛樂股份有限公司,"MIRAMAX DISTRIBUTION SERVICES,LLC",31,"2,762",0.00%,"680,295","327,626","81,363,627"
30,南韓,迴憶,2021/04/29,香港商甲上娛樂有限公司台灣分公司,"FINECUT CO.,LTD.",7,63,0.00%,"14,556","23,230","5,523,470"
31,英國,父親,2021/04/23,采昌國際多媒體股份有限公司,EMBANKMENT FILMS LIMITED,6,137,0.00%,"30,443","45,531","10,641,380"
32,美國,夢想之地,2021/04/23,傳影互動股份有限公司,A24 International LLC,1,31,0.00%,"6,615","20,407","4,684,666"
33,美國,搖滾農莊錄音趣,2021/04/23,造次文化有限公司,autlook film,1,9,0.00%,"2,610","2,588","616,664"
34,日本,名偵探柯南 緋色的彈丸,2021/04/16,向洋影業有限公司,株式会社トムス・エンタテインメント,18,867,0.00%,"221,657","273,670","64,931,581"
35,中華民國,聽見歌 再唱,2021/04/16,美商華納兄弟（遠東）股份有限公司台灣分公司,"美商華納兄弟(遠東)股份有限公司台灣分公司,香港商福斯傳媒有限公司台灣分公司,海樂影業股份有限公司,有得電影有限公司,高雄人,十三月股份有限公司",23,392,0.00%,"94,481","354,959","82,125,633"
36,美國,私刑救援,2021/04/09,天馬行空數位有限公司,"Ameriean Cinema Inspires,Inc.",1,50,0.00%,"2,750","1,704","354,676"
37,中華民國,當男人戀愛時,2021/04/01,金盞花大影業股份有限公司,"金盞花大影業股份有限公司,(香港)眾合千澄影視文化傳媒有限公司",40,"1,914",0.00%,"490,514","1,695,439","405,082,981"
38,日本,青春電幻物語：數位修復版,2021/04/01,光年映畫有限公司,Rockwell Eyes Inc.,1,49,0.00%,"10,780","4,450","1,030,193"
39,法國,警慌失措,2021/04/01,英屬維京群島商高捷全球開發有限公司 台灣分公司,STUDIOCANAL SAS,1,78,0.00%,"4,290","6,560","1,515,845"
40,日本,令人討厭的松子的一生,2021/03/26,前景娛樂有限公司,"TOKYO BROADCASTING SYSTEM TELEVISION,INC.",1,35,0.00%,"8,460","9,549","2,274,782"
41,美國,愛情瞎攪禍,2021/03/19,天馬行空數位有限公司,GEM ENTERTAINMENT KFT.,1,33,0.00%,"1,815","1,362","282,691"
42,英國,波麗萊多里鬼屋,2021/03/12,威視股份有限公司,WESTEND FILMS LTD,1,28,0.00%,"3,052","22,425","5,264,479"
43,南韓,今天決定我愛你,2021/03/12,華映娛樂股份有限公司,Acemaker Movie Works,1,47,0.00%,"2,585","13,434","3,112,568"
44,中華民國,東經北緯,2021/03/05,英屬蓋曼群島商威望國際娛樂股份有限公司台灣分公司,"緒虎製作有限公司,金騰國際傳媒股份有限公司,墨爾有限公司,德安信股份有限公司,三皇生物科技股份有限公司",2,57,0.00%,"5,194","13,443","3,112,852"
45,英國,噪反,2021/03/05,英屬維京群島商高捷全球開發有限公司 台灣分公司,Lions Gate International(UK),1,37,0.00%,"2,035","72,643","17,340,581"
46,美國,尋龍使者：拉雅,2021/03/05,台灣華特迪士尼股份有限公司,"BUENA VISTA INTERNATIONAL,INC.",1,0,0.00%,0,"250,443","60,501,255"
47,中華民國,複身犯,2021/02/26,犢影制作電影有限公司,犢影制作電影有限公司##樂到家國際娛樂股份有限公司##良人行影業有限公司##麻吉砥加電影有限公司,1,23,0.00%,"1,265","63,074","14,672,308"
48,美國,湯姆貓與傑利鼠,2021/02/10,美商華納兄弟（遠東）股份有限公司台灣分公司,WARNER BROS. PICTURES INTERNATIONAL.,1,44,0.00%,"5,018","121,433","28,287,356"
49,英國,偷天行動,2021/02/10,天馬行空數位有限公司,Arclight Films International Pty Ltd.,1,30,0.00%,"1,650","10,236","2,139,100"
50,中華民國,我沒有談的那場戀愛,2021/02/10,南人電影有限公司,"可米傳媒事業股份有限公司,海納百川娛樂有限公司,親愛的工作室有限公司,鏡文學股份有限公司,原點概念有限公司,華文創股份有限公司,南人電影有限公司",1,20,0.00%,"1,100","159,779","38,013,753"
51,中華民國,角頭－浪流連,2021/02/05,威視股份有限公司,"巧克麗娛樂股份有限公司,台北市電影委員會",2,85,0.00%,"6,253","683,538","161,747,493"
52,愛爾蘭,通靈駕訓班,2021/01/22,海鵬影業有限公司,"Epic Pictures Group, Inc.",1,35,0.00%,"1,925","4,334","887,048"
53,美國,馬德里金庫盜數90分鐘,2021/01/15,薩摩亞商雄讚股份有限公司台灣分公司,TF1 DROITS AUDIOVISUELS.,1,37,0.00%,"2,035","119,323","27,447,047"
54,美國,靈魂急轉彎,2020/12/25,台灣華特迪士尼股份有限公司,"BUENA VISTA INTERNATIONAL, INC.",1,42,0.00%,"2,310","768,084","184,647,171"
