序號,國別地區,中文片名,上映日期,申請人,出品,上映院數,銷售票數,週票數變動率,銷售金額,累計銷售票數,累計銷售金額
1,中華民國,我想和你在一起,2024/06/22,威視股份有限公司,文化內容策進院TAICCA ##寬魚國際股份有限公司##星映電影有限公司##(聯合出品)基翔影視有限公司##(聯合出品)合名實業有限公司##(聯合出品)平天下電影娛樂有限公司,4,854,124.15%,"202,990","1,235","369,530"
2,加拿大,紅色房間,2024/06/21,好威映象有限公司,H264,18,384,-5.65%,"95,265",791,"195,127"
3,越南,媽的人生願望,2024/06/21,車庫娛樂股份有限公司,RELAY MOTION KFT.,86,"11,262",-11.36%,"2,802,106","23,968","5,959,922"
4,南韓,亡命機劫,2024/06/21,美商台灣索尼影業發行股份有限公司台灣分公司,SONY PICTURES RELEASING INTERNATIONAL CORPORATION.,90,"25,696",12.73%,"6,477,282","48,491","12,269,155"
5,美國,救援生死線,2024/06/21,車庫娛樂股份有限公司,RELAY MOTION KFT.,78,"2,719",-43.42%,"633,576","7,525","1,759,097"
6,日本,雲之彼端，約定的地方,2024/06/21,車庫娛樂股份有限公司,RELAY MOTION KFT.,70,"1,396",-25.86%,"347,070","3,279","829,332"
7,法國,萬事通大全,2024/06/21,海鵬影業有限公司,KINOLOGY,16,282,-23.37%,"63,186",650,"143,544"
8,香港,全個世界都有電話,2024/06/21,本萃電影有限公司,Golden Scene Company Limited##銀翼文創有限公司##點對點製作有限公司##威裕環球集團,14,32,-34.69%,"7,650",81,"21,026"
9,中華民國,客人主人,2024/06/19,牽猴子股份有限公司,財團法人公共電視文化事業基金會,1,100,-74.42%,"22,000",491,"154,940"
10,英國,黑水巷,2024/06/18,仲業股份有限公司,GEM Entertainment Kft.,23,472,-42.86%,"118,201","1,298","329,786"
11,泰國,分期付款愛上你,2024/6/21,采昌國際多媒體股份有限公司,GMM TV Company Limited,52,916,-52.02%,"223,891","2,954","712,928"
12,日本,孤獨搖滾！團結Band LIVE-恆星-,2024/06/15,曼迪傳播股份有限公司,Aniplex Inc.,10,"2,084",-44.23%,"600,608","9,334","2,701,836"
13,英國,逃出狂鯊島,2024/06/14,車庫娛樂股份有限公司,STUDIOCANAL,73,738,-86.77%,"179,321","12,905","3,136,701"
14,柬埔寨,鬼氣球,2024/06/14,采昌國際多媒體股份有限公司,SKYLINE MEDIA CO.  LTD.,36,378,-83.96%,"96,395","5,410","1,388,714"
15,泰國,屍油降,2024/06/14,車庫娛樂股份有限公司,待補,69,"2,169",-76.04%,"540,401","20,833","5,196,654"
16,丹麥,托芙的房間,2024/06/14,仲業股份有限公司,TRUSTNORDISK APS,7,21,-91.06%,"4,310",443,"93,315"
17,法國,宮殿大飯店,2024/06/14,聯影企業股份有限公司,GOODFELLAS,6,122,-71.09%,"24,540","1,002","211,471"
18,日本,完美配對謀殺案,2024/06/14,華映國際文創股份有限公司,角川映畫株式會社,36,192,-88.73%,"49,201","5,384","1,307,344"
19,美國,腦筋急轉彎2,2024/06/13,台灣華特迪士尼股份有限公司,BUENA VISTA INTERNATIONAL  INC.,94,"404,170",-4.92%,"107,219,799","1,103,582","297,583,880"
20,日本,春畫先生,2024/06/07,光年映畫有限公司,CULTURE ENTERTAINMENT CO.  LTD.,7,76,-76.18%,"16,815","1,967","431,781"
21,南韓,超完美暗殺隊,2024/06/07,車庫娛樂股份有限公司,RELAY MOTION KFT.,15,66,-95.32%,"15,177","13,643","3,284,740"
22,印尼,鬼咧號,2024/06/07,威視股份有限公司,MVP Pictures (PT Tripar Multivision Plus Tbk),33,491,-81.56%,"123,631","26,022","6,561,716"
23,中華民國,千禧曼波,2024/06/07,東昊影業有限公司,三三電影製作有限公司,15,"1,240",-44.67%,"303,760","12,196","3,161,811"
24,日本,星之聲,2024/06/07,車庫娛樂股份有限公司,RELAY MOTION KFT.,6,45,-82.42%,"7,340","2,951","466,945"
25,泰國,金孫爆富攻略,2024/6/21,英屬蓋曼群島商威望國際娛樂股份有限公司台灣分公司,GDH 559 CO.  LTD.,84,"19,340",51.00%,"4,853,877","32,279","8,104,753"
26,美國,窺探者,2024/06/06,美商華納兄弟（遠東）股份有限公司台灣分公司,WARNER BROS. PICTURES INTERNATIONAL.,26,187,-88.97%,"48,945","16,804","4,372,202"
27,中華民國,睏寐之際,2024/06/05,牽猴子股份有限公司,大照國際影像有限公司,2,80,29.03%,"16,040",522,"113,250"
28,法國,明天我就不幹了！,2024/06/03,天馬行空數位有限公司,FRANCE TELEVISIONS DISTRIBUTION,4,71,-77.39%,"14,405","1,616","360,703"
29,日本,刀劍亂舞 迴 -虛傳 燃燒的本能寺- 【後篇】,2024/06/02,天馬行空數位有限公司,Marvelous Inc.,17,308,-57.22%,"74,783","2,067","564,595"
30,美國,加菲貓：農場大冒險,2024/6/7,網銀國際影視股份有限公司,Sony Pictures Releasing,82,"7,299",-27.40%,"1,871,908","65,882","16,407,003"
31,日本,那日清晨真令人感到空虛,2024/05/31,捷傑有限公司,Ippo Inc.,1,11,-54.17%,"3,000",650,"164,765"
32,中華民國,環南時候,2024/05/31,英屬蓋曼群島商威望國際娛樂股份有限公司台灣分公司,臺北市政府文化局##臺北市市場處##李鼎國際文化有限公司,3,36,-73.72%,"9,070","3,645","896,244"
33,美國,怒火狂猴,2024/05/31,美商美國環球影片股份有限公司台灣分公司,UNIVERSAL INTERNATIONAL FILMS LLC,2,11,-83.33%,"2,730","6,855","1,678,668"
34,南韓,她死了,2024/05/31,車庫娛樂股份有限公司,RELAY MOTION KFT.,5,83,-79.15%,"18,980","11,180","2,758,635"
35,美國,絕地戰警：生死與共,2024/6/5,美商台灣索尼影業發行股份有限公司台灣分公司,SONY PICTURES RELEASING INTERNATIONAL CORPORATION.,94,"27,095",-46.13%,"7,222,731","277,629","75,881,252"
36,美國,當殺手戀愛時,2024/05/31,車庫娛樂股份有限公司,RELAY MOTION KFT.,5,70,-81.87%,"17,200","14,790","3,700,115"
37,美國,失憶殺神,2024/05/31,采昌國際多媒體股份有限公司,FILM ## TV HOUSE LIMITED,2,9,-88.00%,"1,920","6,174","1,467,353"
