序號,國別地區,中文片名,上映日期,申請人,出品,上映院數,銷售票數,週票數變動率,銷售金額,累計銷售票數,累計銷售金額
1,美國,邊緣禁地,2024/08/09,車庫娛樂股份有限公司,RELAY MOTION KFT.,83,"7,795",-16.55%,"1,866,332","17,136","4,175,105"
2,俄羅斯,狗狗歌劇院,2024/08/09,希望影視行銷股份有限公司,Luminescence Kft.,37,"1,011",-42.13%,"234,951","2,758","646,457"
3,瑞士,情慾出走的女人,2024/08/09,東昊影業有限公司,m-appeal,12,361,6.18%,"76,805",701,"153,167"
4,日本,言葉之庭,2024/08/09,車庫娛樂股份有限公司,RELAY MOTION KFT.,50,"2,074",-19.95%,"527,629","4,665","1,195,010"
5,英國,九命貓的奇幻旅程,2024/08/08,英屬維京群島商高捷全球開發有限公司 台灣分公司,GFM Animation Limited,43,"3,792",-14.98%,"916,848","8,252","2,011,195"
6,中華民國,OZONE 青春冒險,2024/08/07,威秀影城股份有限公司,寬想國際娛樂有限公司##台灣索尼音樂娛樂股份有限公司,8,439,-88.77%,"129,200","4,348","1,784,900"
7,中華民國,鬼才之道,2024/08/07,牽猴子股份有限公司,Sony Pictures International Productions##牽猴子股份有限公司##影一製作所股份有限公司##大慕可可股份有限公司##有戲娛樂股份有限公司##奇幻娛樂國際股份有限公司##一種態度電影股份有限公司,98,"54,538",-5.31%,"14,248,342","112,206","29,199,910"
8,波蘭,農民：愛慾情謎,2024/08/02,捷傑有限公司,New Europe Film Sales sp. zo.o.,7,225,-64.34%,"47,210","1,393","294,383"
9,美國,不羈騎士,2024/08/02,美商美國環球影片股份有限公司台灣分公司,UNIVERSAL INTERNATIONAL FILMS LLC,29,301,-71.36%,"77,040","2,334","616,165"
10,中華民國,我父英風,2024/08/02,符號文化股份有限公司,財團法人楊英風藝術教育基金會,11,481,-41.63%,"103,055","8,412","1,842,117"
11,法國,熱血搜救隊：翻轉世界,2024/08/02,可樂藝術文創股份有限公司,SOCIETE NOUVELLE DE DISTRIBUTION,16,148,-83.95%,"32,614","1,847","421,220"
12,日本,電影版屁屁偵探：再見親愛的夥伴，屁屁啊,2024/08/02,薩摩亞商雄讚股份有限公司台灣分公司,Toei Animation CO. LTD,66,"2,529",-57.42%,"650,559","14,079","3,593,555"
13,南韓,絕地逃生,2024/08/02,車庫娛樂股份有限公司,RELAY MOTION KFT.,67,"3,166",-70.72%,"796,784","24,026","6,100,484"
14,香港,怨泊,2024/08/02,車庫娛樂股份有限公司,852 FILMS,31,515,-79.77%,"132,912","5,890","1,502,720"
15,日本,劇場版 賽馬娘Pretty Derby：新時代之門,2024/08/02,薩摩亞商羚邦(亞洲)有限公司台灣分公司,Cygames Inc.,39,"3,837",-46.17%,"1,490,768","17,169","5,683,455"
