序號,國別地區,中文片名,上映日期,申請人,出品,上映院數,銷售票數,週票數變動率,銷售金額,累計銷售票數,累計銷售金額
1,日本,犬王,2022/10/21,車庫娛樂股份有限公司,RELAY MOTION KFT.,53,"3,604",13.80%,"893,520","6,771","1,687,039"
2,中華民國,大俠胡金銓 第一部曲—先知曾經來過,2022/10/21,華映娛樂股份有限公司,"華映娛樂股份有限公司,七霞電影有限公司",25,702,-36.81%,"147,027","4,000","892,600"
3,日本,劇場版 超時空要塞F~戀離飛翼~,2022/10/21,水元素文化傳媒有限公司,"BIGWEST CO., LTD.",15,397,-66.27%,"100,960","3,051","771,019"
4,日本,救救旱鴨子,2022/10/21,采昌國際多媒體股份有限公司,"Free Stone Productions Co., Ltd.",27,427,-41.59%,"92,720","1,158","257,264"
5,俄羅斯,大尉叛逃記,2022/10/21,天馬行空數位有限公司,MEMENTO INTERNATIONAL,11,352,43.09%,"71,480",598,"122,604"
6,德國,趴兔青春期,2022/10/21,海鵬影業有限公司,Beta Cinema GmbH,15,284,32.09%,"58,745",499,"104,957"
7,美國,終極堡壘2,2022/10/21,車庫娛樂股份有限公司,RELAY MOTION KFT.,19,222,2.30%,"48,451",439,"98,218"
8,日本,每天上班總是累得要死,2022/10/21,原創娛樂股份有限公司,Nikkatsu Corporation,9,147,-14.53%,"33,955",319,"76,162"
9,巴勒斯坦,天堂髮廊,2022/10/21,東昊影業有限公司,Memento International,12,147,-23.83%,"31,176",340,"73,726"
10,中華民國,幻日手記,2022/10/21,飛望影像有限公司,"飛望影像有限公司,財團法人公共電視文化事業基金會,駕絲齋影像美術設計,登月人影業有限公司,Exocorpus Productions",4,91,89.58%,"19,950",139,"30,760"
11,中華民國,逍遙遊,2011/04/06,目宿媒體股份有限公司,目宿媒體股份有限公司,3,7,-76.67%,"1,775",37,"8,640"
12,美國,黑亞當,2022/10/19,美商華納兄弟（遠東）股份有限公司台灣分公司,WARNER BROS. PICTURES INTERNATIONAL.,97,"165,575",-29.95%,"42,875,973","401,929","104,222,019"
13,美國,哥兒們,2022/10/19,美商美國環球影片股份有限公司台灣分公司,UNIVERSAL INTERNATIONAL FILMS LLC,80,"4,668","2,293.85%","1,164,222","4,863","1,207,122"
14,中華民國,罪後真相,2022/10/18,威視股份有限公司,"伯樂影業股份有限公司,中環國際娛樂事業股份有限公司 ,良人行影業有限公司 ,宏將影業有限公司 ,東森電視事業股份有限公司 ,滿滿額娛樂股份有限公司 ,聚星文創娛樂事業股份有限公司 ,打字人創意有限公司 ,得利影視股份有限公司 ,有戲娛樂股份有限公司",92,"14,351",168.95%,"3,535,138","19,687","4,839,245"
15,美國,月光光新慌慌：萬聖結,2022/10/14,美商美國環球影片股份有限公司台灣分公司,UNIVERSAL INTERNATIONAL FILMS LLC,86,"2,193",-62.42%,"538,647","16,308","4,051,143"
16,日本,極速甩尾,2022/10/14,原創娛樂股份有限公司,Nikkatsu Corporation,17,"1,166",-48.52%,"296,212","5,601","1,396,517"
17,南韓,人生真美麗,2022/10/14,車庫娛樂股份有限公司,RELAY MOTION KFT.,55,809,-67.61%,"183,411","5,867","1,371,915"
18,美國,天劫高手,2022/10/14,采昌國際多媒體股份有限公司,Atrium Productions Kft.,43,535,-71.48%,"122,626","5,621","1,338,420"
19,中國大陸,野馬分鬃,2022/10/14,大躍進電影有限公司,阿里巴巴影業（北京）有限公司,5,262,-39.77%,"64,465",901,"224,893"
20,美國,驚爆倒數60分鐘,2022/10/14,車庫娛樂股份有限公司,RELAY MOTION KFT.,37,268,-77.36%,"55,361","4,006","891,752"
21,法國,瑪歌皇后 數位修復版,2022/10/14,車庫娛樂股份有限公司,RELAY MOTION KFT.,7,83,-72.33%,"19,160",632,"147,509"
22,法國,真實世界,2022/10/14,佳映娛樂國際股份有限公司,WILD BUNCH INTERNATIONAL,5,30,-75.41%,"6,420",235,"50,814"
