序號,國別地區,中文片名,上映日期,申請人,出品,上映院數,銷售票數,週票數變動率,銷售金額,累計銷售票數,累計銷售金額
1,中華民國,非法母親,2021/04/30,車庫娛樂股份有限公司,後場音像紀錄工作室有限公司,6,667,"1,610.26%","106,560","1,218","153,870"
2,法國,大獵逃,2021/04/30,英屬蓋曼群島商威望國際娛樂股份有限公司台灣分公司,CHARADES,19,441,-16.48%,"95,088",969,"206,429"
3,瑞典,環保少女：格蕾塔,2021/04/30,捷傑有限公司,Dogwoof Ltd,7,34,-69.09%,"8,240",144,"32,143"
4,美國,玩命鈔劫,2021/04/29,車庫娛樂股份有限公司,"MIRAMAX DISTRIBUTION SERVICES,LLC",51,"134,103",-9.05%,"33,379,679","281,547","69,764,158"
5,南韓,迴憶,2021/04/29,香港商甲上娛樂有限公司台灣分公司,"FINECUT CO.,LTD.",49,"8,820",-28.47%,"2,087,824","21,150","5,027,574"
6,香港,真・三國無雙,2021/04/29,薩摩亞商雄讚股份有限公司台灣分公司,"廣東昇格傳媒股份有限公司,北京拉近影業有限公司,霍爾果斯新益影視文化傳播有限公司,耳東影業(北京)有限公司,太陽娛樂文化有限公司,北京新益影視文化傳播有限公司,中國星電影有限公司,得舍影視(上海)有限公司,影力量娛樂有限公司",41,"3,570",-45.45%,"812,610","10,114","2,330,215"
7,美國,一級任務,2021/04/29,海樂影業股份有限公司,"Accelerated Global Content,LLC",76,"1,887",-56.72%,"416,773","6,247","1,391,804"
8,美國,勇抱大地,2021/04/29,美商美國環球影片股份有限公司台灣分公司,UNIVERSAL INTERNATIONAL FILMS LLC,28,787,-26.86%,"175,620","1,863","415,651"
9,日本,劇場版情色小說家~Playback~,2021/04/29,天馬行空數位有限公司,"Shochiku Co.,Ltd.",19,489,-33.56%,"115,063","1,225","288,024"
10,突尼西亞,販膚走卒,2021/04/29,原創娛樂股份有限公司,BAC Films Distribution S.A.S.U.,13,349,-24.13%,"77,795",809,"181,193"
11,挪威,農場我的家,2021/04/29,海鵬影業有限公司,Cinephil-Philippa Kowarsky Productions Ltd,11,334,9.87%,"71,250",638,"135,110"
12,日本,透視畫男孩，全景畫女孩,2021/04/29,天馬行空數位有限公司,NIKKATSU CORPORATION,5,76,-56.57%,"16,450",251,"53,280"
13,日本,秘密X戰士 幻影甜心 劇場版 大家一起來看電影喔,2021/04/29,提恩傳媒實業有限公司,"JOYUP MEDIA (HongKong) ) Co., Ltd.",11,59,-67.22%,"13,419",239,"55,876"
14,日本,救愛之歌,2021/04/29,英屬維京群島商映畫聯合有限公司台灣分公司,RELAY MOTION KFT.,3,20,17.65%,"4,130",37,"7,750"
15,英國,父親,2021/04/23,采昌國際多媒體股份有限公司,EMBANKMENT FILMS LIMITED,46,"10,810",-46.15%,"2,550,546","42,589","9,956,970"
16,美國,夢想之地,2021/04/23,傳影互動股份有限公司,A24 International LLC,47,"3,398",-64.53%,"788,883","19,757","4,538,677"
17,美國,搖滾農莊錄音趣,2021/04/23,造次文化有限公司,autlook film,7,716,-39.93%,"175,955","2,486","590,694"
18,日本,電影版 嬌妻出沒注意,2021/04/23,英屬維京群島商高捷全球開發有限公司 台灣分公司,Nippon Television Network Corporation,45,487,-82.34%,"112,163","7,670","1,772,154"
19,美國,猶大與黑色彌賽亞,2021/04/23,美商華納兄弟（遠東）股份有限公司台灣分公司,WARNER BROS. PICTURES INTERNATIONAL.,20,425,-73.67%,"96,445","3,537","836,452"
20,美國,靈異詭店,2021/04/23,威視股份有限公司,"PREMIERE ENTERTIANMENT GROUP,LLC",25,298,-82.37%,"69,379","5,124","1,206,242"
21,德國,我的袋鼠室友,2021/04/23,可樂藝術文創股份有限公司,Beta Cinema GmbH,5,118,-55.30%,"27,040",761,"177,951"
22,香港,不日成婚,2021/04/23,華映娛樂股份有限公司,"英皇影業有限公司,天下一電影製作有限公司",14,45,-87.87%,"10,050","1,090","247,793"
23,日本,真．鮫島事件,2021/04/23,海樂影業股份有限公司,NIKKATSU CORPORATION,7,29,-91.62%,"6,421","1,057","243,523"
24,芬蘭,窒愛診療室,2021/04/23,佳映娛樂國際股份有限公司,Yellow Affair Oy (Ltd) / Yellow Affair Oy Finland Fillial,2,6,-92.86%,"1,445",228,"49,490"
25,法國,逆轉棋蹟,2021/04/23,車庫娛樂股份有限公司,ELLE DRIVER,3,6,-96.59%,"1,095",499,"108,737"
26,美國,藥命交錯,2021/04/21,香港商甲上娛樂有限公司台灣分公司,"City Lights Film,LLC",53,618,-85.77%,"140,795","15,997","3,723,640"
