序號,國別地區,中文片名,上映日期,申請人,出品,上映院數,銷售票數,週票數變動率,銷售金額,累計銷售票數,累計銷售金額
1,美國,魔比斯,2022/04/01,美商台灣索尼影業發行股份有限公司台灣分公司,SONY PICTURES RELEASING INTERNATIONAL CORPORATION.,96,"83,510",8.28%,"20,820,925","160,632","40,446,275"
2,中華民國,頭七,2022/04/01,皮諾丘電影事業有限公司,"皮諾丘電影事業有限公司,台灣大哥大股份有限公司,馬棋朵數位影像製作有限公司,杰瑞音樂有限公司,天馬傳播事業有限公司",86,"47,982",9.54%,"11,291,620","91,785","21,751,516"
3,美國,音速小子 2,2022/04/01,美商美國派拉蒙影片股份有限公司台灣分公司,PARAMOUNT PICTURES CORPORATION,90,"27,985",11.14%,"6,602,548","53,165","12,539,880"
4,英國,餐廳失控夜,2022/04/01,傳影互動股份有限公司,CHARADES,10,"1,374",72.18%,"308,054","2,172","484,060"
5,西班牙,雙子謀殺案：白城之寂,2022/04/01,車庫娛樂股份有限公司,"FILM FACTORY ENTERTAINMENT,S.L.",31,983,10.20%,"226,469","1,875","439,454"
6,美國,詭謎藏,2022/04/01,車庫娛樂股份有限公司,RELAY MOTION KFT.,45,691,1.47%,"158,846","1,372","317,721"
7,德國,指考風暴,2022/04/01,政駒實業有限公司,Arthood Entertainment GmbH,10,318,91.57%,"67,156",484,"104,898"
8,美國,劫命救護,2022/03/25,美商美國環球影片股份有限公司台灣分公司,UNIVERSAL INTERNATIONAL FILMS LLC,93,"13,672",-54.81%,"3,310,147","80,915","20,131,529"
9,中華民國,野夏天,2022/03/25,群石國際有限公司,群石國際有限公司,20,"1,928",12.55%,"440,574","7,846","1,868,609"
10,日本,電影版 DEEMO 櫻色旋律 —你所彈奏的琴音 至今仍在迴響—,2022/03/25,車庫娛樂股份有限公司,RELAY MOTION KFT.,39,"1,288",-44.24%,"313,579","7,281","1,778,724"
11,丹麥,漂浪人生,2022/03/25,好威映象有限公司,Cinephil,18,862,-41.48%,"197,292","3,893","910,837"
12,美國,救命緝約,2022/03/25,英屬蓋曼群島商威望國際娛樂股份有限公司台灣分公司,"STX PRODUCTIONS,LLC",38,365,-85.91%,"84,963","6,348","1,464,566"
13,奧地利,愛你讓我自由,2022/03/25,海鵬影業有限公司,THE MATCH FACTORY,10,183,-60.65%,"38,555","1,079","235,618"
14,南韓,為人民服務,2022/03/25,車庫娛樂股份有限公司,RELAY MOTION KFT.,10,90,-87.80%,"21,603","1,524","345,722"
15,美國,盜夢睡務員,2022/03/25,聯影企業股份有限公司,alief SAS,5,79,-65.04%,"17,598",524,"120,470"
16,美國,藝術恐怖份子 班克斯,2022/03/25,輝洪開發股份有限公司,"Vision Films,Inc.",1,53,10.42%,"11,470",123,"26,510"
17,中國大陸,如果有一天我將會離開你,2022/03/25,天馬行空數位有限公司,"華策影視(北京)有限公司,華策影業(天津) 有限公司,逞能影視製作(北京) 有限公司,廈門硯石科技有限公司,之升(上海)影業有限公司,松澤國際影業股份有限公司,華策影業 (香港) 有限公司,上海淘票票影視文化有限公司,天津貓眼微影文化傳媒有限公司,北京自由酷鯨影業有限公司,廈門大洲影視文化發展有限公司,北京微夢創科網絡技術有限公司,抖音文化（廈門）有限公司",3,46,-83.03%,"10,660",645,"149,712"
18,日本,相撲道,2022/03/25,台北双喜電影發行股份有限公司,株式会社プリュネ,3,23,-72.29%,"5,630",254,"59,248"
19,美國,圓滾滾藝術家-費爾南多·波特羅,2022/03/25,輝洪開發股份有限公司,Good Vibe Media,1,14,-74.55%,"2,570",96,"19,865"
20,中華民國,咒,2022/03/18,牽猴子股份有限公司,"空殼影像股份有限公司    ,精漢堂影像有限公司,川琇數位娛樂有限公司,地球防衛隊娛樂有限公司,艾德國際投資股份有限公司,奇亨創意影像有限公司,語謙行銷有限公司,高雄人（高雄市電影館）,世界投資顧問股份有限公司,夢想創造股份有限公司",92,"131,137",-24.36%,"31,599,057","629,109","150,546,437"
21,中華民國,少年吔,2022/03/18,星泰國際娛樂股份有限公司,原典國際影視製作有限公司,51,"11,047",-46.56%,"2,654,543","129,000","30,541,256"
22,美國,壞蛋聯盟,2022/03/18,美商美國環球影片股份有限公司台灣分公司,UNIVERSAL INTERNATIONAL FILMS LLC,80,"8,934",-24.18%,"2,126,851","70,668","16,850,823"
23,日本,魔法水果籃 -前奏曲-,2022/03/18,曼迪傳播有限公司,TV TOKYO Corporation,10,740,-38.44%,"179,813","5,896","1,463,255"
24,南韓,遊走塵市間,2022/03/18,中影股份有限公司,"FINECUT CO.,LTD.",1,228,10.14%,"52,490",984,"219,495"
25,美國,獵殺戰場,2022/03/18,峻龍國際有限公司,"Fandom Holdings,LLC.",1,214,181.58%,"52,196","1,770","401,623"
26,法國,今敏：造夢魔術師,2022/03/18,光年映畫有限公司,Carlotta Films,3,88,-71.70%,"19,400","2,645","608,363"
27,中華民國,願未央,2022/03/18,目宿媒體股份有限公司,目宿媒體股份有限公司,4,79,-78.88%,"16,735","2,723","587,883"
28,南韓,奇怪的數學家,2022/03/18,車庫娛樂股份有限公司,SHOWBOX CORP.,4,59,-79.79%,"13,705","3,396","789,496"
29,英國,極限逃殺,2022/03/18,采昌國際多媒體股份有限公司,GFM FILMS LLP,1,36,-77.22%,"7,905","2,560","573,893"
30,西班牙,丟包大作戰,2022/03/18,威視股份有限公司,"FILM FACTORY ENTERTAINMENT,S.L.",2,25,-85.80%,"6,150","2,330","560,679"
31,美國,終極堡壘,2022/03/18,車庫娛樂股份有限公司,RELAY MOTION KFT.,1,0,-100.00%,0,"3,108","654,088"
32,中華民國,該死的阿修羅,2022/03/11,內容物數位電影製作有限公司,"內容物數位電影製作有限公司,岸上影像有限公司,數位奇蹟科技股份有限公司",7,502,-59.78%,"122,753","12,458","2,954,467"
