序號,國別地區,中文片名,上映日期,申請人,出品,上映院數,銷售票數,週票數變動率,銷售金額,累計銷售票數,累計銷售金額
1,愛爾蘭,罪惡對決,2024/11/02,可樂藝術文創股份有限公司,Bleiberg Entertainment  LLC,1,90,-70.78%,"19,800",398,"87,560"
2,菲律賓,草迷宮恐怖殺人事件,2024/11/01,采昌國際多媒體股份有限公司,EST N8 LLC,44,354,-27.90%,"82,055",845,"212,516"
3,日本,劇場版 OVERLORD - 聖王國篇,2024/11/01,薩摩亞商羚邦(亞洲)有限公司台灣分公司,KADOKAWA CORPORATION,73,"19,324",-10.66%,"5,336,421","40,953","11,454,353"
4,南韓,非普通家族,2024/11/01,網銀國際影視股份有限公司,Finecut Co.  Ltd.,53,"1,375",-14.60%,"331,722","2,985","736,016"
5,美國,超／人：克里斯多夫李維傳奇故事,2024/11/01,美商華納兄弟（遠東）股份有限公司台灣分公司,WARNER BROS. PICTURES INTERNATIONAL.,18,552,-18.34%,"138,891","1,228","316,107"
6,英國,布勒合唱團：溫布利球場演唱會,2024/11/01,好威映象有限公司,Altitude Film Sales Limited,17,345,-21.59%,"79,018",785,"225,022"
7,日本,刀劍神域劇場版-序列爭戰,2024/11/01,木棉花國際股份有限公司,Aniplex  Inc.,18,"4,564",-4.94%,"1,879,524","9,365","3,681,439"
8,中華民國,愛子歸來,2024/11/01,春暉映像有限公司,麵包情人電影有限公司,22,"3,261",-19.34%,"729,354","10,260","2,347,927"
9,日本,仇雲殺機,2024/11/01,天馬行空數位有限公司,NIKKATSU CORPORATION,18,472,-19.04%,"104,675","1,274","284,127"
10,中華民國,鬼們之蝴蝶大廈,2024/11/01,松露文化創意有限公司,松露文化創意有限公司##東森電視事業股份有限公司##雲諾運動文教股份有限公司##文化內容策進院,89,"17,972",47.36%,"4,526,942","31,541","7,922,654"
11,泰國,鬼聲泣2,2024/10/31,車庫娛樂股份有限公司,RELAY MOTION KFT.,86,"17,889",8.10%,"4,609,112","34,438","8,863,184"
12,美國,劊樂小丑2,2024/10/31,車庫娛樂股份有限公司,The Coven## SASU,64,547,-37.05%,"133,671","1,416","345,034"
13,美國,劊樂小丑,2024/10/31,車庫娛樂股份有限公司,EPIC PICTURES GROUP  INC.,14,138,-46.30%,"33,764",395,"94,055"
14,泰國,鬼禁地,2024/10/25,車庫娛樂股份有限公司,NERAMITNUNGFILM CO.  LTD.,33,152,-89.17%,"36,455","4,248","1,055,188"
15,日本,從水深0米開始,2024/10/25,天馬行空數位有限公司,PONY CANYON INC.,6,175,25.90%,"48,885",415,"104,849"
16,英國,地獄灰姑娘,2024/10/25,可樂藝術文創股份有限公司,PREMIERE ENTERTAINMENT GROUP LLC,7,18,-92.47%,"4,560",686,"165,273"
17,日本,鋼之鍊金術師BROTHERHOOD 15週年特別版,2024/10/25,水元素文化傳媒有限公司,aniplex Inc.,22,"1,576",-41.69%,"414,880","7,886","2,116,477"
18,日本,巡演轉學生,2024/10/25,中影股份有限公司,Nippon Television Network Corporation,5,111,-50.67%,"30,395",609,"148,335"
19,美國,劊樂小丑3,2024/10/25,車庫娛樂股份有限公司,The Coven,78,"2,096",-65.63%,"526,980","15,391","3,931,625"
20,盧森堡,皇后復仇中,2024/10/25,傳影互動股份有限公司,ANTON CAPITAL ENTERTAINMENT S.A.,4,53,-65.81%,"11,850",374,"89,774"
21,美國,白南準：月亮是最古早的電視,2024/10/25,佳映娛樂國際股份有限公司,DOGWOOF LTD,5,234,-17.02%,"54,510",791,"209,139"
22,日本,日本人的養成,2024/10/25,海鵬影業有限公司,Autlook Filmsales GmbH,6,140,-79.04%,"31,390","1,132","255,397"
23,中華民國,乒乓男孩,2024/10/25,嘉揚電影有限公司,嘉揚電影有限公司##文化內容策進院##華映國際文創股份有限公司##緯來電視網股份有限公司##中環國際娛樂事業股份有限公司##鴻聯國際開發股份有限公司##轅年視覺創意股份有限公司##雪巴影視股份有限公司##台灣大哥大股份有限公司##梁維倫##台亞半導體股份有限公司##財團法人台亞醫療公益基金會,96,"13,040",-11.10%,"3,226,667","49,727","12,211,119"
24,中華民國,為我辦一場西式的喪禮,2024/10/25,東橫一有限公司,影響原創影視股份有限公司##甯聚力文創事業有限公司##象新立文化事業有限公司##東橫一有限公司,27,541,-76.44%,"141,261","6,543","1,740,597"
25,不丹,十字路口的豬,2024/10/25,誠品股份有限公司,NORLING STUDIOS,1,244,-13.17%,"53,510","1,044","226,375"
26,美國,猛毒最終章：最後一舞,2024/10/23,美商台灣索尼影業發行股份有限公司台灣分公司,SONY PICTURES RELEASING INTERNATIONAL CORPORATION.,97,"70,181",-39.80%,"19,178,824","366,413","102,344,365"
27,美國,樂一通大戰外星人：粉紅末日,2024/10/19,原創娛樂股份有限公司,GFM Animation,40,603,-44.32%,"143,598","1,948","464,945"
28,日本,風之谷,2024/10/19,香港商甲上娛樂有限公司台灣分公司,Studio Ghibli Inc.,1,95,0.00%,"22,123",310,"75,801"
29,土耳其,雪中真相,2024/10/18,政駒實業有限公司,ARTHOOD ENTERTAINMENT GmbH.,1,4,33.33%,910,262,"57,572"
30,法國,鄰家密友,2024/10/18,原創娛樂股份有限公司,Pyramide International,1,24,-79.13%,"5,160",613,"129,075"
31,南韓,辣手警探2,2024/10/18,車庫娛樂股份有限公司,RELAY MOTION KFT.,19,"1,779",19.96%,"401,945","16,316","3,982,347"
32,美國,懼裂,2024/10/18,英屬蓋曼群島商威望國際娛樂股份有限公司台灣分公司,MUBI INC.,80,"14,692",-27.47%,"3,975,177","71,149","19,041,647"
33,美國,微笑 2,2024/10/18,美商美國派拉蒙影片股份有限公司台灣分公司,PARAMOUNT PICTURES CORPORATION,81,"3,213",-52.69%,"857,672","40,353","10,846,309"
34,中華民國,默殺：無聲之地,2024/10/18,鴻聯國際開發股份有限公司,天地根映像國際有限公司##大腕影業國際有限公司,24,304,-66.48%,"73,506","7,810","1,906,273"
35,日本,銀魂劇場版 2D 一國傾城篇,2024/10/18,薩摩亞商羚邦(亞洲)有限公司台灣分公司,Dentsu Anime Solutions lnc.,19,535,-55.12%,"144,394","9,833","2,622,011"
36,美國,孤狼救援,2024/10/18,車庫娛樂股份有限公司,RELAY MOTION KFT.,10,59,-82.65%,"14,336","6,079","1,424,920"
37,日本,陰陽師0,2024/10/18,采昌國際多媒體股份有限公司,KINOSHITA GROUP CO.  LTD,11,150,-79.87%,"36,238","8,385","2,078,600"
38,日本,劇場總集篇 孤獨搖滾！Re:Re:,2024/10/10,曼迪傳播股份有限公司,Aniplex Inc.,17,458,-40.05%,"122,266","19,622","5,413,299"
