序號,國別地區,中文片名,上映日期,申請人,出品,上映院數,銷售票數,週票數變動率,銷售金額,累計銷售票數,累計銷售金額
1,美國,不可能的任務：致命清算 第一章,2023/07/08,美商美國派拉蒙影片股份有限公司台灣分公司,PARAMOUNT PICTURES CORPORATION,100,"513,365",123.54%,"147,167,334","743,015","213,076,866"
2,日本,百合的雨聲,2023/07/07,車庫娛樂股份有限公司,RELAY MOTION KFT.,17,277,30.66%,"61,824",489,"109,811"
3,日本,暗湧情事,2023/07/07,東昊影業有限公司,m-apppeal,16,"1,070",63.11%,"238,830","1,726","382,120"
4,挪威,我恨我自己,2023/07/07,好威映象有限公司,Memento Films International,12,548,80.86%,"119,678",851,"187,860"
5,美國,謎霧莊園,2023/07/07,車庫娛樂股份有限公司,RELAY MOTION KFT.,11,202,64.23%,"41,685",325,"67,726"
6,美國,怪物,2023/07/07,福斯,TWENTIETH CENTURY FOX INTERNATIONAL CORPORATION,59,"22,397",105.65%,"5,523,898","33,288","8,177,494"
7,英國,小提琴天后慕特：愛樂一生,2023/07/07,造次文化有限公司,NAXOS RIGHTS（Europe）Ltd,11,845,69.34%,"190,794","1,344","306,065"
8,香港,死屍死時四十四,2023/07/07,華映國際文創股份有限公司,"天下一電影製作有限公司,852 電影有限公司,Icon Group Limited  ,香港電影發展基金,Katch多優惠平台",28,328,1.23%,"77,317",652,"155,553"
9,南韓,四層公寓,2023/07/07,可樂藝術文創股份有限公司,"FINECUT CO., LTD.",6,274,62.13%,"58,090",443,"94,933"
10,日本,名偵探柯南 黑鐵的魚影,2023/07/06,普威爾國際股份有限公司,株式会社トムス・エンタテインメント,95,"198,408",-9.98%,"49,988,730","418,809","107,104,735"
11,泰國,幽魂娜娜：重生,2023/06/30,車庫娛樂股份有限公司,RELAY MOTION KFT.,26,658,-84.74%,"162,781","10,748","2,722,078"
12,中國大陸,一直一直都很喜歡你,2023/06/30,原創國際貿易有限公司,"九洲音像出版公司,超娛影業（佛山）有限公司,超娛影業（深圳）有限公司,廣東珠影影視製作有限公司,北京環鷹時代文化傳媒有限公司",6,87,-88.72%,"22,310","1,539","384,886"
13,美國,變身少女露比,2023/06/30,美商美國環球影片股份有限公司台灣分公司,UNIVERSAL INTERNATIONAL FILMS LLC,83,"2,018",-75.10%,"473,612","20,043","4,911,608"
14,日本,SSSS.DYNAZENON 劇場總集篇,2023/06/30,車庫娛樂股份有限公司,RELAY MOTION KFT.,9,30,-94.12%,"7,250","1,813","439,746"
15,美國,印第安納瓊斯：命運輪盤,2023/06/29,台灣華特迪士尼股份有限公司,"BUENA VISTA INTERNATIONAL, INC.",99,"20,316",-63.48%,"5,277,157","161,953","44,952,330"
16,日本,惡靈古堡：死亡島,2023/06/29,普威爾國際股份有限公司,Sony Pictures Entertainment Inc.,11,"1,132",-71.28%,"292,044","11,467","2,993,016"
17,美國,元素方城市,2023/06/28,台灣華特迪士尼股份有限公司,"BUENA VISTA INTERNATIONAL, INC.",100,"114,263",22.15%,"28,566,308","225,685","56,595,057"
18,香港,命案,2023/06/26,采昌國際多媒體股份有限公司,"MakerVille Company Limited,Noble Castle Asia Limited",6,174,-84.97%,"40,030","3,328","792,505"
19,英國,舞力對決 : 地表撐霸,2023/06/26,香港商甲上娛樂有限公司台灣分公司,HANWAY FILMS LIMITED,51,"2,030",0.00%,"482,367","2,225","536,967"
20,日本,SEE HEAR LOVE 看不見聽不見也愛你,2023/06/25,天馬行空數位有限公司,"TIME, Inc.",33,"2,511",-3.09%,"605,980","6,951","1,850,647"
21,香港,別叫我”賭神”,2023/06/21,英屬維京群島商高捷全球開發有限公司 台灣分公司,"銀都機構有限公司,步登高影像有限公司,博納影視娛樂有限公司,北京博納影業集團有限公司,阿里巴巴影業(北京)有限公司,上海博納文化傳媒有限公司",6,136,-80.93%,"30,620","9,813","2,361,802"
22,南韓,貴公子,2023/06/21,車庫娛樂股份有限公司,RELAY MOTION KFT.,28,839,-75.77%,"199,496","31,432","7,568,544"
23,日本,SSSS. GRIDMAN 劇場總集篇,2023/06/21,車庫娛樂股份有限公司,"Tsuburaya Productions Co., Ltd.",2,4,-95.83%,"1,020","2,481","609,102"
24,德國,淨化論,2023/06/21,海鵬影業有限公司,Telepool GmbH,6,116,-55.21%,"26,845","2,168","496,957"
25,美國,小行星城,2023/06/21,美商美國環球影片股份有限公司台灣分公司,UNIVERSAL INTERNATIONAL FILMS LLC,11,"1,732",-47.50%,"414,995","17,119","4,292,682"
26,美國,蜘蛛人：穿越新宇宙,2023/06/21,美商台灣索尼影業發行股份有限公司台灣分公司,SONY PICTURES RELEASING INTERNATIONAL CORPORATION.,96,"34,443",-45.25%,"8,891,978","367,153","99,650,602"
27,中華民國,化劫,2023/06/20,犢影制作電影有限公司,"瑪爾克電影有限公司,犢影制作電影有限公司,六六喜喜股份有限公司,巧克麗娛樂股份有限公司,有戲娛樂股份有限公司,喜滿客京華影城股份有限公司,相聚國際股份有限公司",81,"7,443",-64.70%,"1,824,751","144,106","35,480,899"
28,摩洛哥,雙手的溫柔,2023/06/16,光年映畫有限公司,FILMS BOUTIQUE SAS,1,2,-97.37%,290,"1,642","355,169"
29,美國,義美超級爸,2023/06/16,車庫娛樂股份有限公司,RELAY MOTION KFT.,2,1,-98.44%,160,"4,471","1,017,923"
30,美國,閃電俠,2023/06/14,美商華納兄弟（遠東）股份有限公司台灣分公司,WARNER BROS. PICTURES INTERNATIONAL.,88,"8,599",-70.68%,"2,150,682","506,689","134,385,645"
31,日本,超人力霸王德卡 最終章 朝向旅程的彼方‧‧‧,2023/06/10,野獸國股份有限公司,"Tsuburaya Productions Co., Ltd.",15,922,-49.42%,"228,584","5,727","1,694,313"
32,挪威,為你鍾琴,2023/06/09,海鵬影業有限公司,WIDE HOUSE,1,10,-84.85%,"1,840","1,454","315,806"
33,中華民國,南方，寂寞鐵道,2023/06/09,牽猴子股份有限公司,上善醫文化工作室,11,"1,001",-64.53%,"218,295","24,263","5,722,163"
34,日本,BLUE GIANT 藍色巨星,2023/06/09,車庫娛樂股份有限公司,"TOHO CO., LTD.",27,"2,284",-53.93%,"579,656","57,094","14,610,963"
35,法國,聖奧梅爾殺嬰案,2023/06/09,好威映象有限公司,Wild Bunch International,1,7,-46.15%,"1,380","1,006","218,603"
36,美國,變形金剛：萬獸崛起,2023/06/07,美商美國派拉蒙影片股份有限公司台灣分公司,PARAMOUNT PICTURES CORPORATION,75,"6,694",-69.62%,"1,680,180","570,337","149,367,039"
37,南韓,犯罪都市3,2023/06/02,車庫娛樂股份有限公司,RELAY MOTION KFT.,8,260,-83.14%,"65,337","97,645","23,510,307"
38,法國,豪門心計,2023/06/02,原創娛樂股份有限公司,Charades,1,94,0.00%,"5,170","1,471","313,936"
39,日本,新．假面騎士,2023/05/31,木棉花國際股份有限公司,"Toei Company, Ltd.",1,24,-64.18%,"6,400","22,033","6,004,381"
40,美國,小美人魚,2023/05/24,台灣華特迪士尼股份有限公司,"BUENA VISTA INTERNATIONAL,INC.",9,423,-72.85%,"92,670","195,110","49,169,258"
41,中華民國,消失的紫斑蝶,2023/05/19,牽猴子股份有限公司,牽猴子股份有限公司##路野生態影像有限公司,2,12,-88.68%,"2,910","11,439","2,606,257"
42,美國,玩命關頭 X,2023/05/17,美商美國環球影片股份有限公司台灣分公司,UNIVERSAL INTERNATIONAL FILMS LLC,25,"1,856",-75.19%,"473,462","1,330,525","354,322,171"
43,日本,金之國水之國,2023/05/12,車庫娛樂股份有限公司,RELAY MOTION KFT.,1,1,-85.71%,220,"5,258","1,265,709"
44,日本,我的幸福婚約,2023/05/12,天馬行空數位有限公司,KADOKAWA CORPORATION,1,28,33.33%,"7,510","8,137","2,039,026"
45,捷克,神鬼聖戰,2023/05/12,原創娛樂股份有限公司,Film Mode Entertainment,1,106,-40.45%,"6,270","4,285","869,441"
46,日本,指尖上綻放的愛,2023/05/05,威視股份有限公司,GAGA CORPORATION,1,115,66.67%,"6,325","1,832","391,197"
47,美國,上流謀殺案,2023/05/05,仲業股份有限公司,ACE Entertainment Films Inc,1,96,-20.66%,"5,445","2,091","409,363"
48,法國,燃燒的玫瑰,2023/05/05,中影股份有限公司,Gaumont S.A.,1,47,-59.83%,"11,090","2,162","466,353"
49,美國,星際異攻隊3,2023/05/03,台灣華特迪士尼股份有限公司,"BUENA VISTA INTERNATIONAL, INC.",2,99,-65.98%,"24,940","549,544","145,073,137"
50,中華民國,速命道,2023/04/27,寬銀慕電影製作有限公司,寬銀慕電影製作有限公司##Children's Town Limited.##台灣映藝娛樂股份有限公司##財團法人台北市文化基金會台北市電影委員會##大腕影業國際有限公司,1,78,100.00%,"9,334","128,360","32,291,352"
51,日本,電影版 佐佐木與宮野 畢業篇,2023/04/21,薩摩亞商羚邦(亞洲)有限公司台灣分公司,KADOKAWA CORPORATION,1,19,5.56%,"5,140","13,216","3,436,014"
52,中華民國,不能流淚的悲傷,2023/04/21,華映國際文創股份有限公司,亞太國影（深圳）影業有限公司##中國電影股份有限公司##中影創意（北京）電影有限公司##天津貓眼微影文化傳媒有限公司##亞太國影（重慶）文化傳媒有限公司##廣東潮樂文化傳媒有限公司##深圳市三羊文化集團有限公司##深圳市新藝城影業有限公司##亞太國影（蘇州）影業有限公司##亞太華影（北京）影業有限公司##無雙（深圳）影業有限公司##佛山泓東影視文化傳媒有限公司##廣東新億投資有限公司##浙江東陽瀚雅映影視文化傳媒有限公司##北京博視眾和文化傳播有限公司##香蕉映畫有限公司##華映娛樂股份有限公司,2,79,-30.09%,"7,212","11,722","2,796,725"
53,美國,鬼玩人：復活,2023/04/20,美商華納兄弟（遠東）股份有限公司台灣分公司,WARNER BROS. PICTURES INTERNATIONAL.,1,106,-36.90%,"5,830","68,612","17,049,173"
54,中華民國,疫起,2023/04/14,英屬蓋曼群島商威望國際娛樂股份有限公司台灣分公司,凱擘影藝股份有限公司##奇幻娛樂國際股份有限公司##有戲娛樂股份有限公司##良人行影業有限公司##大慕可可股份有限公司 ##六六喜喜股份有限公司##台灣大哥大股份有限公司 (台灣大哥大 MyVideo)##聚星文創娛樂事業股份有限公司 ##宏將影業有限公司 ##華文創股份有限公司 ##得利影視股份有限公司,1,194,0.00%,"10,670","72,901","17,305,100"
55,美國,AIR,2023/04/05,美商華納兄弟（遠東）股份有限公司台灣分公司,WARNER BROS. PICTURES INTERNATIONAL.,1,123,-51.38%,"15,030","44,284","10,908,838"
