序號,國別地區,中文片名,上映日期,申請人,出品,上映院數,銷售票數,週票數變動率,銷售金額,累計銷售票數,累計銷售金額
1,美國,終極攻佔,2022/02/04,車庫娛樂股份有限公司,RELAY MOTION KFT.,39,983,-44.02%,"214,647","2,770","618,066"
2,日本,詛咒,2022/02/04,車庫娛樂股份有限公司,RELAY MOTION KFT.,24,"1,609",7.41%,"385,714","3,107","750,046"
3,西班牙,瀕臨崩潰邊緣的女人 經典數位修復,2022/02/04,天馬行空數位有限公司,TF1 DROITS AUDIOVISUELS,5,186,56.30%,"38,410",305,"64,165"
4,西班牙,我造了什麼孽 經典數位修復,2022/02/04,天馬行空數位有限公司,TF1 DROITS AUDIOVISUELS,5,113,213.89%,"23,655",271,"56,515"
5,西班牙,慾望法則 經典數位修復,2022/02/04,天馬行空數位有限公司,TF1 DROITS AUDIOVISUELS,5,150,23.97%,"31,795",271,"56,735"
6,西班牙,修女夜難熬 經典數位修復,2022/02/04,天馬行空數位有限公司,TF1 DROITS AUDIOVISUELS,5,111,37.04%,"22,665",192,"38,845"
7,捷克,勇鼠闖天堂,2022/02/04,可樂藝術文創股份有限公司,CHARADES,27,511,-4.84%,"110,810","1,048","232,478"
8,法國,最後一件晚禮服的秘密,2022/02/04,海鵬影業有限公司,ORANGE STUDIO,14,774,19.44%,"161,249","1,422","299,805"
9,美國,月球隕落,2022/02/03,英屬維京群島商高捷全球開發有限公司 台灣分公司,"Accelerated Global Content,LLC",84,"57,686",-44.90%,"14,627,496","162,376","41,642,604"
10,中華民國,嗨！神獸,2022/02/01,滿滿額娛樂股份有限公司,滿滿額娛樂股份有限公司##華納集團##凱擘影藝股份有限公司##百聿數碼創意股份有限公司##硯石(廈門)文化傳媒有限公司##神州娛樂股份有限公司,51,"1,704",-62.75%,"386,873","6,863","1,604,335"
11,中華民國,諸葛四郎─英雄的英雄,2022/01/28,牽猴子股份有限公司,童年漫畫股份有限公司,50,"1,028",-67.51%,"230,453","7,122","1,652,502"
12,中華民國,素還真,2022/01/28,威視股份有限公司,"品蓮觀真電影股份有限公司,霹靂國際多媒體股份有限公司",93,"15,678",-52.42%,"3,724,230","81,884","19,538,896"
13,日本,夏日幽靈,2022/01/28,車庫娛樂股份有限公司,AVEX PICTURES INC.,18,435,-52.82%,"110,067","2,252","565,861"
