序號,國別地區,中文片名,上映日期,申請人,出品,上映院數,銷售票數,週票數變動率,銷售金額,累計銷售票數,累計銷售金額
1,法國,賭徒鮑伯,2023/09/17,社團法人台灣電影文化協會,法國在台協會,1,28,-33.33%,"5,600",70,"14,480"
2,法國/義大利,神父李昂莫罕,2023/09/16,社團法人台灣電影文化協會,法國在台協會,1,38,40.74%,"7,680",65,"13,160"
3,法國,影子軍隊,2023/09/16,高雄市電影館,The French Institute,1,38,-5.00%,"7,880",78,"16,400"
4,法國,沉默之海,2023/09/15,高雄市電影館,The French Institute,1,123,86.36%,"24,300",189,"37,780"
5,美國,地獄來的乘客,2023/09/15,車庫娛樂股份有限公司,RELAY MOTION KFT.,58,"1,365",-20.18%,"320,770","3,075","743,801"
6,南韓,闇黑新世界,2023/09/15,車庫娛樂股份有限公司,RELAY MOTION KFT.,11,191,-15.49%,"44,325",417,"95,680"
7,日本,岸邊露伴在羅浮,2023/09/15,原創娛樂股份有限公司,"Asmik Ace, INC.",33,"2,326",225.31%,"575,189","3,041","781,309"
8,中國大陸,峰爆,2023/09/15,炬豐有限公司,"中國電影股份有限公司,上海電影(集團)有限公司,天津貓眼微影文化傳媒有限公司,上海淘票票影視文化有限公司,新麗傳媒集團有限公司,中國鐵道建築集團有限公司,浙江橫店影業有限公司,英皇電影發行(北京)有限公司,中影數字院線(北京)有限公司,抖音文化(廈門)有限公司,咪咕文化科技有限公司,之江電影集團有限公司,阿那亞影視文化有限公司,陝西廣電影視文化產業發展有限公司",16,291,-1.02%,"67,817",585,"140,063"
9,南韓,千萬別開門,2023/09/15,車庫娛樂股份有限公司,RELAY MOTION KFT.,61,"6,039",5.91%,"1,468,272","11,741","2,874,898"
10,美國,威尼斯魅影謀殺案,2023/09/15,博偉電影股份有限公司,"BUENA VISTA INTERNATIONAL, INC.",87,"33,952",3.30%,"8,746,224","66,819","17,380,907"
11,日本,斷捨離天堂,2023/09/15,中影股份有限公司,The Klockworx Co. Ltd.,13,501,6.60%,"108,647",971,"211,475"
12,美國,限時引爆,2023/09/15,原創娛樂股份有限公司,"Bleiberg Entertainment, LLC",26,316,-23.86%,"67,647",731,"159,471"
13,日本,善良的牧本先生,2023/09/15,光年映畫有限公司,SEDIC INTERNATIONAL INC.,21,531,14.44%,"116,475",995,"215,983"
14,伊朗,德黑蘭雙面疑雲,2023/09/15,捷傑有限公司,FILM BOUTIQUE SAS,13,336,13.90%,"74,010",631,"135,263"
15,泰國,鬼偶,2023/09/15,華映國際文創股份有限公司,"Five Star Production Co.,Ltd.",45,"1,477",-36.75%,"359,197","3,812","938,765"
16,日本,電影哆啦A夢 - 新‧大雄與鐵人兵團,2023/09/15,香港商甲上娛樂有限公司台灣分公司,Animation International LTD,8,244,-58.50%,"60,132",832,"212,121"
17,波蘭,鷹勇潛艦,2023/09/15,天馬行空數位有限公司,KINO SWIAT##ZO.O.,14,261,-35.07%,"57,102",663,"144,259"
18,日本,電影哆啦A夢 - 大雄的人魚大海戰,2023/09/08,香港商甲上娛樂有限公司台灣分公司,Animation International LTD,6,31,-90.16%,"7,150",983,"251,921"
19,南韓,保護者,2023/09/08,車庫娛樂股份有限公司,RELAY MOTION KFT.,51,519,-85.57%,"124,686","8,949","2,166,068"
20,日本,劇場版 少女☆歌劇 Revue Starlight,2023/09/08,車庫娛樂股份有限公司,RELAY MOTION KFT.,32,"1,241",-55.10%,"315,811","7,235","1,804,367"
21,日本,黑夜遊行,2023/09/08,車庫娛樂股份有限公司,"TOHO CO., LTD.",11,30,-93.75%,"7,340","1,323","290,638"
22,南韓,正義辯護人,2023/09/08,車庫娛樂股份有限公司,RELAY MOTION KFT.,7,22,-89.05%,"4,820",446,"98,590"
23,義大利,AI時代,2023/09/08,聯影企業股份有限公司,CAT&Docs,3,30,-82.35%,"6,130",402,"89,628"
24,美國,鬼修女II,2023/09/07,美商華納兄弟（遠東）股份有限公司台灣分公司,WARNER BROS. PICTURES INTERNATIONAL.,98,"31,550",-50.51%,"8,187,604","171,900","45,727,900"
25,中華民國,我的天堂城市,2023/9/15,滿滿額娛樂股份有限公司,"滿滿額娛樂股份有限公司,力揚電影有限公司,文化內容策進院,台北市電影委員會,覓一有限公司,羚邦控股有限公司",29,"1,484",-15.59%,"373,058","6,069","1,521,445"
26,中華民國,蘭陵40─演員實驗教室,2023/9/8,牽猴子股份有限公司,和道創作研究社,10,589,-46.50%,"133,754","2,476","529,095"
27,中華民國,我最愛的笨男人,2023/9/8,英屬蓋曼群島商威望國際娛樂股份有限公司台灣分公司,"文達文創股份有限公司,英屬蓋曼群島商威望國際娛樂股份有限公司,百聿數碼創意股份有限公司,劇糖文創娛樂股份有限公司",82,"10,294",-49.07%,"2,498,312","49,086","11,954,672"
28,美國,奪魂鋸,2023/09/01,車庫娛樂股份有限公司,RELAY MOTION KFT.,3,23,-82.84%,"5,460",898,"221,054"
29,德國,飛舞人生,2023/09/01,車庫娛樂股份有限公司,STUDIOCANAL,1,2,-88.24%,470,358,"78,062"
30,中國大陸,海的盡頭是草原,2023/09/01,台北双喜電影發行股份有限公司,"内蒙古電影集團有限責任公司,北京博納影業集團有限公司,華夏電影發行有限責任公司,阿里巴巴影業（北京）有限公司,内蒙古電影製片厂有限責任公司,上海博納文化傳媒有限公司,北京博納國際影院投資管理有限公司",1,5,-85.71%,"1,115",642,"173,425"
31,日本,少女☆歌劇 Revue Starlight RONDO RONDO RONDO,2023/09/01,車庫娛樂股份有限公司,RELAY MOTION KFT.,5,58,-78.68%,"14,183","2,974","746,711"
32,日本,GHOSTBOOK 妖怪圖鑑,2023/09/01,車庫娛樂股份有限公司,"TOHO CO., LTD.",6,35,-83.87%,"8,411","3,195","745,902"
33,南韓,贖命救援,2023/09/01,車庫娛樂股份有限公司,RELAY MOTION KFT.,33,660,-75.28%,"156,293","23,926","5,856,435"
34,日本,渴水,2023/09/01,天馬行空數位有限公司,KADOKAWA CORPORATION,2,5,-92.42%,"1,020",637,"137,482"
35,美國,私刑教育3,2023/08/31,美商台灣索尼影業發行股份有限公司台灣分公司,SONY PICTURES RELEASING INTERNATIONAL CORPORATION.,98,"22,516",-42.46%,"5,724,845","233,411","60,031,149"
36,南韓,MAMAMOO：MY CON THE MOVIE,2023/08/25,可樂藝術文創股份有限公司,"kt alpha Co.,Ltd.",7,470,-0.84%,"246,475","10,971","5,263,700"
37,美國,爆復,2023/08/25,車庫娛樂股份有限公司,STUDIOCANAL,22,216,-80.04%,"50,020","42,180","10,222,733"
