序號,國別地區,中文片名,上映日期,申請人,出品,上映院數,銷售票數,週票數變動率,銷售金額,累計銷售票數,累計銷售金額
1,南韓,永生戰,2021/04/12,英屬蓋曼群島商威望國際娛樂股份有限公司台灣分公司,"CJ ENM CO.,LTD.",92,"106,731","11,960.00%","25,433,360","107,616","25,628,060"
2,盧森堡/阿根廷/俄羅斯/美國/中華民國/澳洲,動物哇哈哈-鱷魚先生的煩惱/小島進行曲/咩咩雲朵綿羊雨/哈布洛先生/小小人大世界: 大頭照/浪人劍客的傳說/累得像狗一樣/完美的客人/女孩一點靈/翔去打獵/動物哇哈哈-牛姊姊的衣裳/《下課時間》：滑桿的最高處,2021/04/10,,Meta Media/KURZFILM AGENTUR HAMBURG e.V./Yummy Films/MAGNETFILM GmbH/Dandelooo/Soyuzmultfilm Limited Liability Company/Mike A. Smith/Magnetfilm GmbH/財團法人富邦文教基金會/Australian Children's Television Foundation,3,41,-2.38%,"4,207",83,"8,999"
3,英國,鐵幕行動,2021/04/09,車庫娛樂股份有限公司,GEM ENTERTAINMENT KFT.,51,"10,696",-16.00%,"2,552,786","23,429","5,651,936"
4,義大利,郵差,2021/04/09,香港商甲上娛樂有限公司台灣分公司,Variety Distribution Srl,22,"2,139",22.93%,"475,105","3,879","864,116"
5,美國,友你真好,2021/04/09,采昌國際多媒體股份有限公司,GEM Entertainment Kft.,32,784,-47.38%,"170,976","2,274","504,176"
6,羅馬尼亞,一場大火之後,2021/04/09,好威映象有限公司,Cinephil - Philippa Kowarsky Productions Ltd.,12,699,6.88%,"151,095","1,353","290,178"
7,中華民國,多肉女子生存之道,2021/04/09,車庫娛樂股份有限公司,後場音像紀錄工作室有限公司,6,776,882.28%,"117,920","1,291","165,500"
8,美國,私刑救援,2021/04/09,天馬行空數位有限公司,"Ameriean Cinema Inspires,Inc.",20,487,-50.51%,"105,537","1,471","330,401"
9,美國,殺戮輪迴,2021/04/09,海樂影業股份有限公司,"Epic Pictures Group,Inc.",31,346,-48.51%,"77,347","1,018","229,131"
10,日本,歡樂時光,2021/04/09,東昊影業有限公司,Neopa Inc,6,301,-12.24%,"65,950",644,"143,695"
11,法國,淚水成鹽,2021/04/09,聯影企業股份有限公司,WILD BUNCH,8,252,23.53%,"51,465",456,"92,875"
12,日本,戀愛腦內諮商室,2021/04/09,原創娛樂股份有限公司,"Nagoya Broadcasting Network Co.,Ltd.",9,175,-64.65%,"40,515",670,"153,775"
13,日本,朋友的媽媽是美嬌妻,2021/04/09,英屬維京群島商映畫聯合有限公司台灣分公司,HAPPINET CORPORATION,3,15,7.14%,"3,040",29,"6,050"
14,美國,真人快打,2021/04/08,美商華納兄弟（遠東）股份有限公司台灣分公司,WARNER BROS. PICTURES INTERNATIONAL.,96,"39,496",-35.12%,"9,660,434","100,374","24,550,791"
15,南韓,逐夢練習曲,2021/04/08,采昌國際多媒體股份有限公司,Purple Plan Pte Ltd,12,"1,553",-63.33%,"372,039","5,788","1,390,445"
16,馬來西亞,南巫,2021/04/02,傳影互動股份有限公司,BENED GOBAL SDN BHD,13,"1,159",-59.99%,"270,507","7,109","1,675,977"
17,中華民國,當男人戀愛時,2021/04/01,金盞花大影業股份有限公司,"金盞花大影業股份有限公司,(香港)眾合千澄影視文化傳媒有限公司",99,"413,710",-16.50%,"98,899,624","1,083,515","258,276,451"
18,美國,無名弒,2021/04/01,美商美國環球影片股份有限公司台灣分公司,UNIVERSAL INTERNATIONAL FILMS LLC,90,"12,360",-68.30%,"2,925,810","97,845","22,978,250"
19,中華民國,男人與他的海,2021/04/01,牽猴子整合行銷股份有限公司,黑糖媒體創意有限公司,27,"5,750",-9.08%,"1,315,004","15,367","3,466,457"
20,日本,煙囪小鎮的普佩,2021/04/01,車庫娛樂股份有限公司,"DENTSU,INC.",44,"1,009",-85.97%,"237,654","18,672","4,427,427"
21,日本,青春電幻物語：數位修復版,2021/04/01,光年映畫有限公司,Rockwell Eyes Inc.,10,712,-56.13%,"164,645","3,720","854,098"
22,南韓,衝鋒戰士 劇場版：恐龍世代,2021/04/01,華藝娛樂股份有限公司,"Choirock Contents Company Co., Ltd",20,536,-79.96%,"121,789","7,729","1,821,429"
23,美國,誰殺了大個子,2021/04/01,華映娛樂股份有限公司,"Good Films Enterprises,LLC",31,241,-89.92%,"52,695","6,310","1,450,117"
24,法國,警慌失措,2021/04/01,英屬維京群島商高捷全球開發有限公司 台灣分公司,STUDIOCANAL SAS,20,153,-93.53%,"33,382","6,476","1,510,203"
25,美國,神鬼網戰,2021/04/01,采昌國際多媒體股份有限公司,FREEWAY ENTERTAINMENT KFT.,17,144,-91.78%,"33,085","5,323","1,218,291"
26,英國,BTS崛起傳奇,2021/04/01,一念間電影有限公司,Entertain Me Productions LTD,9,46,-92.93%,"10,894","2,004","499,864"
27,西班牙,綑著你，困著我 經典數位修復,2021/04/01,天馬行空數位有限公司,PATHE FILMS S.A.S,4,41,-81.19%,"8,830",544,"111,730"
28,西班牙,愛慾情狂 經典數位修復,2021/04/01,天馬行空數位有限公司,TF1 DROITS AUDIOVISUELS,4,37,-81.68%,"7,760",470,"95,894"
29,南韓,盡孝的滋味,2021/04/01,海鵬影業有限公司,WIDE HOUSE,3,31,-86.64%,"6,210",527,"105,700"
30,日本,令人討厭的松子的一生,2021/03/26,前景娛樂有限公司,"TOKYO BROADCASTING SYSTEM TELEVISION,INC.",11,774,-66.64%,"181,713","8,863","2,136,832"
31,白俄羅斯,波斯語課,2021/03/26,車庫娛樂股份有限公司,MEMENTO FILMS INTERNATIONAL,8,552,-65.82%,"122,120","8,144","1,890,474"
32,英國,盜夢偵探,2021/03/26,向洋影業有限公司,PARK CIRCUS LIMITED,12,189,-78.67%,"45,870","4,438","1,120,487"
33,日本,歡樂時光,2021/03/26,東昊影業有限公司,Neopa Inc,3,117,-62.50%,"28,380",947,"226,448"
34,泰國,夜遊實驚秀,2021/03/26,車庫娛樂股份有限公司,RELAY MOTION KFT.,1,80,-27.27%,"16,800","2,170","516,305"
35,西班牙,窗邊上的玫瑰 經典數位修復,2021/03/26,天馬行空數位有限公司,TF1 DROITS AUDIOVISUELS,3,11,-85.33%,"2,395",474,"97,250"
36,西班牙,顫抖的慾望 經典數位修復,2021/03/26,天馬行空數位有限公司,TF1 DROITS AUDIOVISUELS,3,5,-92.54%,"1,180",603,"121,730"
37,美國,哥吉拉大戰金剛,2021/03/24,美商華納兄弟(遠東)股份有限公司台灣分公司,美國 WARNER BROS. PICTURES INTERNATIONAL.,97,"59,280",-70.79%,"15,159,600","1,349,337","345,156,462"
38,美國,游牧人生,2021/03/19,博偉電影股份有限公司,"BUENA VISTA INTERNATIONAL,INC.",40,"3,873",-46.70%,"904,971","49,170","11,713,868"
39,中華民國,動保蝙蝠俠,2021/03/19,車庫娛樂股份有限公司,後場音像紀錄工作室有限公司,2,375,-21.88%,"53,920","2,444","349,750"
40,中華民國,削瘦的靈魂,2021/03/19,目宿媒體股份有限公司,目宿媒體股份有限公司,3,114,-54.22%,"25,430","1,892","428,524"
41,中華民國,愛.殺,2021/03/19,金禾創意股份有限公司,金禾創意股份有限公司##杰德創意影音管理股份有限公司,4,80,-82.10%,"21,065","5,280","1,242,272"
42,日本,鳴鳥不飛：Don’t stay gold,2021/03/19,采昌國際多媒體股份有限公司,SPO Entertainment Inc.,13,48,-79.40%,"7,680","4,421","708,270"
