序號,國別地區,中文片名,上映日期,申請人,出品,上映院數,銷售票數,週票數變動率,銷售金額,累計銷售票數,累計銷售金額
1,美國,捍衛戰士: 獨行俠,2022/05/23,美商美國派拉蒙影片股份有限公司台灣分公司,PARAMOUNT PICTURES CORPORATION,96,"292,856",0.00%,"81,419,482","292,856","81,419,482"
2,南韓,犯罪都市2,2022/05/20,車庫娛樂股份有限公司,RELAY MOTION KFT.,65,"13,818",1.36%,"3,263,526","27,450","6,498,173"
3,日本,牛首村,2022/05/20,車庫娛樂股份有限公司,RELAY MOTION KFT.,49,"2,222",-10.04%,"519,087","4,692","1,113,924"
4,芬蘭,鬼雙胞,2022/05/20,采昌國際多媒體股份有限公司,FILM CONSTELLATION LTD.,36,851,-19.41%,"205,757","1,907","462,834"
5,泰國,淒厲人僧：卡到陰,2022/05/20,水元素文化傳媒有限公司,Five Star Production Company Limited,37,821,-22.62%,"189,084","1,882","435,065"
6,俄羅斯,逃出封鎖線,2022/05/20,可樂藝術文創股份有限公司,Central Partnership Sales House,31,583,-36.84%,"127,611","1,506","340,904"
7,伊朗,櫻桃的滋味 數位修復版,2022/05/20,海鵬影業有限公司,MK2 FILMS,14,456,31.79%,"98,445",802,"174,531"
8,香港,秋天的童話,2022/05/20,香港商甲上娛樂有限公司台灣分公司,FORTUNE STAR MEDIA LIMITED,12,418,-26.92%,"98,432",990,"232,858"
9,伊朗,風帶著我來 數位修復版,2022/05/20,海鵬影業有限公司,MK2 FILMS,14,343,44.12%,"74,295",581,"125,184"
10,日本,第一人夫,2022/05/20,英屬蓋曼群島商威望國際娛樂股份有限公司台灣分公司,NIKKATSU CORPORATION,16,333,-11.67%,"72,127",710,"157,554"
11,芬蘭,孵魔,2022/05/20,捷傑有限公司,Wild Bunch International,16,248,-29.14%,"58,947",598,"144,693"
12,中華民國,給阿媽的一封信,2022/05/20,鹿一電影製作有限公司,鹿一電影製作有限公司,16,254,-78.22%,"56,251","1,955","415,838"
13,中華民國,再會啦  白宮,2022/05/20,我希望影像製作股份有限公司,我希望影像製作有限公司,12,247,-88.05%,"54,859","2,780","621,011"
14,美國,公共圖書館員,2022/05/20,輝洪開發股份有限公司,CAPSTONE GLOBAL CORP,7,146,-63.41%,"32,680",545,"121,377"
15,法國,安妮詩快跑,2022/05/20,聯影企業股份有限公司,BE FOR FILMS,11,139,1.46%,"30,602",276,"61,399"
16,美國,最後的生存者,2022/05/20,原創娛樂股份有限公司,Vertical Entertainment,9,77,-18.95%,"17,340",172,"40,055"
17,阿根廷,月影歸途,2022/05/20,可樂藝術文創股份有限公司,木林電影有限公司,4,11,22.22%,"2,674",20,"4,762"
18,泰國,愛在暹邏：數位經典版,2022/05/18,光年映畫有限公司,"Sahamongkolfilm International Co.,Ltd.",16,473,-38.65%,"121,807","1,244","317,769"
19,中華民國,勸世三姊妹：大銀幕特別版,2022/05/14,英屬蓋曼群島商威望國際娛樂股份有限公司台灣分公司,國家表演藝術中心衛武營國家藝術文化中心,2,47,-4.08%,"15,022",401,"112,879"
