序號,國別地區,中文片名,上映日期,申請人,出品,上映院數,銷售票數,週票數變動率,銷售金額,累計銷售票數,累計銷售金額
1,美國,師情化慾,2024/03/01,車庫娛樂股份有限公司,RELAY MOTION KFT.,60,964,-25.79%,"228,670","2,263","543,733"
2,越南,鬼怨偶,2024/03/01,車庫娛樂股份有限公司,RELAY MOTION KFT.,59,"11,937",1.84%,"3,024,843","23,658","6,003,451"
3,美國,滯留生,2024/03/01,美商美國環球影片股份有限公司台灣分公司,UNIVERSAL INTERNATIONAL FILMS LLC,37,"2,567",27.02%,"597,707","4,588","1,073,545"
4,香港,飯戲攻心2,2024/02/28,華映國際文創股份有限公司,安樂影片有限公司##天下一電影製作有限公司##無錫加雄影業有限公司##萬誘引力乙有限公司##上海淘票票影視文化有限公司##安樂（北京）電影發行有限公司,44,391,-64.23%,"92,382","2,085","490,131"
5,南韓,日日好狗日,2024/02/23,車庫娛樂股份有限公司,RELAY MOTION KFT.,30,280,-83.94%,"68,105","3,760","907,879"
6,泰國,唐人街恰恰,2024/02/23,原創娛樂股份有限公司,Vela Entertainment Co.  Ltd.,3,23,-88.32%,"5,110",433,"106,497"
7,瑞典,鬼影直播,2024/02/23,仲業股份有限公司,TRUSTNORDISK APS,20,196,-82.41%,"45,840","2,370","578,878"
8,日本,鐵道員,2024/02/23,輝洪開發股份有限公司,TOEI COMPANY  LTD.,3,161,3.87%,"35,810",316,"71,530"
9,法國,火上鍋,2024/02/23,海鵬影業有限公司,GAUMONT,20,"1,141",-45.14%,"253,988","4,963","1,161,956"
10,日本,「鬼滅之刃」 絆之奇蹟，邁向柱訓練,2024/02/23,木棉花國際股份有限公司,Aniplex Inc.,94,"27,466",-62.80%,"7,094,697","159,809","42,509,933"
11,法國,墜惡真相,2024/02/23,好威映象有限公司,MK2 Films,48,"4,339",-37.77%,"1,127,286","16,182","4,218,179"
12,法國,給我個機會,2024/02/23,天馬行空數位有限公司,INDIE SALES COMPANY,14,199,0.00%,"44,934",199,"44,934"
13,義大利,蓋世怪胎,2024/02/23,聯影企業股份有限公司,Rai Cinema Channel,12,252,-9.68%,"57,605",531,"123,445"
14,法國,再見機器人,2024/02/23,東昊影業有限公司,elle Driver,33,"6,677",5.88%,"1,744,724","15,392","3,881,369"
15,美國,沙丘：第二部,2024/2/28,美商華納兄弟（遠東）股份有限公司台灣分公司,WARNER BROS. PICTURES INTERNATIONAL.,99,"173,665",-30.72%,"56,626,292","424,327","135,833,219"
16,美國,天眼救援,2024/02/16,車庫娛樂股份有限公司,RELAY MOTION KFT.,67,"3,051",-67.53%,"758,543","46,258","11,290,760"
17,阿根廷,鬼燭靈,2024/02/16,車庫娛樂股份有限公司,RELAY MOTION KFT.,18,364,-65.66%,"92,944","7,961","2,024,821"
18,波蘭,上流誘惑,2024/02/16,天馬行空數位有限公司,Lightcraft Entertainment Sp. z o.o.,1,1,-96.88%,185,604,"131,897"
19,美國,蜘蛛夫人,2024/02/14,美商台灣索尼影業發行股份有限公司台灣分公司,SONY PICTURES RELEASING INTERNATIONAL CORPORATION.,92,"2,792",-71.87%,"698,008","76,864","20,637,561"
20,美國,飛鴨向前衝,2024/02/09,美商美國環球影片股份有限公司台灣分公司,UNIVERSAL INTERNATIONAL FILMS LLC,65,"2,403",-65.40%,"599,326","73,754","18,479,114"
21,中華民國,小子,2024/2/8,延平影業有限公司,延平影業有限公司##良人行影業有限公司##大腕影業國際有限公司##阿榮影業股份有限公司##香港托特智能有限公司##中環國際娛樂事業股份有限公司##星泰國際娛樂股份有限公司,16,183,-27.95%,"43,670","13,086","3,335,824"
22,美國,可憐的東西,2024/02/08,博偉電影股份有限公司,BUENA VISTA INTERNATIONAL  INC.,80,"18,477",-44.55%,"4,934,648","157,442","41,905,949"
23,日本,《少女與戰車 最終章》 第４話,2024/02/08,華藝娛樂股份有限公司,HAKUHODO DY MUSIC ## PICTURES,15,559,73.60%,"252,182","6,085","1,800,965"
24,中華民國,還錢,2024/02/08,華能國際娛樂股份有限公司,文化內容策進院##華能國際娛樂股份有限公司##有戲娛樂股份有限公司##樂到家國際娛樂股份有限公司##麗富開發股份有限公司##恒世資本股份有限公司,90,"6,567",-60.10%,"1,672,873","159,404","40,748,686"
25,香港,臨時劫案,2024/02/08,華映國際文創股份有限公司,無限動力實業有限公司##愛奇藝影業（北京）有限公司##銀都機構有限公司##掌賞電影企業有限公司##北京人間指南影業有限公司##華文映象（北京）影業有限公司##之江電影集團有限公司##天馬電影出品（香港）有限公司,40,682,-72.82%,"162,966","50,140","12,358,577"
26,英國,夢想集中營,2024/02/08,車庫娛樂股份有限公司,RELAY MOTION KFT.,57,"2,035",-50.11%,"514,666","9,451","2,385,645"
27,南韓,外星+人2：回到未來,2024/02/07,車庫娛樂股份有限公司,RELAY MOTION KFT.,9,110,-77.60%,"28,445","22,367","5,500,092"
28,香港,七月返歸,2024/02/07,車庫娛樂股份有限公司,滿滿額創作香港有限公司##香港電影發展基金,3,30,-86.73%,"7,423","8,213","2,077,987"
29,日本,鬼太郎誕生：咯咯咯之謎,2024/02/06,采昌國際多媒體股份有限公司,TOEI ANIMATION CO.  LTD.,62,"4,145",-54.05%,"1,096,863","68,203","17,788,281"
30,美國,佩佩的電影派對,2024/02/03,威秀影城股份有限公司,Trafalgar Releasing Ltd.,19,154,-56.74%,"42,950","4,635","1,292,058"
31,日本,去唱卡拉OK吧！,2024/02/02,天馬行空數位有限公司,KADOKAWA CORPORATION,17,"2,517",-29.81%,"660,493","17,295","4,417,152"
32,美國,愛愛愛上你,2024/02/02,美商台灣索尼影業發行股份有限公司台灣分公司,SONY PICTURES RELEASING INTERNATIONAL CORPORATION.,10,184,-59.38%,"49,453","20,218","5,134,409"
