序號,國別地區,中文片名,上映日期,申請人,出品,上映院數,銷售票數,週票數變動率,銷售金額,累計銷售票數,累計銷售金額
1,南韓,嬰兒轉運站,2022/06/24,車庫娛樂股份有限公司,RELAY MOTION KFT.,69,"22,389",19.93%,"5,461,821","41,058","10,042,726"
2,波蘭,拜金女王的性愛派對,2022/06/24,仲業股份有限公司,"Cinema Management Group,LLC",26,"1,877",26.91%,"444,437","3,356","799,873"
3,日本,怪獸死了怎麼辦,2022/06/24,車庫娛樂股份有限公司,RELAY MOTION KFT.,38,631,-42.27%,"147,123","1,724","409,320"
4,匈牙利,忌妒的藍圖,2022/6/24,可樂藝術文創股份有限公司,FILMS BOUTIQUE SAS,18,365,29.89%,"80,074",646,"142,428"
5,日本,龍馬！新生網球王子劇場版,2022/06/24,捷傑有限公司,GAGA Corporation,22,319,14.75%,"77,364",597,"145,068"
6,日本,龍馬！新生網球王子劇場版,2022/06/24,捷傑有限公司,GAGA Corporation,26,298,-16.99%,"71,647",657,"156,485"
7,芬蘭,不看鐵達尼號的男人,2022/06/24,天馬行空數位有限公司,INTRAMOVIES,12,284,36.54%,"63,084",492,"109,228"
8,法國,越界分身,2022/06/24,本萃電影有限公司,CHARADES,12,221,27.01%,"45,355",395,"82,900"
9,美國,貓王艾維斯,2022/06/23,美商華納兄弟（遠東）股份有限公司台灣分公司,WARNER BROS. PICTURES INTERNATIONAL.,91,"13,944",3.67%,"3,578,770","27,395","7,028,411"
10,美國,巴斯光年,2022/06/17,台灣華特迪士尼股份有限公司,"BUENA VISTA INTERNATIONAL,INC.",96,"34,836",-39.12%,"8,557,996","141,236","35,175,273"
11,中華民國,台灣男子葉石濤,2022/06/17,茂樹電影有限公司,"茂樹電影有限公司,高雄人",18,"1,132",-52.36%,"255,349","7,776","1,725,788"
12,日本,尋人啟弒,2022/06/17,光年映畫有限公司,"ASMIK ACE,INC.",19,901,-43.86%,"208,769","3,678","844,239"
13,美國,午後彌撒,2022/06/17,好威映象有限公司,Kinology,9,306,-49.92%,"71,140","1,311","298,774"
14,美國,蘿莉塔,2022/06/17,車庫娛樂股份有限公司,RELAY MOTION KFT.,7,118,-71.22%,"26,940",867,"199,553"
15,法國,一屍到底：法屍浪漫,2022/06/17,車庫娛樂股份有限公司,RELAY MOTION KFT.,23,67,-89.97%,"15,892","1,644","388,475"
16,義大利,隔離巢,2022/06/17,原創娛樂股份有限公司,"FILM FACTORY ENTERTAINMENT,S.L.",4,39,-75.00%,"8,720",313,"74,502"
17,英國,伊恩•麥克連 80歲個人秀巡迴演出,2022/06/11,威秀影城股份有限公司,Royal National Theatre,3,38,0.00%,"27,000",96,"66,320"
18,日本,餘命10年,2022/06/10,車庫娛樂股份有限公司,WARNER BROS. JAPAN LLC,46,"12,518",-16.69%,"3,154,901","54,896","13,750,114"
19,德國,熟女解放中,2022/06/10,政駒實業有限公司,M- Appeal,2,6,-82.86%,"1,180",340,"69,008"
20,日本,露草,2022/06/10,天馬行空數位有限公司,"Free Stone Productions Co.,Ltd.",1,3,-95.95%,840,609,"125,429"
21,黎巴嫩,黎巴嫩的天空,2022/06/10,薩摩亞商雄讚股份有限公司台灣分公司,"1982 Productions,LLC",2,3,-92.31%,595,371,"77,354"
