序號,國別地區,中文片名,上映日期,申請人,出品,上映院數,銷售票數,週票數變動率,銷售金額,累計銷售票數,累計銷售金額
1,英國,14天創作挑戰,2021/10/24,威秀影城股份有限公司,BalletBoyz Ltd.,2,9,800.00%,450,10,960
2,美國,月光光新慌慌：萬聖殺,2021/10/22,美商美國環球影片股份有限公司台灣分公司,UNIVERSAL INTERNATIONAL FILMS LLC,83,"8,872",-3.38%,"2,165,080","18,054","4,409,278"
3,香港,怒火,2021/10/22,華映娛樂股份有限公司,"英皇影業有限公司,騰訊影業文化傳播有限公司,銀都機構有限公司,香港騰訊影業有限公司,天津貓眼微影文化傳媒有限公司,超級子彈影業有限公司,天下一電影製作有限公司,華文映像(北京)影業有限公司",87,"8,565",-4.77%,"2,007,441","17,559","4,128,561"
4,美國,血客聯盟,2021/10/22,車庫娛樂股份有限公司,STUDIOCANAL,45,"2,024",-29.82%,"462,482","4,908","1,165,742"
5,中華民國,回眸,2021/10/22,牽猴子股份有限公司,"大悲學苑  台灣大悲佛學會,財團法人國際佛教法林基金會 ,新加坡甘露關懷協會",13,"1,805",-8.98%,"410,997","3,788","862,747"
6,泰國,鬼計,2021/10/22,可樂藝術文創股份有限公司,M PICTURES COMPANY LIMITED,26,638,-28.31%,"151,194","1,528","367,280"
7,芬蘭,藏愛的畫像,2021/10/22,海鵬影業有限公司,Picture Tree International GmbH,11,610,21.27%,"130,635","1,113","234,938"
8,冰島,羊懼,2021/10/22,車庫娛樂股份有限公司,NEW EUROPE FILM SALES JAN NASZEWSKI,14,509,-21.45%,"118,305","1,157","274,283"
9,美國,爽賺姐妹,2021/10/22,英屬蓋曼群島商威望國際娛樂股份有限公司台灣分公司,"STX PRODUCTIONS,LLC",24,362,-29.71%,"81,676",877,"207,319"
10,以色列,蜜月夜不眠,2021/10/22,中影股份有限公司,WESTEND FILMS LTD,8,300,22.45%,"65,365",545,"117,175"
11,,驢子當家,2021/10/22,車庫娛樂股份有限公司,AUTUMN SUN COMPANY LTD.,23,99,-83.05%,"22,015",683,"164,676"
12,,我的意外男伴,2021/10/22,佳映娛樂國際股份有限公司,m-appeal world sales UG (haftungsbeschr) ​,3,62,29.17%,"13,745",110,"24,875"
13,英國,人生,2021/10/19,威秀影城股份有限公司,BalletBoyz Ltd.,1,2,-80.00%,"1,110",12,"6,090"
14,美國,最後的決鬥,2021/10/15,博偉電影股份有限公司,"BUENA VISTA INTERNATIONAL,INC.",73,"2,186",-67.17%,"539,874","14,141","3,436,842"
15,日本,FINAL FANTASY XIV 光之老爸 劇場版,2021/10/15,天馬行空數位有限公司,GAGA Corporation,10,148,-74.44%,"33,708","1,407","343,125"
16,南韓,白色情人節：鬼迷宮,2021/10/15,車庫娛樂股份有限公司,RELAY MOTION KFT.,24,126,-90.50%,"33,085","4,135","1,020,298"
17,法國,戚風男孩,2021/10/15,好威映象有限公司,Les Films du Losange,3,59,-50.00%,"13,560",292,"65,580"
18,法國,311：東京大震盪,2021/10/15,原創娛樂股份有限公司,Le Pacte,7,118,-72.75%,"13,005",935,"198,106"
19,法國,情人,2021/10/15,車庫娛樂股份有限公司,RELAY MOTION KFT.,2,14,-93.78%,"3,050",451,"102,051"
20,美國,克里斯汀貝爾之黑暗時刻,2021/10/15,本萃電影有限公司,ATRIUM PRODUCTIONS KFT,2,6,-96.72%,"1,570",342,"78,430"
21,美國,猛毒2：血蜘蛛,2021/10/13,美商台灣索尼影業發行股份有限公司台灣分公司,(美國)SONY PICTURES RELEASING INTERNATIONAL CORPORATION.,96,"79,123",-49.25%,"20,110,657","533,560","136,845,974"
22,英國,他們／我們,2021/10/12,威秀影城股份有限公司,BalletBoyz Ltd.,1,5,150.00%,"2,670",11,"5,370"
23,日本,龍與雀斑公主,2021/10/08,車庫娛樂股份有限公司,RELAY MOTION KFT.,48,"8,027",-50.22%,"2,024,559","77,024","19,581,642"
24,美國,寶貝老闆：家大業大,2021/10/08,美商美國環球影片股份有限公司台灣分公司,UNIVERSAL INTERNATIONAL FILMS LLC,75,"1,668",-68.82%,"394,341","37,876","9,123,536"
25,美國,殺手保鑣2,2021/10/08,海樂影業股份有限公司,"MILLENNIUM MEDIA,INC.",52,"1,063",-74.14%,"259,004","35,671","8,583,104"
26,羅馬尼亞,倒楣性愛和瘋狂A片,2021/10/08,海鵬影業有限公司,ATRIUM PRODUCTIONS KFT,8,224,-40.11%,"48,900","2,060","452,300"
27,日本,麵包超人電影版：軟綿綿與雲之國,2021/10/08,曼迪傳播有限公司,"TMS ENTERTAINMENT CO.,LTD.",5,80,-13.04%,"17,586","1,024","254,037"
28,南韓,攔截聲命線,2021/10/08,車庫娛樂股份有限公司,RELAY MOTION KFT.,5,27,-93.06%,"6,660","5,909","1,440,836"
29,美國,四個好日子,2021/10/08,鴻聯國際開發股份有限公司,FGD Movie Inc.,2,24,-83.89%,"5,190",898,"194,601"
30,中華民國,鱷魚,2021/10/08,滿滿額娛樂股份有限公司,"滿滿額娛樂股份有限公司,鹿路電影有限公司,台灣大哥大myVideo,中環國際娛樂事業股份有限公司,華映娛樂股份有限公司,台北真好電影股份有限公司,中台興化學工業股份有限公司,崴森管理顧問股份有限公司,高雄市電影館",20,201,-85.39%,"48,178","11,293","2,668,264"
31,中華民國,17歲的天空 4K數位修復版,2021/10/02,英屬蓋曼群島商威望國際娛樂股份有限公司台灣分公司,三和娛樂國際有限公司,11,88,-72.06%,"20,015",913,"207,238"
32,日本,手塚治虫之大都會 問世20年台灣首度大銀幕上映,2021/10/01,水元素文化傳媒有限公司,PARK CIRCUS LIMITED,2,74,-45.59%,"19,960","2,613","684,165"
33,斯洛伐克,逃出奧斯威辛,2021/10/01,捷傑有限公司,Beta Cinema GmbH.,2,29,-76.42%,"6,655","2,093","465,133"
34,日本,殺手寓言：殺手不殺人,2021/10/01,采昌國際多媒體股份有限公司,Nippon Television Network Corporation,1,10,-81.48%,"2,405","3,228","756,960"
35,南韓,奇蹟：給總統的一封信,2021/10/01,車庫娛樂股份有限公司,RELAY MOTION KFT.,2,6,-80.00%,"1,620","2,858","691,709"
36,南韓,霹靂油俠,2021/10/01,海樂影業股份有限公司,"FINECUT CO.,LTD.",1,3,-72.73%,775,"1,625","373,621"
