序號,國別地區,中文片名,上映日期,申請人,出品,上映院數,銷售票數,週票數變動率,銷售金額,累計銷售票數,累計銷售金額
1,中華民國,尋找神話之鳥,2021/12/17,采昌國際多媒體股份有限公司,鴻奇文化事業有限公司,24,"2,017",-38.73%,"427,716","7,400","1,608,780"
2,日本,電影 K-ON！輕音部,2021/12/17,向洋影業有限公司,"Tokyo Broadcasting System Television,Inc.",12,"1,181",-33.58%,"295,634","2,959","751,280"
3,希臘,夢想裁縫師,2021/12/17,天馬行空數位有限公司,Pluto Film Distribution Network Gmbh,12,797,55.36%,"170,016","1,310","281,142"
4,英國,愛上費加洛,2021/12/17,中影股份有限公司,WESTEND FILMS LTD,17,624,40.86%,"133,778","1,067","229,559"
5,南韓,作家我就爛,2021/12/17,車庫娛樂股份有限公司,RELAY MOTION KFT.,41,530,-50.88%,"122,520","1,609","377,308"
6,日本,電影版 狂賭之淵2：絕體絕命俄羅斯輪盤,2021/12/17,車庫娛樂股份有限公司,RELAY MOTION KFT.,18,345,-47.49%,"82,225","1,002","242,027"
7,日本,由宇子的天秤,2021/12/17,佳映娛樂國際股份有限公司,"TOEL COMPANY,LTD.",10,220,44.74%,"50,570",372,"85,184"
8,美國,獵殺414區,2021/12/17,車庫娛樂股份有限公司,RELAY MOTION KFT.,13,129,-29.51%,"28,695",312,"70,616"
9,荷蘭,猛男俱樂部,2021/12/17,聯影企業股份有限公司,SOURCE INVESTMENTS B.V.,10,96,9.09%,"20,685",184,"39,347"
10,日本,在回家之後重新開始,2021/12/17,蜜蜂工房創藝有限公司,Hakuhodo DY Music & Pictures Inc.,3,22,-29.03%,"5,725",53,"14,027"
11,美國,蜘蛛人：無家日,2021/12/15,美商台灣索尼影業發行股份有限公司台灣分公司,SONY PICTURES RELEASING INTERNATIONAL CORPORATION.,99,"555,539",-32.69%,"138,511,894","1,380,833","351,225,539"
12,美國,法蘭西特派週報,2021/12/10,博偉電影股份有限公司,"BUENA VISTA INTERNATIONAL,INC.",56,"7,219",-42.41%,"1,759,214","30,647","7,524,360"
13,美國,大紅狗克里弗,2021/12/10,美商美國派拉蒙影片股份有限公司台灣分公司,PARAMOUNT PICTURES CORPORATION,84,"2,785",-55.36%,"650,709","18,174","4,244,234"
14,日本,寶可夢：皮卡丘與可可的冒險,2021/12/10,曼迪傳播有限公司,The Pokémon Company,20,"2,106",-51.69%,"473,635","15,332","3,431,978"
15,中華民國,有你相伴的旅程,2021/12/10,車庫娛樂股份有限公司,財團法人天主教失智老人社會福利基金會,5,"1,280",-19.95%,"279,015","6,502","1,419,759"
