序號,國別地區,中文片名,上映日期,申請人,出品,上映院數,銷售票數,週票數變動率,銷售金額,累計銷售票數,累計銷售金額
1,日本,狐晴明九尾狩,2024/12/28,威秀影城股份有限公司,Village INC.,2,15,650.00%,"8,280",17,"9,300"
2,法國,戰火浮生錄,2024/12/28,東昊影業有限公司,studiocanal S.A.S,14,475,831.37%,"107,691",526,"119,781"
3,日本,美妙寵物 光之美少女電影: 心跳加速♡遊戲世界大冒險！,2024/12/27,木棉花國際股份有限公司,ADK Emotions Inc.,31,"1,471",-16.18%,"378,613","3,226","824,525"
4,印度,你是我眼中的那道光,2024/12/27,海鵬影業有限公司,LUXBOX SAS,15,"1,143",42.16%,"247,047","1,947","422,758"
5,印度,模範生禁愛秘密,2024/12/27,聯影企業股份有限公司,LUXBOX SAS,9,108,31.71%,"23,020",190,"40,339"
6,日本,劇場版「進擊的巨人」完結篇THE LAST ATTACK,2024/12/27,木棉花國際股份有限公司,KODANSHA Ltd.,81,"78,761","20,043.48%","21,897,163","79,152","22,030,103"
7,南韓,EPIK HIGH 20 THE MOVIE,2024/12/27,可樂藝術文創股份有限公司,PLAYGRAM CO. LTD.,9,82,9.33%,"41,385",157,"77,860"
8,南韓,IVE The 1st World Tour in Cinema,2024/12/27,車庫娛樂股份有限公司,RELAY MOTION KFT.,42,"4,016",-21.49%,"1,916,655","9,131","4,432,975"
9,泰國,死命必達,2024/12/27,英屬維京群島商高捷全球開發有限公司 台灣分公司,Sahamongkolfilm International Co.  Ltd.,48,"5,704",20.49%,"1,431,203","10,438","2,589,568"
10,越南,鬼妹,2024/12/27,車庫娛樂股份有限公司,RELAY MOTION KFT.,67,"9,591",38.36%,"2,425,273","16,523","4,158,548"
11,中華民國,非想非非想,2024/12/27,牽猴子股份有限公司,財團法人優人文化藝術基金會## 牽猴子股份有限公司,19,"1,767",18.83%,"416,675","3,789","967,241"
12,中華民國,曦曦,2024/12/27,宇宙子媒體藝術有限公司,宇宙子媒體藝術有限公司,6,60,-16.67%,"13,568",212,"45,628"
13,香港,爸爸,2024/12/26,香港商甲上娛樂有限公司台灣分公司,一劇之本有限公司##香港電影發展基金會及文創產業發展處##欣利投資有限公司##靈英基金會##鼎鈞投資有限公司##香港亞洲文化傳播有限公司,54,"2,862","1,316.83%","710,248","3,064","760,748"
14,美國,魔戒：洛汗人之戰,2024/12/25,美商華納兄弟（遠東）股份有限公司台灣分公司,WARNER BROS. PICTURES INTERNATIONAL.,96,"7,705",-34.27%,"2,081,547","19,428","5,268,182"
15,中華民國,交換禮物,2024/12/25,台北双喜電影發行股份有限公司,寬魚國際股分有限公司##六六喜喜股份有限公司##影市堂股份有限公司##文化內容策進院,54,"5,887",15.79%,"1,470,683","13,019","3,261,814"
16,日本,雨中的慾情,2024/12/22,光年映畫有限公司,SEDIC INTERNATIONAL INC.,22,870,-17.61%,"199,392","2,194","619,402"
17,日本,薔薇與武士2：海盜女王的回歸,2024/12/20,威秀影城股份有限公司,Village INC.,1,16,0.00%,"9,060",81,"43,860"
18,中國大陸,一部未完成的電影,2024/12/20,好威映象有限公司,SOCIETE PARISIENNE DE PRODUCTION SARL,28,"3,335",-32.45%,"812,644","11,664","2,917,766"
19,西班牙,安眠殺機,2024/12/20,采昌國際多媒體股份有限公司,Castelao Pictures## S.L.U.,10,165,-81.36%,"41,134","2,312","552,794"
20,日本,LAST MILE：全面引爆,2024/12/20,車庫娛樂股份有限公司,RELAY MOTION KFT.,78,"9,415",-37.91%,"2,459,011","36,569","9,377,273"
21,柬埔寨,靈寓,2024/12/20,仲業股份有限公司,Reel Suspects S.A.R.L.,9,123,-74.59%,"31,501","1,122","296,995"
22,南韓,恐怖日常怪談,2024/12/20,車庫娛樂股份有限公司,RELAY MOTION KFT.,18,79,-90.65%,"20,585","2,164","541,089"
23,法國,手榴彈‧革命‧還有愛與詩,2024/12/20,捷傑有限公司,PATHE FILMS S.A.S.,6,62,-75.30%,"14,954",590,"136,507"
24,美國,末世生存者,2024/12/20,車庫娛樂股份有限公司,RELAY MOTION KFT.,3,6,-75.00%,"1,540",56,"12,130"
25,日本,殺人結業弒,2024/12/20,可樂藝術文創股份有限公司,Nikkatsu Corporation,10,60,-66.10%,"14,831",376,"88,672"
26,日本,情書,2024/12/20,可樂藝術文創股份有限公司,PONY CANYON INC.,13,572,-48.09%,"152,184","2,410","630,109"
27,美國,獅子王：木法沙,2024/12/19,台灣華特迪士尼股份有限公司,BUENA VISTA INTERNATIONAL  INC.,95,"60,712",-19.04%,"16,845,233","218,584","61,348,533"
28,法國,響亮心重奏,2024/12/18,佳映娛樂國際股份有限公司,PLAYTIME,12,690,114.95%,"152,816","1,123","249,228"
29,日本,PTP：永遠不滅,2024/12/18,造次文化有限公司,warner music japan inc,13,"1,907",11.91%,"526,018","5,495","1,502,797"
30,法國,艾曼紐2024,2024/12/13,薩摩亞商雄讚股份有限公司台灣分公司,GOODFELLAS SAS,4,13,-93.12%,"3,150","1,992","466,959"
31,美國,獵人克萊文,2024/12/13,美商台灣索尼影業發行股份有限公司台灣分公司,SONY PICTURES RELEASING INTERNATIONAL CORPORATION.,88,"3,441",-59.68%,"880,317","56,508","15,010,763"
32,泰國,404宿靈速速逃,2024/12/13,英屬蓋曼群島商威望國際娛樂股份有限公司台灣分公司,GDH 559 COMPANY LIMITED,9,130,-74.46%,"33,200","4,026","984,934"
33,南韓,窺鏡,2024/12/13,車庫娛樂股份有限公司,RELAY MOTION KFT.,9,194,-80.12%,"49,369","8,128","2,040,552"
34,日本,風都偵探 假面騎士SKULL的肖象,2024/12/13,華映國際文創股份有限公司,東映株式會社,5,171,-59.67%,"50,617","3,843","1,100,208"
35,南韓,旅人所嚮,2024/12/13,可樂藝術文創股份有限公司,FINECUT CO.  LTD.,1,78,-51.55%,"17,040",563,"126,764"
36,,再見了！茱莉亞,2024/12/13,海鵬影業有限公司,MAD SOLUTIONS,1,13,-88.29%,"2,800",743,"153,463"
37,愛爾蘭,這就是聖誕節,2024/12/13,輝洪開發股份有限公司,Autlook Filmsales GmbH as Sales Agent for Venom Ltd,1,2,-86.67%,460,162,"38,216"
38,南韓,邪體：鬼拼屠,2024/12/13,車庫娛樂股份有限公司,RELAY MOTION KFT.,8,94,-84.62%,"23,152","5,711","1,456,041"
39,日本,黑箱日記,2024/12/13,天馬行空數位有限公司,DOGWOOF LTD,8,339,-48.87%,"77,920","3,238","763,265"
40,中華民國,優雅的相遇,2024/12/13,張作驥電影工作室有限公司,張作驥電影工作室有限公司,4,227,-66.47%,"52,479","3,726","826,430"
41,日本,我獨自升級：二次覺醒,2024/12/11,薩摩亞商羚邦(亞洲)有限公司台灣分公司,Aniplex  Inc.,15,"4,617",-22.96%,"1,278,367","28,296","7,824,355"
42,日本,赤羽骨子的秘密保鑣,2024/12/08,天馬行空數位有限公司,PONY CANYON INC.,12,164,-70.24%,"42,661","1,768","464,623"
43,日本,消失的豪門妻,2024/12/06,采昌國際多媒體股份有限公司,PONY CANYON INC.,3,114,-14.93%,"28,060","4,613","1,110,144"
44,美國,艾諾拉,2024/12/06,美商美國環球影片股份有限公司台灣分公司,UNIVERSAL INTERNATIONAL FILMS LLC,7,705,-12.42%,"173,733","7,816","1,927,087"
45,中華民國,台灣超人,2024/12/06,牽猴子股份有限公司,美力台灣3D協會,31,"6,137",12.92%,"1,426,098","46,877","10,972,862"
46,南韓,聽說,2024/12/06,車庫娛樂股份有限公司,RELAY MOTION KFT.,6,222,-50.99%,"58,665","11,248","2,972,687"
47,香港,從今以後,2024/12/06,前景娛樂有限公司,Mise en Scene Film Production Ltd,1,2,-85.71%,500,763,"173,836"
48,中華民國,鳳姐,2024/12/06,威視股份有限公司,草字頭娛樂有限公司##光速火箭股份有限公司##文化內容策進院##后花園數位影像製作有限公司,18,732,-55.12%,"178,870","19,803","4,961,926"
