序號,國別地區,中文片名,上映日期,申請人,出品,上映院數,銷售票數,週票數變動率,銷售金額,累計銷售票數,累計銷售金額
1,日本,犬王,2022/10/21,車庫娛樂股份有限公司,RELAY MOTION KFT.,45,"1,769",-50.92%,"435,850","8,540","2,122,889"
2,中華民國,大俠胡金銓 第一部曲—先知曾經來過,2022/10/21,華映娛樂股份有限公司,"華映娛樂股份有限公司,七霞電影有限公司",24,296,-57.83%,"61,947","4,296","954,547"
3,日本,劇場版 超時空要塞F~戀離飛翼~,2022/10/21,水元素文化傳媒有限公司,"BIGWEST CO., LTD.",9,126,-68.26%,"30,597","3,177","801,616"
4,俄羅斯,大尉叛逃記,2022/10/21,天馬行空數位有限公司,MEMENTO INTERNATIONAL,7,112,-68.18%,"23,680",710,"146,284"
5,日本,救救旱鴨子,2022/10/21,采昌國際多媒體股份有限公司,"Free Stone Productions Co., Ltd.",11,107,-74.94%,"23,025","1,265","280,289"
6,德國,趴兔青春期,2022/10/21,海鵬影業有限公司,Beta Cinema GmbH,9,95,-66.55%,"21,170",594,"126,127"
7,日本,每天上班總是累得要死,2022/10/21,原創娛樂股份有限公司,Nikkatsu Corporation,2,40,-72.79%,"9,005",359,"85,167"
8,中華民國,幻日手記,2022/10/21,飛望影像有限公司,"飛望影像有限公司,財團法人公共電視文化事業基金會,駕絲齋影像美術設計,登月人影業有限公司,Exocorpus Productions",1,38,-58.24%,"8,520",177,"39,280"
9,巴勒斯坦,天堂髮廊,2022/10/21,東昊影業有限公司,Memento International,3,27,-81.63%,"5,525",367,"79,251"
10,美國,終極堡壘2,2022/10/21,車庫娛樂股份有限公司,RELAY MOTION KFT.,3,14,-93.69%,"3,195",453,"101,413"
11,美國,黑亞當,2022/10/19,美商華納兄弟（遠東）股份有限公司台灣分公司,WARNER BROS. PICTURES INTERNATIONAL.,97,"94,274",-43.06%,"24,677,833","496,203","128,899,852"
12,美國,哥兒們,2022/10/19,美商美國環球影片股份有限公司台灣分公司,UNIVERSAL INTERNATIONAL FILMS LLC,80,"7,361",57.69%,"1,795,833","12,224","3,002,955"
13,中華民國,無邊,2022/10/17,後場音像紀錄工作室有限公司,"那時此刻股份有限公司,後場音像紀錄工作室有限公司",1,38,0.00%,"9,300",429,"130,510"
