序號,國別地區,中文片名,上映日期,申請人,出品,上映院數,銷售票數,週票數變動率,銷售金額,累計銷售票數,累計銷售金額
1,中國大陸,你好，李煥英,2022/05/06,車庫娛樂股份有限公司,"喀什嘉視文化傳媒有限公司,上海復逸文化傳播有限公司,北京光彩紀行文化發展有限公司,冠宇影業(北京)有限公司,嘲風影業(北京)有限責任公司,北京匠紫文化傳媒有限公司,上海貓眼影業有限公司,北京國盾影視傳媒有限公司,華誼兄弟電影有限公司,深圳二狐文化產業發展有限公司,聯瑞(上海)影業有限公司,安徽舒茶九一六影視傳媒有限公司,浙江橫店影業有限公司,天津摩天輪文化傳媒有限公司,中國電影股份有限公司,阿里巴巴影業(北京)有限公司,北京大碗娛樂文化傳媒有限公司,新麗傳媒集團有限公司,北京精彩時間文化傳媒有限公司,天津貓眼微影文化傳媒有限公司,上海儒意影視制作有限公司,北京京西文化旅遊股份有限公司,華文映像(北京)影業有限公司,北京入海時網路科技有限公司",51,"1,116",11.94%,"257,892","2,113","491,375"
2,香港,邊緣行者,2022/05/06,車庫娛樂股份有限公司,"愛奇藝影業(北京)有限公司,愛奇藝電影集團香港有限公司,北京風和向日葵影業有限公司,廈門恒業影業有限公司,大足國際文化傳媒有限公司",26,557,-8.99%,"131,257","1,169","276,964"
3,美國,奇異博士2：失控多重宇宙,2022/05/04,台灣華特迪士尼股份有限公司,"BUENA VISTA INTERNATIONAL,INC.",95,"227,766",-45.28%,"60,402,175","644,005","171,180,739"
4,美國,記憶殺神,2022/04/29,英屬蓋曼群島商威望國際娛樂股份有限公司台灣分公司,"STX PRODUCTIONS,LLC",74,"1,612",-72.31%,"370,038","17,043","3,979,139"
5,中華民國,售命,2022/04/29,老頑童娛樂有限公司,"老頑童娛樂有限公司,太極影音科技股份有限公司,鹿橋文化事業股份有限公司",55,918,-87.50%,"219,259","17,438","3,186,824"
6,美國,死間行動,2022/04/29,車庫娛樂股份有限公司,RELAY MOTION KFT.,53,650,-76.17%,"151,112","8,158","1,864,600"
7,日本,燃燒的劍,2022/04/29,采昌國際多媒體股份有限公司,"Toho Co.,Ltd.",20,451,-66.54%,"103,262","3,556","808,911"
8,南韓,超跑斯特拉,2022/04/29,英屬維京群島商高捷全球開發有限公司 台灣分公司,"FINECUT CO.,LTD",31,153,-84.10%,"33,881","2,894","671,707"
9,義大利,真愛超能力,2022/04/29,海鵬影業有限公司,True Colours Glorious Films Srl,9,142,-66.98%,"30,835",909,"193,264"
10,日本,決戰星期天,2022/04/29,可樂藝術文創股份有限公司,"TBS GLOWDIA,INC.",9,128,-81.20%,"29,253","1,645","372,873"
