序號,國別地區,中文片名,上映日期,申請人,出品,上映院數,銷售票數,週票數變動率,銷售金額,累計銷售票數,累計銷售金額
1,西班牙,馬拉薩尼亞32號陰宅,2020/08/28,車庫娛樂股份有限公司,RELAY MOTION KFT.,49,"5,584",-43.57%,"1,311,715","15,479","3,675,551"
2,中國大陸,蘇州河,2020/08/28,前景娛樂有限公司,SOCIÉTÉ PARISIENNE DE PRODUCTION SARL,13,"2,815",96.30%,"630,005","4,249","954,921"
3,英國,美麗佳人歐蘭朵 跨世紀重映,2020/08/28,水元素文化傳媒有限公司,Hanway Films Limited,16,"1,138",67.85%,"250,355","1,816","397,298"
4,美國,紐約茶館,2020/08/28,聯影企業股份有限公司,HANWAY FILMS LIMITED,11,623,18.22%,"129,495","1,150","237,470"
5,俄羅斯,飢俄人妻,2020/08/28,車庫娛樂股份有限公司,M-APPEAL WORLD SALES,15,454,-2.58%,"93,990",920,"190,654"
6,德國,一罐子的美好人生,2020/08/28,車庫娛樂股份有限公司,PICTURE TREE INTERNATIONAL GMBH,3,30,-16.67%,"6,895",66,"15,015"
7,美國,TENET天能,2020/08/27,美商華納兄弟（遠東）股份有限公司台灣分公司,WARNER BROS. PICTURES INTERNATIONAL.,100,"390,297",12.63%,"98,333,935","736,833","185,426,805"
8,美國,變種人,2020/08/27,博偉電影股份有限公司,"BUENA VISTA INTERNATIONAL, INC.",93,"25,240",-45.43%,"5,822,499","71,492","16,467,409"
9,日本,言葉之庭,2020/08/26,中藝國際影視股份有限公司,CoMix Wave Films Inc.,11,500,-55.83%,"123,104","1,632","407,985"
10,新加坡,初心,2020/08/21,牽猴子整合行銷股份有限公司,AMOK PTE. LTD,44,"7,191",-32.01%,"1,643,475","26,406","6,195,717"
11,澳洲,聖雅各的天空,2020/08/21,海鵬影業有限公司,Parkland Pictures Limited,19,"1,446",-60.45%,"316,635","7,994","1,763,409"
12,英國,下一站，托斯卡尼,2020/08/21,采昌國際多媒體股份有限公司,HANWAY FILMS LIMITED,39,747,-76.69%,"160,428","7,505","1,668,713"
13,法國,高盧英雄歷險記：魔法藥水,2020/08/21,車庫娛樂股份有限公司,RELAY MOTION KFT.,36,538,-90.75%,"122,029","10,536","2,409,850"
14,日本,最後的情書,2020/08/21,薩摩亞商雄讚股份有限公司台灣分公司,"Toho Co., Ltd.",12,487,-64.94%,"112,315","3,257","755,224"
15,法國,秋天的故事 經典數位修復,2020/08/21,天馬行空數位有限公司,LES FILMS DU LOSANGE,4,149,-64.78%,"31,895",831,"172,294"
16,南韓,看不見的證人,2020/08/21,英屬維京群島商高捷全球開發有限公司 台灣分公司,"CJ ENM CO.,LTD",25,116,-93.37%,"25,120","4,187","949,371"
17,法國,冬天的故事 經典數位修復,2020/08/21,天馬行空數位有限公司,LES FILMS DU LOSANGE,4,113,-70.80%,"24,500",905,"194,912"
18,日本,午夜0時的吻,2020/08/21,傳影互動股份有限公司,PONY CANYON INC,10,81,-89.41%,"18,225","1,492","346,661"
19,中華民國,馗降：粽邪2,2020/08/20,華影國際影藝有限公司,華影國際影藝有限公司##麻吉砥加電影有限公司##滿滿額娛樂股份有限公司##聯聯看娛樂文化股份有限公司##識富天使會,100,"111,565","44,526.00%","25,378,939","112,145","25,499,039"
20,日本,東京教父:4K數位修復版,2020/08/19,光年映畫有限公司,TOHOKUSHINSHA FILM CORPORATION,29,"1,944",-62.93%,"458,052","14,073","3,311,633"
21,美國,棕櫚泉不思議,2020/08/19,車庫娛樂股份有限公司,RELAY MOTION KFT.,39,845,-85.21%,"198,755","17,676","4,222,522"
22,日本,追逐繁星的孩子,2020/08/19,中藝國際影視股份有限公司,CoMix Wave Films Inc.,11,50,-91.02%,"11,833","1,610","391,004"
23,日本,Fate_stay night [Heaven's Feel] Ⅲ春櫻之歌,2020/08/15,曼迪傳播有限公司,Aniplex Inc.,18,"6,141",-54.18%,"1,635,765","80,393","20,683,182"
24,中華民國,我的兒子是死刑犯,2020/08/14,佳映娛樂國際股份有限公司,李家驊##台灣公民媒體文化協會,8,587,-31.74%,"120,085","4,280","949,115"
25,日本,劇場版 新幹線變形機器人-來自未來的神速ALFA-X,2020/08/14,海樂影業股份有限公司,"TOKYO BROADCASTING SYSTEM TELEVISION, INC.",24,449,-82.88%,"101,433","13,627","3,041,889"
26,中華民國,逃出立法院,2020/08/14,華映娛樂股份有限公司,良人行影業有限公司##華映娛樂股份有限公司##樂到家國際娛樂股份有限公司##聯聯看娛樂文化股份有限公司##瀚草文創事業股份有限公司##闊世電影股份有限公司##高雄人,23,237,-89.43%,"54,080","18,353","4,128,699"
27,法國,夏天的故事 經典數位修復,2020/08/14,天馬行空數位有限公司,LES FILMS DU LOSANGE,2,67,-65.99%,"13,920","1,111","235,170"
28,法國,春天的故事 經典數位修復,2020/08/14,天馬行空數位有限公司,LES FILMS DU LOSANGE,2,48,-68.83%,"9,880",980,"202,654"
29,美國,天劫倒數,2020/08/12,英屬蓋曼群島商威望國際娛樂股份有限公司台灣分公司,"STX Productions, LLC",82,"20,200",-70.67%,"4,797,870","351,287","84,620,860"
30,南韓,魔鬼對決,2020/08/12,采昌國際多媒體股份有限公司,FREEWAY ENTERTAINMENT KFT.,42,922,-81.21%,"217,921","37,792","8,825,155"
31,美國,全面啟動10周年紀念版,2020/08/12,美商華納兄弟（遠東）股份有限公司台灣分公司,WARNER BROS. PICTURES INTERNATIONAL.,8,319,-89.69%,"87,748","23,723","7,202,488"
32,美國,皮行者,2020/08/12,車庫娛樂股份有限公司,RELAY MOTION KFT.,7,49,-96.04%,"11,705","13,365","3,116,382"
33,中華民國,哈囉少女,2020/08/07,台北双喜電影發行股份有限公司,幸福本色國際文創股份有限公司,9,123,-87.92%,"39,410","22,755","5,279,737"
34,日本,心靈咖啡館的驅魔師,2020/08/07,原創娛樂股份有限公司,台灣幸福科學出版有限公司,7,157,-75.58%,"34,930","17,478","3,889,640"
35,義大利,6號鬼病床,2020/08/07,威視股份有限公司,MINERVA PICTURES GROUP SRL,11,71,-96.17%,"14,650","25,409","5,653,434"
36,德國,巴亞拉魔幻冒險,2020/08/07,海鵬影業有限公司,GLOBAL SCREEN GMBH,1,17,-59.52%,"3,675","3,226","732,057"
37,中華民國,怪胎,2020/08/05,牽猴子整合行銷股份有限公司,牽猴子整合行銷股份有限公司##滿滿額娛樂股份有限公司##台灣大哥大股份有限公司,91,"13,980",-62.53%,"3,277,597","184,049","42,774,575"
38,美國,追殺艾娃,2020/08/05,車庫娛樂股份有限公司,"GEM ENTERTAINMENT, KFT.",3,12,-99.01%,"2,740","54,570","13,075,374"
39,德國,北海小英雄,2020/07/31,華映娛樂股份有限公司,Studio 100 film,28,484,-87.29%,"106,110","47,953","10,564,019"
40,中華民國,阿紫,2020/07/31,好威映象有限公司,吳郁瑩,4,14,-65.00%,"3,960","1,323","295,448"
41,日本,我們仍未知道那天所看見的花名 劇場版,2020/07/31,車庫娛樂股份有限公司,RELAY MOTION KFT.,1,4,-96.69%,"1,050","3,982","983,869"
42,南韓,鋼鐵雨：深潛行動,2020/07/29,香港商甲上娛樂有限公司台灣分公司,"LOTTE CULTUREWORKS CO., LTD.",15,251,-81.81%,"57,975","84,453","19,276,739"
43,美國,超危險駕駛,2020/07/29,車庫娛樂股份有限公司,FREEWAY ENTERTAINMENT KFT.,4,29,-95.24%,"7,765","82,598","19,985,747"
44,中華民國,野雀之詩,2020/07/24,一顆星工作室有限公司,一顆星工作室有限公司##立竿見影工作室,1,133,0.00%,"24,605","1,504","326,405"
45,日本,小路與我的秘密驛站,2020/07/24,可樂藝術文創股份有限公司,"Free Stone Productions Co., LTd.,",1,28,0.00%,"4,480",329,"67,056"
46,南韓,翻供,2020/07/22,美商台灣索尼影業發行股份有限公司台灣分公司,SONY PICTURES RELEASING INTERNATIONAL CORPORATION.,31,864,-81.04%,"206,711","158,715","36,672,179"
47,日本,藍色恐懼：數位修復版,2020/07/17,光年映畫有限公司,MADHOUSE Inc.,6,393,-51.60%,"91,820","36,901","8,857,085"
48,南韓,屍速列車：感染半島,2020/07/15,車庫娛樂股份有限公司,CONTENTS PANDA,41,"2,497",-81.40%,"593,996","1,434,002","356,224,684"
49,中華民國,打噴嚏,2020/07/14,禾豐九路娛樂有限公司,禾豐九路娛樂有限公司##群星瑞智國際藝能股份有限公司##天下一電影製作有限公司,1,2,-99.15%,440,"202,574","46,890,198"
50,不丹,不丹是教室,2020/07/10,海鵬影業有限公司,HX Investment (HK) Limited,8,816,-51.28%,"176,176","31,422","7,003,043"
51,英國,雷曼兄弟三部曲,2020/07/05,威秀影城股份有限公司,ROYAL NATIONAL THEATRE,3,60,-47.83%,"43,440",681,"488,600"
52,英國,彗星美人,2020/07/04,威秀影城股份有限公司,ROYAL NATIONAL THEATRE,2,2,-93.33%,"1,600",208,"146,080"
53,日本,角落小夥伴電影版：魔法繪本裡的新朋友,2020/07/03,威視股份有限公司,"ASMIK ACE, INC.",41,"1,930",-73.56%,"444,363","338,763","79,101,306"
