序號,國別地區,中文片名,上映日期,申請人,出品,上映院數,銷售票數,週票數變動率,銷售金額,累計銷售票數,累計銷售金額
1,印尼,鬼舞村：詛咒起源,2024/05/24,車庫娛樂股份有限公司,RELAY MOTION KFT.,76,"9,545",-16.00%,"2,419,078","20,908","5,307,709"
2,土耳其,遠方 數位修復版,2024/05/24,燕翼企業有限公司,NBC Film,1,131,55.95%,"26,310",215,"43,505"
3,香港,來世還作人,2024/05/24,海鵬影業有限公司,鳥瞰製作有限公司,1,86,-40.69%,"18,900",231,"48,795"
4,加拿大,愛情本性論,2024/05/24,好威映象有限公司,mk2 Films,17,560,2.94%,"123,220","1,104","242,822"
5,法國,再見哥雅：卡葉爾與布紐爾的最後巡禮,2024/05/24,海鵬影業有限公司,RESERVOIR DOCS,15,261,350.00%,"53,978",319,"62,808"
6,日本,花芯蕩漾,2024/05/24,英屬維京群島商映畫聯合有限公司台灣分公司,RELAY MOTION KFT.,3,23,-11.54%,"4,800",49,"10,455"
7,中華民國,她說,2024/05/24,吉光日和電影有限公司,吉光日和電影有限公司,17,425,-19.96%,"99,122",956,"221,395"
8,丹麥,蘇維埃巴士站,2024/05/24,輝洪開發股份有限公司,DR Sales,6,406,93.33%,"95,476",616,"145,439"
9,愛沙尼亞,踹你死功夫,2024/05/24,聯影企業股份有限公司,LevelK ApS,11,235,29.12%,"49,945",417,"92,291"
10,美國,芙莉歐莎：瘋狂麥斯傳奇篇章,2024/05/22,美商華納兄弟（遠東）股份有限公司台灣分公司,WARNER BROS. PICTURES INTERNATIONAL.,96,"56,801",-29.04%,"16,346,709","136,845","39,506,314"
11,中華民國,夏日的文化洋行,2024/05/21,異象國際傳播有限公司,異象國際傳播有限公司,2,413,12.23%,"89,030",781,"174,610"
12,日本,刀劍亂舞 迴 -虛傳 燃燒的本能寺- 【前篇】,2024/05/19,天馬行空數位有限公司,Marvelous Inc.,19,"1,668",52.61%,"489,222","3,399","991,124"
13,中華民國,八戒,2024/5/31,兔子創意股份有限公司,兔子創意股份有限公司##砌禾數位動畫股份有限公司##台灣大哥大MyVideo##合影視有限合夥,89,"15,234","4,227.84%","3,770,930","16,645","4,105,790"
14,德國,全面監視,2024/05/17,佳映娛樂國際股份有限公司,Filmtank Berlin,6,88,-38.89%,"20,820",490,"116,180"
15,中國大陸,沉默筆錄,2024/05/17,凱佳國際有限公司,上海淘票票影視文化有限公司##北京中導協文化發展有限公司##北京盛煜天桐文化集團有限公司,6,26,-71.74%,"5,590",232,"51,704"
16,日本,鴉色刑事組電影版,2024/05/17,車庫娛樂股份有限公司,FUJI CREATIVE CORPORATION,27,374,-63.90%,"86,191","2,612","602,444"
17,英國,小熊維尼2：噬血維尼,2024/05/17,可樂藝術文創股份有限公司,PREMIERE ENTERTAINMENT GROUP LLC,28,327,-69.00%,"81,182","2,489","634,295"
18,法國,日落喜劇,2024/05/17,東昊影業有限公司,MK2 Films,6,61,-72.77%,"12,720",482,"100,433"
19,美國,滅世男孩,2024/05/17,車庫娛樂股份有限公司,RELAY MOTION KFT.,75,523,-80.26%,"121,284","7,074","1,633,844"
20,義大利,如果可以再死一次,2024/05/17,海鵬影業有限公司,TRUE COLOURS glorious films S.r.l.,11,307,-56.08%,"65,635","1,690","372,462"
21,日本,BLOODY ESCAPE：地獄的逃走劇,2024/05/17,采昌國際多媒體股份有限公司,Dentsu Anime Solutions Inc.,27,98,-74.48%,"22,985","1,179","280,475"
22,日本,魯邦三世 卡里奧斯特羅城 4K數位修復版,2024/05/17,普威爾國際股份有限公司,株式会社トムス・エンタテインメント,11,112,-76.07%,"30,988","1,158","303,070"
23,中華民國,以愛之茗,2024/5/24,可樂藝術文創股份有限公司,文化內容策進院##高雄人##FILM FUND LUXEMBOURG##EURIMAGES## CANAL+## ARTE FRANCE## CINE+## ORANGE STUDIO##COHEN MEDIA GROUP  LLC##THE RED SEA FUND,13,470,86.51%,"105,314",793,"186,178"
24,美國,幻幻之交,2024/05/11,美商美國派拉蒙影片股份有限公司台灣分公司,PARAMOUNT PICTURES CORPORATION,89,"6,608",-50.96%,"1,682,359","38,855","9,936,402"
25,南韓,惡鄰羅曼史,2024/05/10,車庫娛樂股份有限公司,RELAY MOTION KFT.,3,36,-50.00%,"7,685","1,814","401,982"
26,泰國,鬼妻塚,2024/05/10,車庫娛樂股份有限公司,RELAY MOTION KFT.,26,234,-82.45%,"58,067","10,929","2,705,467"
27,丹麥,短句之國,2024/05/10,仲業股份有限公司,TRUSTNORDISK APS,1,4,-86.67%,950,446,"96,578"
28,日本,假面騎士 THE WINTER MOVIE- 葛查多 & GEATS 最強克米GOTCHA大作戰,2024/05/10,華映國際文創股份有限公司,東映株式會社,14,52,-72.63%,"13,058","1,855","487,078"
29,美國,猩球崛起：王國誕生,2024/05/08,博偉電影股份有限公司,BUENA VISTA INTERNATIONAL  INC.,95,"34,155",-38.29%,"8,903,738","331,440","89,347,901"
30,中國大陸,熊出沒．伴我“熊芯”,2024/05/07,飛擎國際視聽有限公司,Fantawild Animation Inc.##浙江横店影業有限公司##中國電影股份有限公司##萬達電影股份有限公司##霍爾果斯聯瑞木馬影視傳媒有限公司##方特影業投資有限公司##天津貓眼微影文化傳媒有限公司##海南禾光影業有限公司##上海華策電影有限公司##之江電影集團有限公司##北京耀影電影發行有限公司##北京國影縱横電影發行有限公司##抖音文化（廈門）有限公司##中視金橋文化發展（北京）有限公司##北京微夢創科網絡技術有限公司 ##北京長城沃美電影院線有限公司##完美世界院線有限公司##上海環路影視文化有限公司##海南虞安投資有限公司,13,532,109.45%,"122,322","2,490","589,992"
31,香港,九龍城寨之圍城,2024/5/17,華映國際文創股份有限公司,寰亞電影製作有限公司##無限動力實業有限公司##天下一電影製作有限公司##銀都機構有限公司##聯瑞（上海）影業有限公司##浙江橫店影業有限公司##上海淘票票影視文化有限公司##浙江聯瑞木馬文化傳媒有限公司##北京微夢創科網絡技術有限公司##江蘇省電影集團有限公司,95,"38,658",-18.54%,"10,126,622","122,775","31,413,151"
