序號,國別地區,中文片名,上映日期,申請人,出品,上映院數,銷售票數,週票數變動率,銷售金額,累計銷售票數,累計銷售金額
1,日本,線：愛在相逢時,2021/08/14,車庫娛樂股份有限公司,RELAY MOTION KFT.,1,10,-87.50%,"3,500",90,"21,100"
2,日本,水星領航員ARIA The CREPUSCOLO,2021/08/13,木棉花國際股份有限公司,"Shochiku Co.,Ltd.",13,669,-24.41%,"158,863","1,554","370,959"
3,香港,感動她77次,2021/08/13,華映娛樂股份有限公司,"英皇影業有限公司,北京聚合影聯文化傳媒有限公司,英皇(北京)影視文化傳媒有限公司,凡魚傳媒（北京）有限公司,之升（上海）影業有限公司,東方美之（北京）影業有限公司,江蘇子禾供應鏈管理有限公司",19,223,-56.10%,"54,246",731,"169,966"
4,德國,被偷走的童年,2021/08/13,車庫娛樂股份有限公司,BETA CINEMA GMBH,14,260,4.84%,"53,330",508,"106,324"
5,英國,未來之書,2021/08/13,傳影互動股份有限公司,CELLULOID DREAMS SARL,8,181,-12.14%,"37,970",387,"80,103"
6,日本,迷慾天使,2021/08/13,英屬維京群島商映畫聯合有限公司台灣分公司,RELAY MOTION KFT.,3,9,12.50%,"2,015",17,"3,710"
7,美國,脫稿玩家,2021/08/12,博偉電影股份有限公司,"BUENA VISTA INTERNATIONAL,INC.",97,"76,800",36.71%,"19,238,041","132,978","33,543,469"
8,美國,玩命關頭9,2021/08/11,美商美國環球影片股份有限公司台灣分公司,UNIVERSAL INTERNATIONAL FILMS LLC,97,"138,500",-29.28%,"35,845,238","334,349","86,851,461"
9,日本,劇場編輯版 隱瞞之事 秘密之事是什麼？,2021/08/07,提恩傳媒實業有限公司,avex pictures Inc.,4,24,0.00%,"6,619",312,"83,066"
10,美國,路卡的夏天,2021/08/06,台灣華特迪士尼股份有限公司,"BUENA VISTA INTERNATIONAL,INC.",83,"8,079",-41.06%,"1,959,217","30,084","7,359,659"
11,日本,甲子園：夢想競技場,2021/08/06,佳映娛樂國際股份有限公司,NIKKATSU CORPORATION,2,23,-66.18%,"4,995",106,"21,660"
12,日本,青春：第50屆日本全國高中棒球錦標賽,2021/08/06,佳映娛樂國際股份有限公司,NIKKATSU CORPORATION,1,13,-53.57%,"2,610",47,"9,445"
13,美國,自殺突擊隊：集結,2021/08/05,美商華納兄弟（遠東）股份有限公司台灣分公司,WARNER BROS. PICTURES INTERNATIONAL.,96,"43,155",-45.74%,"10,829,449","180,812","46,233,724"
14,美國,驅魔禁區,2021/08/05,車庫娛樂股份有限公司,RELAY MOTION KFT.,24,154,-82.20%,"37,825","1,994","499,967"
15,南韓,BLACKPINK THE MOVIE,2021/08/04,威秀影城股份有限公司,"CJ 4DPLEX CO.,Ltd.",8,385,-55.23%,"183,460","3,449","1,632,220"
16,美國,叢林奇航,2021/07/30,台灣華特迪士尼股份有限公司,"BUENA VISTA INTERNATIONAL,INC.",83,"3,715",-66.30%,"903,747","60,175","15,085,350"
17,美國,詭老,2021/07/30,美商美國環球影片股份有限公司台灣分公司,UNIVERSAL INTERNATIONAL FILMS LLC,32,714,-75.08%,"181,369","15,284","3,777,524"
18,日本,罪之聲,2021/07/30,車庫娛樂股份有限公司,RELAY MOTION KFT.,5,73,-67.56%,"14,935","1,193","268,291"
19,南韓,怪奇大廈,2021/07/30,車庫娛樂股份有限公司,RELAY MOTION KFT.,4,32,-85.19%,"7,970","2,412","599,155"
20,法國,理髮師的男人 經典數位修復,2021/07/30,天馬行空數位有限公司,TF1 DROITS AUDIOVISUELS,2,24,-64.71%,"4,190",340,"65,959"
21,伊朗,淘寶少年,2021/07/30,傳影互動股份有限公司,CELLULOID DREAMS SARL,1,8,-85.45%,"1,605",388,"79,117"
22,日本,太陽出來之後,2021/07/30,英屬蓋曼群島商威望國際娛樂股份有限公司台灣分公司,GAGA Corporation,2,5,-93.42%,880,477,"99,686"
23,美國,厲陰宅3：是惡魔逼我的,2021/07/22,美商華納兄弟（遠東）股份有限公司台灣分公司,WARNER BROS. PICTURES INTERNATIONAL.,51,"5,261",-38.85%,"1,363,971","49,107","12,448,790"
24,南韓,極速引爆,2021/07/22,車庫娛樂股份有限公司,RELAY MOTION KFT.,3,8,-89.61%,"1,900","5,211","1,247,239"
25,日本,群青戰記,2021/07/22,薩摩亞商羚邦(亞洲)有限公司台灣分公司,"Toho Co.,Ltd.",1,2,-93.75%,480,778,"172,092"
26,西班牙,人聲,2021/07/17,傳影互動股份有限公司,Batrax Entertainment BV,9,330,-39.34%,"52,390","1,203","190,090"
27,日本,花束般的戀愛,2021/07/16,車庫娛樂股份有限公司,RELAY MOTION KFT.,8,489,-16.27%,"126,052","4,415","1,116,478"
28,法國,貝加爾湖隱居札記：在這喧囂的世界，一個人到西伯利亞森林住半年,2021/07/16,水元素文化傳媒有限公司,Other Angel Pictures,3,73,-14.12%,"13,740",744,"153,326"
29,美國,怪物奇兵 全新世代,2021/07/15,美商華納兄弟（遠東）股份有限公司台灣分公司,WARNER BROS. PICTURES INTERNATIONAL.,3,92,-59.29%,"23,400","11,699","2,865,410"
30,美國,黑寡婦,2021/07/14,台灣華特迪士尼股份有限公司,"BUENA VISTA INTERNATIONAL,INC.",66,"7,208",-50.09%,"1,801,654","176,930","45,412,293"
31,日本,燕尾蝶：數位經典版,2021/07/14,光年映畫有限公司,PONY CANYON INC.,2,139,-15.24%,"27,930","1,580","343,161"
