序號,國別地區,中文片名,上映日期,申請人,出品,上映院數,銷售票數,週票數變動率,銷售金額,累計銷售票數,累計銷售金額
1,泰國,鬼碟仙,2024/11/22,采昌國際多媒體股份有限公司,THONGKHAM FILMS,39,"2,224",3.15%,"577,308","4,380","1,145,026"
2,南韓,心葬,2024/11/22,車庫娛樂股份有限公司,RELAY MOTION KFT.,75,"4,225",-8.35%,"1,054,569","8,835","2,170,205"
3,日本,偶像大師 劇場版: 前往光輝的另一端 經典10週年,2024/11/22,水元素文化傳媒有限公司,aniplex Inc,18,716,-17.51%,"192,071","1,584","424,646"
4,日本,惡靈怪談,2024/11/22,可樂藝術文創股份有限公司,Hakuhodo DY music ## pictures Inc.,24,355,37.60%,"84,209",613,"145,935"
5,印度,殺,2024/11/22,車庫娛樂股份有限公司,DHARMA PRODUCTIONS,66,"2,061",-6.78%,"492,600","4,272","1,022,277"
6,日本,空海 【經典數位修復】,2024/11/22,輝洪開發股份有限公司,TOEI COMPANY  LTD.,5,209,83.33%,"54,861",323,"84,770"
7,日本,難言之隱,2024/11/22,天馬行空數位有限公司,Nagoya Broadcasting Network Co.  Ltd.,14,339,55.50%,"70,850",655,"139,770"
8,美國,來自地獄的邪靈,2024/11/22,靖洋傳媒科技股份有限公司,PREMIERE ENTERTAINMENT GROUP LLC,20,283,2.91%,"67,105",558,"135,495"
9,中華民國,女兒的女兒,2024/11/22,三樂電影製作有限公司,文化內容策進院##天翼映創股份有限公司##三樂電影製作有限公司,53,"6,172",48.44%,"1,485,671","10,843","2,612,623"
10,中華民國,春行,2024/11/22,今日影像藝術有限公司,王品文##彭紫惠,30,"3,806",2.59%,"901,261","7,666","1,805,151"
11,南韓,FIGHTING！女孩們,2024/11/22,華映國際文創股份有限公司,FINECUT CO.  LTD.,60,411,-39.02%,"96,595","2,190","494,017"
12,美國,魔法壞女巫,2024/11/21,美商美國環球影片股份有限公司台灣分公司,UNIVERSAL INTERNATIONAL FILMS LLC,96,"43,219",22.57%,"13,231,099","78,479","24,130,031"
13,香港,破·地獄,2024/11/19,華映國際文創股份有限公司,英皇影業有限公司##阿里巴巴影業娛樂傳媒有限公司##尚乘數字媒體有限公司,6,"1,376",555.24%,"400,850","1,586","447,050"
14,南韓,"HIGHLIGHT “LIGHTS GO ON, AGAIN” IN CINEMA",2024/11/15,車庫娛樂股份有限公司,RELAY MOTION KFT.,45,946,-58.99%,"418,226","5,386","2,516,796"
15,日本,福田村事件,2024/11/15,希望影視行銷股份有限公司,UZUMASA  Inc.,8,92,-64.89%,"20,330",787,"174,015"
16,美國,驚爆封鎖線,2024/11/15,采昌國際多媒體股份有限公司,Film ## TV House Limited,22,252,-83.04%,"57,388","3,226","765,773"
17,法國,噠噠噠達利,2024/11/15,聯影企業股份有限公司,KINOLOGY.,3,60,-64.71%,"14,878",378,"91,003"
18,南韓,薩滿新娘,2024/11/15,天馬行空數位有限公司,Inolmedia,17,158,-80.49%,"34,548","2,161","528,373"
19,中華民國,餘燼,2024/11/15,本地風光電影股份有限公司,本地風光電影股份有限公司##鏡文學股份有限公司##潤泰興股份有限公司##氧氣電影有限公司##百聿數碼創意股份有限公司##三皇生物科技股份有限公司##大雲文創股份有限公司##文化內容策進院,84,"3,454",-56.76%,"906,932","19,766","5,143,053"
20,美國,羅素克洛之大法師,2024/11/15,車庫娛樂股份有限公司,RELAY MOTION KFT.,43,262,-85.48%,"62,595","4,832","1,174,092"
21,美國,神鬼戰士 2,2024/11/14,美商美國派拉蒙影片股份有限公司台灣分公司,PARAMOUNT PICTURES CORPORATION,97,"39,584",-37.45%,"10,715,785","170,016","47,155,726"
22,香港,我談的那場戀愛,2024/11/11,華映國際文創股份有限公司,總公司電影有限公司,59,"2,366","1,207.18%","595,008","2,728","685,508"
23,中華民國,默視錄,2024/11/15,飛望影像有限公司,文化內容策進院##飛望影像有限公司##Akanga Film Asia##Films de Force Majeure##Cinema Inutile,17,303,-52.80%,"70,893","1,733","409,429"
24,日本,來生再見未名的我們,2024/11/08,希望影視行銷股份有限公司,Beijing Monar Films Co.  Ltd.,2,23,-73.56%,"5,530","1,006","235,359"
25,日本,黑之牛,2024/11/08,木林電影有限公司,木林電影有限公司##台北市電影委員會##文化內容策進院,3,28,-85.34%,"7,100",899,"203,581"
26,泰國,荊棘天堂,2024/11/08,英屬蓋曼群島商威望國際娛樂股份有限公司台灣分公司,GDH 559 COMPANY LIMITED,2,27,-88.84%,"6,600","2,677","672,231"
27,南韓,幸福國度,2024/11/08,采昌國際多媒體股份有限公司,CONTENTS PANDA,4,57,-62.75%,"12,540","2,709","633,880"
28,日本,五等分的新娘*,2024/11/08,車庫娛樂股份有限公司,RELAY MOTION KFT.,43,860,-25.93%,"208,046","8,229","2,069,386"
29,荷蘭,靠近維梅爾,2024/11/08,燕翼企業有限公司,Deckert Distribution GmbH,7,198,-65.68%,"42,900","2,608","570,319"
30,美國,幕前幕後：范克萊本鋼琴大賽,2024/11/08,造次文化有限公司,cliburn media LLC,8,873,-32.43%,"209,259","4,202","1,032,516"
31,日本,成為星星的少女,2024/11/08,薩摩亞商雄讚股份有限公司台灣分公司,Aniplex,24,418,-63.37%,"111,266","8,737","2,320,724"
32,南韓,在熙的男，朋友,2024/11/08,車庫娛樂股份有限公司,RELAY MOTION KFT.,10,179,-68.04%,"44,850","5,795","1,455,970"
