序號,國別地區,中文片名,上映日期,申請人,出品,上映院數,銷售票數,週票數變動率,銷售金額,累計銷售票數,累計銷售金額
1,法國,戰地琴人,2024/02/02,車庫娛樂股份有限公司,STUDIOCANAL S.A.S.,10,128,-24.26%,"30,490",297,"70,167"
2,日本,不完美的愛情革命,2024/02/02,捷傑有限公司,TOHOKUSHINSHA FILM CORPORATION,10,42,-57.14%,"8,226",140,"28,082"
3,義大利,歡迎光臨黑手黨餐廳,2024/02/02,海鵬影業有限公司,Vision Distribution S.p.a.,15,187,-61.20%,"40,865",669,"145,490"
4,美國,愛愛愛上你,2024/02/02,美商台灣索尼影業發行股份有限公司台灣分公司,SONY PICTURES RELEASING INTERNATIONAL CORPORATION.,91,"3,057",-51.28%,"759,805","9,332","2,333,355"
5,美國,機密特務:阿蓋爾,2024/01/31,美商美國環球影片股份有限公司台灣分公司,UNIVERSAL INTERNATIONAL FILMS LLC,97,"11,334",-79.39%,"3,022,739","66,339","17,859,610"
6,南韓,金派特攻隊,2024/01/26,車庫娛樂股份有限公司,RELAY MOTION KFT.,55,416,-89.56%,"103,330","9,347","2,289,279"
7,中國大陸,莫斯科行動,2024/2/2,車庫娛樂股份有限公司,上海華人影業有限公司北京分公司##引力影視投資有限公司##北京上獅文化傳播有限公司##上海淘票票影視文化有限公司##上海華人影業有限公司##西安喬松文化傳媒有限公司##優酷電影有限公司##北京元氣娛樂文化有限公司##北京微夢創科網路技術有限公司,64,"1,604",-56.10%,"373,286","5,258","1,240,738"
8,泰國,邪妓,2024/01/26,仲業股份有限公司,Hollywood(Thailand)Co. Ltd,30,337,-84.27%,"88,314","4,954","1,238,493"
9,日本,情慾的界線,2024/01/26,水元素文化傳媒有限公司,Green Light LCC.,6,31,-89.20%,"7,265",575,"126,858"
10,美國,醉鄉民謠,2024/01/26,車庫娛樂股份有限公司,STUDIOCANAL S.A.S.,4,7,-94.02%,"1,440",229,"54,260"
11,日本,劇場版 轉生成女性向遊戲只有毀滅 END 的壞人大小姐,2024/01/25,普威爾國際股份有限公司,KING RECORD COMPANY LIMITED,53,447,-84.36%,"110,512","7,309","1,805,047"
12,日本,SPY x FAMILY CODE: White,2024/01/19,木棉花國際股份有限公司,TOHO Co.  Ltd.,99,"18,568",-77.52%,"4,629,303","315,625","81,640,178"
13,日本,光之美少女電影 ALL STARS F,2024/01/19,木棉花國際股份有限公司,ADK EMOTIONS INC.,34,330,-78.07%,"75,951","9,029","2,186,533"
14,香港,潛行,2024/01/19,華映國際文創股份有限公司,上海笨小孩影視傳媒有限公司##北京阿里巴巴影業文化有限公司##北京上獅文化傳播有限公司##寰宇娛樂有限公司##夢造者娛樂有限公司##北京壞猴子文化產業發展有限公司##華文映像（北京）影業有限公司,95,"3,606",-82.90%,"902,896","108,285","26,928,160"
15,泰國,鬼聲泣,2024/01/19,威視股份有限公司,M Pictures CO.  LTD.,72,"4,673",-75.28%,"1,184,319","74,048","19,046,762"
16,保加利亞,我不是教你詐,2024/01/19,燕翼企業有限公司,LevelK ApS,5,47,-76.85%,"10,275","1,581","338,710"
17,德國,戰火下的小狐狸,2024/01/19,捷傑有限公司,Beta Cinema Gmbh,4,14,-91.62%,"3,015","1,452","321,038"
18,美國,一個人的逃亡,2024/01/19,采昌國際多媒體股份有限公司,PATHE FUND LIMITED,9,108,-86.28%,"22,546","5,069","1,191,136"
19,美國,貓王與我,2024/01/19,車庫娛樂股份有限公司,RELAY MOTION KFT.,24,85,-91.74%,"20,761","2,638","615,957"
