序號,國別地區,中文片名,上映日期,申請人,出品,上映院數,銷售票數,週票數變動率,銷售金額,累計銷售票數,累計銷售金額
1,中華民國,人之初性本善,2023/10/06,車庫娛樂股份有限公司,後場音像紀錄工作室有限公司,6,625,41.08%,"99,260","1,068","169,860"
2,日本,電影哆啦A夢：新大雄的大魔境 - 扁扁與5人之探險隊,2023/10/06,香港商甲上娛樂有限公司台灣分公司,Animation International LTD,8,514,37.07%,"136,160",889,"233,742"
3,美國,大法師:信徒,2023/10/06,美商美國環球影片股份有限公司台灣分公司,UNIVERSAL INTERNATIONAL FILMS LLC,91,"24,883",24.43%,"6,453,448","44,880","11,656,569"
4,日本,蒼鷺與少年,2023/10/06,香港商甲上娛樂有限公司台灣分公司,Studio Ghibli Inc.,105,"240,534",75.33%,"63,417,888","377,723","99,875,934"
5,南韓,沒有國家的冠軍,2023/10/06,車庫娛樂股份有限公司,RELAY MOTION KFT.,62,"5,317",57.54%,"1,321,921","8,692","2,140,615"
6,法國,塞納河上的船屋,2023/10/06,海鵬影業有限公司,LES FILMS DU LOSANGE,15,624,56.78%,"130,901","1,022","214,576"
7,美國,笨錢效應,2023/10/06,美商台灣索尼影業發行股份有限公司台灣分公司,SONY PICTURES RELEASING INTERNATIONAL CORPORATION.,76,"6,121",29.11%,"1,505,882","12,956","3,188,848"
8,俄羅斯,德古拉的新娘,2023/10/06,可樂藝術文創股份有限公司,Luminescence Kft.,24,"2,543",55.63%,"609,969","4,177","1,003,652"
9,中華民國,周處除三害,2023/10/6,牽猴子股份有限公司,"一種態度電影股份有限公司,于仲淵,六六喜喜股份有限公司,王志祥,再現影像製作股份有限公司,狼谷娛樂股份有限公司,高雄市電影館,黃人有限公司,財團法人臺中市影視發展基金會,緯來電視網股份有限公司,霹靂國際多媒體股份有限公司",102,"63,631",77.84%,"16,083,209","99,410","25,165,538"
10,日本,麵包超人電影版：樂波莉與暖呼呼禮物,2023/10/04,曼迪傳播有限公司,"TMS ENTERTAINMENT CO., LTD.",31,"2,241",43.29%,"539,856","3,805","922,462"
11,南韓,新進社員：電影版,2023/10/01,光年映畫有限公司,M-Line Distribution,29,"1,063",52.07%,"259,487","1,962","520,241"
12,美國,汪汪隊立大功：超級大電影,2023/09/29,美商美國派拉蒙影片股份有限公司台灣分公司,PARAMOUNT PICTURES CORPORATION,88,"52,619",17.82%,"12,848,894","153,796","37,620,020"
13,南韓,7號房的禮物,2023/09/28,車庫娛樂股份有限公司,RELAY MOTION KFT.,3,13,-83.95%,"3,010",218,"51,152"
14,美國,A.I.創世者,2023/09/28,博偉電影股份有限公司,"BUENA VISTA INTERNATIONAL, INC.",99,"24,116",-35.36%,"6,435,570","109,937","29,674,989"
15,美國,奪魂鋸X,2023/09/28,車庫娛樂股份有限公司,RELAY MOTION KFT.,68,"20,969",-39.08%,"5,369,014","87,852","22,251,046"
16,義大利,男人最壞女人最愛,2023/09/28,聯影企業股份有限公司,Maria Rita TUCCIO,3,36,-82.18%,"7,190",451,"95,126"
17,義大利,在旅途中：方濟各的朝聖之旅,2023/09/28,海鵬影業有限公司,The Match Factory GmbH,9,325,-16.02%,"70,335",952,"202,004"
18,南韓,附身,2023/09/28,車庫娛樂股份有限公司,RELAY MOTION KFT.,34,958,-70.72%,"238,180","9,332","2,298,389"
19,美國,劇場版 PSYCHO-PASS 心靈判官 PROVIDENCE,2023/09/28,美商台灣索尼影業發行股份有限公司台灣分公司,SONY PICTURES RELEASING INTERNATIONAL CORPORATION.,11,912,-30.11%,"245,207","4,465","1,193,573"
20,日本,冰淇淋般的愛戀,2023/09/28,政駒實業有限公司,SDP INC.,7,97,-59.41%,"22,425",649,"153,509"
21,日本,電影哆啦A夢 - 大雄的秘密道具博物館,2023/09/28,香港商甲上娛樂有限公司台灣分公司,Animation International LTD,6,158,-61.27%,"40,082","1,434","365,601"
22,日本,觸不到的肌膚,2023/09/28,東昊影業有限公司,mapppeal,5,195,-40.00%,"44,760",907,"202,583"
23,美國,印咒：畢舍遮,2023/09/22,采昌國際多媒體股份有限公司,GEM Entertainment Kft.,3,25,-88.94%,"6,046","3,664","887,361"
24,日本,劇場版IDOLiSH7-偶像星願- LIVE 4bit BEYOND THE PERiOD<DAY1>,2023/09/22,曼迪傳播有限公司,Bandai Namco Filmworks Inc.,13,"1,917",-23.56%,"489,035","9,957","2,552,242"
25,蒙古,愛在滿格時,2023/09/22,佳映娛樂國際股份有限公司,ASIAN SHADOWS INTERNATIONAL SALES LIMITED,5,154,-38.89%,"33,744","1,468","324,642"
26,南韓,鬼夢遊,2023/09/22,車庫娛樂股份有限公司,RELAY MOTION KFT.,6,152,-66.37%,"38,201","6,938","1,733,372"
27,法國,冬日男孩,2023/09/22,好威映象有限公司,Pyramide International,1,15,-81.71%,"3,810",659,"143,632"
28,美國,浴血任務4,2023/09/22,車庫娛樂股份有限公司,"MILLENNIUM MEDIA, INC.",74,"9,868",-44.91%,"2,488,300","107,355","26,986,702"
29,日本,劇場版IDOLiSH7-偶像星願- LIVE 4bit BEYOND THE PERiOD<DAY2>,2023/09/22,曼迪傳播有限公司,Bandai Namco Filmworks Inc.,13,"2,936",-2.65%,"768,901","11,379","2,977,572"
30,法國,榮耀之路,2023/09/21,香港商甲上娛樂有限公司台灣分公司,"MA STUDIOS LTD,文化內容策進院,財團法人台北市文化基金會台北市電影委員會",7,69,-84.42%,"14,845","1,460","315,582"
31,美國,自由之聲,2023/09/19,英屬蓋曼群島商威望國際娛樂股份有限公司台灣分公司,"ANGEL STUDIOS LICENSING, LLC",49,"7,450",-2.33%,"1,786,186","33,215","8,033,561"
32,中國大陸,峰爆,2023/09/15,炬豐有限公司,"中國電影股份有限公司,上海電影(集團)有限公司,天津貓眼微影文化傳媒有限公司,上海淘票票影視文化有限公司,新麗傳媒集團有限公司,中國鐵道建築集團有限公司,浙江橫店影業有限公司,英皇電影發行(北京)有限公司,中影數字院線(北京)有限公司,抖音文化(廈門)有限公司,咪咕文化科技有限公司,之江電影集團有限公司,阿那亞影視文化有限公司,陝西廣電影視文化產業發展有限公司",1,2,-91.67%,640,684,"164,691"
33,南韓,千萬別開門,2023/09/15,車庫娛樂股份有限公司,RELAY MOTION KFT.,4,88,-73.09%,"22,772","13,530","3,316,369"
34,美國,威尼斯魅影謀殺案,2023/09/15,博偉電影股份有限公司,"BUENA VISTA INTERNATIONAL, INC.",60,"6,432",-29.24%,"1,721,521","101,504","26,480,501"
35,日本,斷捨離天堂,2023/09/15,中影股份有限公司,The Klockworx Co. Ltd.,4,163,-1.21%,"37,510","1,591","350,605"
36,美國,限時引爆,2023/09/15,原創娛樂股份有限公司,"Bleiberg Entertainment, LLC",1,4,-60.00%,"1,040",772,"168,196"
37,南韓,闇黑新世界,2023/09/15,車庫娛樂股份有限公司,RELAY MOTION KFT.,1,1,-83.33%,290,473,"108,795"
38,日本,岸邊露伴在羅浮,2023/09/15,原創娛樂股份有限公司,"Asmik Ace, INC.",16,769,-36.29%,"184,383","7,321","1,815,681"
39,美國,地獄來的乘客,2023/09/15,車庫娛樂股份有限公司,RELAY MOTION KFT.,1,2,-71.43%,530,"3,185","769,850"
40,日本,善良的牧本先生,2023/09/15,光年映畫有限公司,SEDIC INTERNATIONAL INC.,2,1,-96.30%,220,"1,141","247,388"
41,泰國,鬼偶,2023/09/15,華映國際文創股份有限公司,"Five Star Production Co.,Ltd.",2,18,-60.87%,"4,250","4,192","1,030,698"
42,日本,劇場版 少女☆歌劇 Revue Starlight,2023/09/08,車庫娛樂股份有限公司,RELAY MOTION KFT.,3,305,103.33%,"64,728","8,313","2,070,675"
