序號,國別地區,中文片名,上映日期,申請人,出品,上映院數,銷售票數,週票數變動率,銷售金額,累計銷售票數,累計銷售金額
1,美國,羅素克洛之大法師,2024/11/15,車庫娛樂股份有限公司,RELAY MOTION KFT.,68,"1,805",-34.72%,"435,627","4,570","1,111,497"
2,南韓,"HIGHLIGHT “LIGHTS GO ON, AGAIN” IN CINEMA",2024/11/15,車庫娛樂股份有限公司,RELAY MOTION KFT.,64,"2,307",8.16%,"1,137,425","4,440","2,098,570"
3,美國,驚爆封鎖線,2024/11/15,采昌國際多媒體股份有限公司,Film ## TV House Limited,46,"1,486",-0.13%,"347,560","2,974","708,385"
4,法國,噠噠噠達利,2024/11/15,聯影企業股份有限公司,KINOLOGY.,12,170,14.86%,"39,625",318,"76,125"
5,中華民國,餘燼,2024/11/15,本地風光電影股份有限公司,本地風光電影股份有限公司##鏡文學股份有限公司##潤泰興股份有限公司##氧氣電影有限公司##百聿數碼創意股份有限公司##三皇生物科技股份有限公司##大雲文創股份有限公司##文化內容策進院,85,"8,025",-1.55%,"2,095,210","16,349","4,245,771"
6,美國,神鬼戰士 2,2024/11/14,美商美國派拉蒙影片股份有限公司台灣分公司,PARAMOUNT PICTURES CORPORATION,97,"63,283",-5.76%,"17,239,463","130,432","36,440,001"
7,日本,福田村事件,2024/11/15,希望影視行銷股份有限公司,UZUMASA  Inc.,14,263,-39.26%,"58,873",696,"154,140"
8,南韓,薩滿新娘,2024/11/15,天馬行空數位有限公司,Inolmedia,28,810,-32.10%,"196,489","2,003","493,825"
9,香港,我談的那場戀愛,2024/11/11,華映國際文創股份有限公司,總公司電影有限公司,1,181,0.00%,"45,250",362,"90,500"
10,中華民國,默視錄,2024/11/15,飛望影像有限公司,文化內容策進院##飛望影像有限公司##Akanga Film Asia##Films de Force Majeure##Cinema Inutile,28,651,5.00%,"154,552","1,439","340,826"
11,日本,來生再見未名的我們,2024/11/08,希望影視行銷股份有限公司,Beijing Monar Films Co.  Ltd.,6,87,-77.81%,"20,100",983,"229,829"
12,日本,黑之牛,2024/11/08,木林電影有限公司,木林電影有限公司##台北市電影委員會##文化內容策進院,6,191,-27.10%,"43,584",871,"196,481"
13,泰國,荊棘天堂,2024/11/08,英屬蓋曼群島商威望國際娛樂股份有限公司台灣分公司,GDH 559 COMPANY LIMITED,14,242,-74.61%,"62,031","2,650","665,631"
14,南韓,幸福國度,2024/11/08,采昌國際多媒體股份有限公司,CONTENTS PANDA,14,153,-82.87%,"35,016","2,652","621,340"
15,日本,五等分的新娘*,2024/11/08,車庫娛樂股份有限公司,RELAY MOTION KFT.,46,"1,161",-48.83%,"278,812","7,369","1,861,340"
16,荷蘭,靠近維梅爾,2024/11/08,燕翼企業有限公司,Deckert Distribution GmbH,12,560,-45.31%,"121,386","2,393","524,374"
17,美國,幕前幕後：范克萊本鋼琴大賽,2024/11/08,造次文化有限公司,cliburn media LLC,8,"1,351",-2.81%,"334,365","3,388","837,832"
18,日本,成為星星的少女,2024/11/08,薩摩亞商雄讚股份有限公司台灣分公司,Aniplex,51,"1,141",-62.24%,"298,477","8,319","2,209,458"
19,美國,霸愛之路,2024/11/08,本萃電影有限公司,Deux Dames Entertainment,3,1,-98.53%,240,171,"38,886"
20,南韓,在熙的男，朋友,2024/11/08,車庫娛樂股份有限公司,RELAY MOTION KFT.,36,560,-76.68%,"143,621","5,616","1,411,120"
21,香港,焚城,2024/11/08,華映國際文創股份有限公司,上海阿里巴巴影業有限公司##安樂影片有限公司##北京阿里巴巴影業文化有限公司##安樂（北京）電影發行有限公司##中國電影股份有限公司##北京復星影業有限公司,90,"11,855",-53.86%,"3,085,419","62,220","15,958,934"
22,美國,紅色一號,2024/11/07,美商華納兄弟（遠東）股份有限公司台灣分公司,WARNER BROS. PICTURES INTERNATIONAL.,98,"29,691",-41.74%,"7,792,250","137,612","37,076,141"
23,愛爾蘭,罪惡對決,2024/11/02,可樂藝術文創股份有限公司,Bleiberg Entertainment  LLC,1,32,0.00%,"7,360",430,"94,920"
24,美國,保羅‧賽門：無眠樂章,2024/11/02,捷傑有限公司,ALTITUDE FILM SALES LIMITED,7,60,25.00%,"14,110",223,"55,636"
25,日本,仇雲殺機,2024/11/01,天馬行空數位有限公司,NIKKATSU CORPORATION,1,6,-91.18%,"1,430","1,348","300,467"
26,日本,刀劍神域劇場版-序列爭戰,2024/11/01,木棉花國際股份有限公司,Aniplex  Inc.,17,337,-76.08%,"95,174","11,111","4,238,319"
27,美國,超／人：克里斯多夫李維傳奇故事,2024/11/01,美商華納兄弟（遠東）股份有限公司台灣分公司,WARNER BROS. PICTURES INTERNATIONAL.,2,16,-85.05%,"3,540","1,351","346,637"
28,中華民國,愛子歸來,2024/11/01,春暉映像有限公司,麵包情人電影有限公司,16,"2,549",-14.41%,"559,349","15,787","3,566,102"
29,英國,布勒合唱團：溫布利球場演唱會,2024/11/01,好威映象有限公司,Altitude Film Sales Limited,5,25,-76.42%,"5,690",916,"256,067"
30,日本,劇場版 OVERLORD - 聖王國篇,2024/11/01,薩摩亞商羚邦(亞洲)有限公司台灣分公司,KADOKAWA CORPORATION,67,"3,918",-53.00%,"1,040,009","53,208","14,756,210"
31,南韓,非普通家族,2024/11/01,網銀國際影視股份有限公司,Finecut Co.  Ltd.,10,86,-68.73%,"18,730","3,346","819,167"
32,中華民國,鬼們之蝴蝶大廈,2024/11/01,松露文化創意有限公司,松露文化創意有限公司##東森電視事業股份有限公司##雲諾運動文教股份有限公司##文化內容策進院,62,"3,253",-59.54%,"827,319","42,834","10,765,178"
33,泰國,鬼聲泣2,2024/10/31,車庫娛樂股份有限公司,RELAY MOTION KFT.,70,"3,891",-59.08%,"1,006,293","47,837","12,325,439"
34,美國,劊樂小丑2,2024/10/31,車庫娛樂股份有限公司,The Coven## SASU,2,8,-87.30%,"1,720","1,487","362,284"
35,美國,劊樂小丑,2024/10/31,車庫娛樂股份有限公司,EPIC PICTURES GROUP  INC.,2,22,-43.59%,"4,750",456,"108,151"
36,美國,劊樂小丑3,2024/10/25,車庫娛樂股份有限公司,The Coven,6,103,-81.67%,"24,365","16,056","4,095,501"
37,日本,巡演轉學生,2024/10/25,中影股份有限公司,Nippon Television Network Corporation,2,86,7.50%,"20,680",775,"188,555"
38,日本,鋼之鍊金術師BROTHERHOOD 15週年特別版,2024/10/25,水元素文化傳媒有限公司,aniplex Inc.,14,304,-65.42%,"77,898","9,069","2,427,828"
39,泰國,鬼禁地,2024/10/25,車庫娛樂股份有限公司,NERAMITNUNGFILM CO.  LTD.,1,8,-74.19%,"1,850","4,287","1,064,248"
40,中華民國,乒乓男孩,2024/10/25,嘉揚電影有限公司,嘉揚電影有限公司##文化內容策進院##華映國際文創股份有限公司##緯來電視網股份有限公司##中環國際娛樂事業股份有限公司##鴻聯國際開發股份有限公司##轅年視覺創意股份有限公司##雪巴影視股份有限公司##台灣大哥大股份有限公司##梁維倫##台亞半導體股份有限公司##財團法人台亞醫療公益基金會,66,"5,117",-18.17%,"1,283,356","61,089","15,012,991"
41,日本,日本人的養成,2024/10/25,海鵬影業有限公司,Autlook Filmsales GmbH,2,31,-45.61%,"6,390","1,220","274,327"
42,美國,白南準：月亮是最古早的電視,2024/10/25,佳映娛樂國際股份有限公司,DOGWOOF LTD,4,158,-40.38%,"35,010","1,214","300,779"
43,中華民國,為我辦一場西式的喪禮,2024/10/25,東橫一有限公司,影響原創影視股份有限公司##甯聚力文創事業有限公司##象新立文化事業有限公司##東橫一有限公司,3,153,-60.16%,"31,820","7,080","1,870,187"
44,不丹,十字路口的豬,2024/10/25,誠品股份有限公司,NORLING STUDIOS,1,106,-25.35%,"20,470","1,292","273,395"
45,美國,猛毒最終章：最後一舞,2024/10/23,美商台灣索尼影業發行股份有限公司台灣分公司,SONY PICTURES RELEASING INTERNATIONAL CORPORATION.,95,"20,021",-47.67%,"5,359,753","424,691","117,895,876"
46,美國,樂一通大戰外星人：粉紅末日,2024/10/19,原創娛樂股份有限公司,GFM Animation,4,82,-53.93%,"19,280","2,208","524,080"
47,日本,風之谷,2024/10/19,香港商甲上娛樂有限公司台灣分公司,Studio Ghibli Inc.,2,258,-12.84%,"72,604",864,"225,109"
48,日本,陰陽師0,2024/10/18,采昌國際多媒體股份有限公司,KINOSHITA GROUP CO.  LTD,1,13,-61.76%,"3,470","8,432","2,090,460"
49,美國,懼裂,2024/10/18,英屬蓋曼群島商威望國際娛樂股份有限公司台灣分公司,MUBI INC.,56,"3,480",-55.00%,"956,886","82,363","22,113,418"
50,美國,微笑 2,2024/10/18,美商美國派拉蒙影片股份有限公司台灣分公司,PARAMOUNT PICTURES CORPORATION,14,324,-75.80%,"89,363","42,016","11,295,535"
51,日本,銀魂劇場版 2D 一國傾城篇,2024/10/18,薩摩亞商羚邦(亞洲)有限公司台灣分公司,Dentsu Anime Solutions lnc.,2,38,-66.67%,"10,717","9,985","2,662,453"
52,中華民國,默殺：無聲之地,2024/10/18,鴻聯國際開發股份有限公司,天地根映像國際有限公司##大腕影業國際有限公司,1,17,-80.23%,"4,610","7,913","1,931,758"
53,南韓,辣手警探2,2024/10/18,車庫娛樂股份有限公司,RELAY MOTION KFT.,3,"1,638",-2.21%,"360,606","19,629","4,713,564"
54,日本,藍色時期,2024/10/10,天馬行空數位有限公司,Warner Bros. Japan LLC,1,31,-6.06%,"6,820","3,643","901,025"
55,美國,荒野機器人,2024/10/10,美商美國環球影片股份有限公司台灣分公司,UNIVERSAL INTERNATIONAL FILMS LLC,84,"10,691",-24.47%,"2,681,655","193,636","50,643,362"
56,日本,與夢前行  宮﨑駿,2024/10/10,香港商甲上娛樂有限公司台灣分公司,NHK Enterprises Inc,10,177,-50.42%,"43,009","15,426","4,013,909"
57,日本,劇場總集篇 孤獨搖滾！Re:Re:,2024/10/10,曼迪傳播股份有限公司,Aniplex Inc.,4,43,-70.95%,"11,021","19,813","5,463,101"
58,中華民國,小雁與吳愛麗,2024/10/10,台灣白令電影有限公司,無事股份有限公司##高雄人##老斑鳩影視文化有限公司##和寬攝影器材有限公司##墨緹影業 Motif Pictures PTE. LTD.##台灣白令電影有限公司,13,693,-30.35%,"173,288","17,889","4,497,245"
59,中國大陸,危機航線,2024/10/09,華映娛樂股份有限公司,寰宇娛樂有限公司##天津貓眼微影文化傳媒有限公司##上海淘票票影視文化有限公司##華文映象（北京）影業有限公司##寰宇縱橫世紀電影發行（北京）有限公司##寰宇影片發行有限公司##映藝娛樂有限公司##青島明英影業有限公司##上海貓眼影業有限公司##北京微夢創科網絡技術有限公司##廣州市英明文化傳播有限公司,12,165,-77.08%,"45,626","78,717","20,107,940"
60,南韓,再見，福寶,2024/10/04,車庫娛樂股份有限公司,RELAY MOTION KFT.,27,281,-78.65%,"68,833","109,280","28,397,727"
61,日本,擅長捉弄人的高木同學 電影版,2024/10/04,捷傑有限公司,TOKYO BROADCASTING SYSTEN TELEVISION  INC.,1,31,0.00%,"6,820","3,568","887,957"
