序號,國別地區,中文片名,上映日期,申請人,出品,上映院數,銷售票數,週票數變動率,銷售金額,累計銷售票數,累計銷售金額
1,香港,神探大戰,2022/08/19,華映娛樂股份有限公司,"英皇影業有限公司, 英皇(北京)影視文化傳媒有限公司,北京上獅文化傳播有限公司,上海淘票票影視文化有限公司,華文映像(北京)影業有限公司",69,"7,175",-2.73%,"1,661,712","15,053","3,484,526"
2,美國,獸,2022/08/19,美商美國環球影片股份有限公司台灣分公司,UNIVERSAL INTERNATIONAL FILMS LLC,88,"6,060",-7.30%,"1,425,674","12,597","2,983,690"
3,美國,天黑請斃命,2022/08/19,美商台灣索尼影業發行股份有限公司台灣分公司,SONY PICTURES RELEASING INTERNATIONAL CORPORATION.,83,"4,542",2.88%,"1,106,268","8,957","2,181,902"
4,南韓,韓山島海戰,2022/08/19,車庫娛樂股份有限公司,RELAY MOTION KFT.,57,"4,687",-7.35%,"1,100,349","9,746","2,314,937"
5,日本,電影版 奇巧計程車：撲朔謎林,2022/08/19,曼迪傳播有限公司,TV TOKYO Corporation,30,"2,011",-2.85%,"495,144","4,081","1,009,074"
6,日本,如月車站,2022/08/19,車庫娛樂股份有限公司,RELAY MOTION KFT.,26,"1,453",-5.47%,"356,695","2,990","739,803"
7,日本,xxxHOLiC 次元魔女,2022/08/19,天馬行空數位有限公司,"ASMIK ACE,INC.",22,869,-25.66%,"200,889","2,166","505,053"
8,德國,泳漾水男孩,2022/08/19,政駒實業有限公司,m-appeal world sales UG (haftungsbeschr),13,219,10.05%,"47,986",418,"91,693"
9,日本,航海王劇場版 : 紅髮歌姬,2022/08/13,薩摩亞商雄讚股份有限公司台灣分公司,TOEI ANIMATION ENTERPRISES LIMITED.,97,"217,961",1.26%,"58,346,131","433,587","116,233,834"
10,南韓,緊急迫降,2022/08/12,車庫娛樂股份有限公司,RELAY MOTION KFT.,73,"38,603",-39.96%,"9,471,771","140,488","34,392,276"
