序號,國別地區,中文片名,上映日期,申請人,出品,上映院數,銷售票數,週票數變動率,銷售金額,累計銷售票數,累計銷售金額
1,中華民國,念念眷村：文學裡的眷村故事,2024/08/24,財團法人桃園市文化基金會,全國眷村文化保存聯盟,1,106,-67.88%,"24,380",436,"90,380"
2,南韓,變身機長,2024/08/23,車庫娛樂股份有限公司,RELAY MOTION KFT.,83,"17,220",8.24%,"4,278,676","33,129","8,238,134"
3,美國,到我們為止,2024/08/23,美商台灣索尼影業發行股份有限公司台灣分公司,SONY PICTURES RELEASING INTERNATIONAL CORPORATION.,64,"5,024",148.47%,"1,296,674","7,046","1,809,623"
4,泰國,跳越時空的愛戀,2024/08/23,采昌國際多媒體股份有限公司,Hollywood (Thailand) Co.  Ltd.,63,"8,475","1,289.34%","2,206,651","9,085","2,355,791"
5,中華民國,誰殺了比利比莉,2024/08/23,春暉映像有限公司,種子影業股份有限公司,15,129,-33.85%,"31,050",324,"76,676"
6,俄羅斯,末日倒數12小時,2024/08/23,車庫娛樂股份有限公司,RELAY MOTION KFT.,65,"4,964",-9.15%,"1,223,892","10,428","2,586,104"
7,挪威,催眠,2024/08/23,好威映象有限公司,Totem Films,16,401,72.84%,"90,789",633,"143,998"
8,美國,求救眨眨眼,2024/08/22,美商華納兄弟（遠東）股份有限公司台灣分公司,WARNER BROS. PICTURES INTERNATIONAL.,63,"4,623",-20.25%,"1,177,212","10,420","2,656,474"
9,日本,派對咖孔明 Road to Summer Sonia,2024/08/21,薩摩亞商羚邦(亞洲)有限公司台灣分公司,DMM.com LLC,15,"1,333",-17.51%,"354,642","2,949","787,587"
10,南韓,SEVENTEEN TOUR 'FOLLOW' AGAIN TO CINEMAS,2024/08/21,威秀影城股份有限公司,Trafalgar Releasing Ltd.,17,"9,741",-73.10%,"6,185,765","45,951","28,087,035"
11,日本,電影蠟筆小新：我們的恐龍日記,2024/08/16,車庫娛樂股份有限公司,ADK EMOTIONS INC.,87,"58,253",-34.91%,"14,592,869","213,248","53,703,796"
