序號,國別地區,中文片名,上映日期,申請人,出品,上映院數,銷售票數,週票數變動率,銷售金額,累計銷售票數,累計銷售金額
1,美國,鬼臥床,2023/02/10,車庫娛樂股份有限公司,RELAY MOTION KFT.,51,"2,033",-44.54%,"497,037","5,699","1,408,370"
2,美國,珍愛熱線,2023/02/10,捷傑有限公司,ATRIUM PRODUCTIONS KFT.,6,72,-35.71%,"16,380",184,"41,399"
3,美國,俠探特攻：驚爆獨立日,2023/02/10,車庫娛樂股份有限公司,RELAY MOTION KFT.,33,487,-37.64%,"114,935","1,268","298,812"
4,奧地利,束縛,2023/02/10,好威映象有限公司,MK2 FILMS,13,745,34.96%,"163,676","1,503","327,317"
5,中華民國,關於我和鬼變成家人的那件事,2023/02/10,威視股份有限公司,"伯樂影業股份有限公司 ,金盞花大影業股份有限公司 ,中環國際娛樂事業股份有限公司 ,良人行影業有限公司 ,宏將影業有限公司 ,聚星文創娛樂事業股份有限公司 ,滿滿額娛樂股份有限公司 ,東森電視事業股份有限公司 ,眾合千澄影視文化傳媒有限公司,瀚草影視文化事業股份有限公司,英雄旅程股份有限公司",102,"326,880",73.94%,"80,309,611","515,786","127,310,045"
6,英國,日麗,2023/02/10,東昊影業有限公司,Charades,16,"6,160",160.91%,"1,462,053","8,748","2,062,188"
7,瑞典,開羅謀殺案,2023/02/10,海鵬影業有限公司,MEMENTO INTERNATIONAL,15,857,11.30%,"182,135","1,756","373,331"
8,日本,僕愛君愛：致我深愛的每個妳,2023/02/10,采昌國際多媒體股份有限公司,DENTSU PROMOTION PLUS INC.,27,"3,056",-24.36%,"763,188","7,096","1,777,874"
9,日本,僕愛君愛：致深愛妳的那個我,2023/02/10,采昌國際多媒體股份有限公司,DENTSU PROMOTION PLUS INC.,27,"3,045",-32.00%,"759,100","7,523","1,877,558"
10,日本,愛情失格,2023/02/10,原創娛樂股份有限公司,"CULTURE ENTERTAINMENT CO., LTD.",9,170,91.01%,"35,635",259,"54,166"
11,美國,鐵達尼號 25周年重映版,2023/02/10,博偉電影股份有限公司,"BUENA VISTA INTERNATIONAL, INC.",62,"12,618",25.71%,"4,560,524","22,655","8,356,590"
12,美國,超難搞先生,2023/02/10,美商台灣索尼影業發行股份有限公司台灣分公司,SONY PICTURES RELEASING INTERNATIONAL CORPORATION.,95,"14,371",10.95%,"3,493,434","33,317","8,082,906"
13,中華民國,山椒魚來了,2023/02/10,牽猴子股份有限公司,大麥影像傳播工作室,43,"9,991",26.53%,"2,290,380","18,352","4,198,469"
14,南韓,巫師靈不靈！？,2023/02/10,可樂藝術文創股份有限公司,"kt alpha Co.,Ltd",10,94,-29.32%,"20,900",227,"51,634"
15,南韓,緣起不滅,2023/02/10,香港商甲上娛樂有限公司台灣分公司,"CJ ENM CO.,LTD.",10,434,-0.46%,"102,845",870,"212,914"
16,羅馬尼亞,仇恨謎林,2023/02/03,光年映畫有限公司,WILD BUNCH INTERNATIONAL,8,160,-66.60%,"35,000","1,033","226,183"
17,南韓,對我而言，你是珍貴的,2023/02/03,水元素文化傳媒有限公司,More In Group Inc.,3,12,-95.29%,"2,430",525,"123,358"
18,日本,新世紀福音戰士新劇場版：終,2023/02/03,曼迪傳播有限公司,"KING RECORD CO., LTD.",29,"3,707",-64.49%,"1,170,957","20,888","7,419,989"
19,美國,瑪琳艾索普：首席女指揮,2023/02/03,造次文化有限公司,CARGO FILM & RELEASING LLC,7,439,-63.29%,"104,690","2,021","483,484"
20,南韓,幻影,2023/02/03,香港商甲上娛樂有限公司台灣分公司,"CJ ENM Co., Ltd.",44,253,-91.43%,"57,625","6,466","1,538,348"
21,美國,敲敲門,2023/02/03,美商美國環球影片股份有限公司台灣分公司,UNIVERSAL INTERNATIONAL FILMS LLC,86,892,-86.50%,"220,400","13,718","3,361,989"
22,美國,我的鯨魚老爸,2023/02/03,車庫娛樂股份有限公司,RELAY MOTION KFT.,52,"7,278",-38.08%,"1,816,367","24,368","6,053,147"
23,南韓,火線交涉,2023/02/03,車庫娛樂股份有限公司,RELAY MOTION KFT.,68,"2,555",-78.31%,"604,210","26,636","6,302,103"
24,南韓,BTS: YET TO COME IN CINEMAS,2023/02/01,威秀影城股份有限公司,Trafalgar Releasing Ltd.,1,75,-79.62%,"38,250","15,211","9,838,515"
25,日本,天間莊三姊妹,2023/01/31,天馬行空數位有限公司,"TOEI COMPANY, LTD.",3,43,-83.27%,"8,830",631,"132,042"
26,南韓,大明星多重宇宙,2023/01/27,車庫娛樂股份有限公司,RELAY MOTION KFT.,2,9,-95.91%,"1,910","3,693","873,074"
27,伊朗,片場風暴,2023/01/27,傳影互動股份有限公司,Iranian Independents,2,17,-85.59%,"3,530",848,"174,409"
28,美國,伊尼舍林的女妖,2023/01/27,博偉電影股份有限公司,"BUENA VISTA INTERNATIONAL, INC.",26,"1,082",-50.62%,"256,698","10,655","2,527,897"
29,美國,迫降危機,2023/01/25,車庫娛樂股份有限公司,RELAY MOTION KFT.,66,"4,094",-72.74%,"987,548","116,287","28,370,720"
30,南韓,淘氣小企鵝啵樂樂 電影版：巨龍城堡大冒險,2023/01/20,車庫娛樂股份有限公司,RELAY MOTION KFT.,2,3,-93.62%,565,"3,024","708,890"
31,中華民國,詐團圓,2023/01/20,博偉電影股份有限公司,"青睞影視製作股份有限公司,文化內容策進院,六六喜喜股份有限公司,台灣大哥大股份有限公司(My Video),呈洋國際有限公司",55,685,-87.17%,"152,831","99,857","23,686,467"
32,德國,拼音戀習曲,2023/01/19,海鵬影業有限公司,THE MATCH FACTORY GmbH,2,5,-70.59%,950,748,"157,060"
33,日本,舌尖上的禪,2023/01/19,天馬行空數位有限公司,NIKKATSU CORPORATION,2,6,-96.76%,"1,110","1,820","386,413"
34,美國,玩命特攻：武演行動,2023/01/19,車庫娛樂股份有限公司,RELAY MOTION KFT.,63,"2,571",-77.37%,"618,782","167,035","40,961,578"
35,美國,巴比倫,2023/01/17,美商美國派拉蒙影片股份有限公司台灣分公司,PARAMOUNT PICTURES CORPORATION,25,812,-73.66%,"217,128","34,383","9,300,298"
