序號,國別地區,中文片名,上映日期,申請人,出品,上映院數,銷售票數,週票數變動率,銷售金額,累計銷售票數,累計銷售金額
1,美國,失落謎城,2022/04/08,美商美國派拉蒙影片股份有限公司台灣分公司,PARAMOUNT PICTURES CORPORATION,94,"30,951",-22.24%,"7,461,789","70,925","17,293,168"
2,日本,電影版 如果30歲還是處男，似乎就能成為魔法師,2022/04/08,車庫娛樂股份有限公司,TV TOKYO CORPORATION,53,"12,445",-19.42%,"2,986,503","27,890","6,725,351"
3,日本,愛國女子─紅武士道,2022/04/08,台灣幸福科學出版有限公司,幸福の科学,10,"1,869",27.93%,"410,855","3,330","732,010"
4,日本,假面騎士劇場版　對決！超越新世代,2022/04/08,木棉花國際股份有限公司,Animation Entertainment Ltd.,12,"1,356",-53.94%,"327,793","4,300","1,034,283"
5,日本,那些得不到保護的人,2022/04/08,鴻聯國際開發股份有限公司,"Shochiku Co.,Ltd.",26,"1,190",-36.30%,"272,284","3,058","699,004"
6,香港,少年,2022/04/08,光年映畫有限公司,1984工作室,25,733,0.00%,"174,915",733,"174,915"
7,美國,玩命獵殺,2022/04/08,采昌國際多媒體股份有限公司,Atrium Productions Kft.,32,762,-27.50%,"162,564","1,813","396,951"
8,日本,妖獸都市1987 劇場版,2022/04/08,水元素文化傳媒有限公司,JAPAN HOME VIDEO INC.,17,395,-3.19%,"91,610",803,"185,938"
9,美國,終極包圍戰,2022/04/08,車庫娛樂股份有限公司,RELAY MOTION KFT.,31,316,-28.67%,"68,951",759,"170,435"
10,美國,投機者樂團：愛的鼓勵,2022/04/08,造次文化有限公司,"Vision Film,Inc",10,286,3.25%,"64,475",563,"126,655"
11,美國,魔比斯,2022/04/01,美商台灣索尼影業發行股份有限公司台灣分公司,SONY PICTURES RELEASING INTERNATIONAL CORPORATION.,96,"19,423",-76.74%,"4,717,894","180,055","45,164,169"
12,中華民國,頭七,2022/04/01,皮諾丘電影事業有限公司,"皮諾丘電影事業有限公司,台灣大哥大股份有限公司,馬棋朵數位影像製作有限公司,杰瑞音樂有限公司,天馬傳播事業有限公司",86,"12,035",-74.92%,"2,826,824","103,820","24,578,340"
13,美國,音速小子 2,2022/04/01,美商美國派拉蒙影片股份有限公司台灣分公司,PARAMOUNT PICTURES CORPORATION,90,"5,960",-78.70%,"1,420,000","59,125","13,959,880"
14,英國,餐廳失控夜,2022/04/01,傳影互動股份有限公司,CHARADES,10,655,-52.33%,"150,350","2,827","634,410"
15,德國,指考風暴,2022/04/01,政駒實業有限公司,Arthood Entertainment GmbH,5,56,-82.39%,"11,020",540,"115,918"
16,西班牙,雙子謀殺案：白城之寂,2022/04/01,車庫娛樂股份有限公司,"FILM FACTORY ENTERTAINMENT,S.L.",12,27,-97.25%,"6,065","1,902","445,519"
17,美國,詭謎藏,2022/04/01,車庫娛樂股份有限公司,RELAY MOTION KFT.,10,18,-97.40%,"4,185","1,390","321,906"
18,美國,劫命救護,2022/03/25,美商美國環球影片股份有限公司台灣分公司,UNIVERSAL INTERNATIONAL FILMS LLC,84,"1,971",-85.58%,"478,146","82,886","20,609,675"
19,丹麥,漂浪人生,2022/03/25,好威映象有限公司,Cinephil,8,303,-64.85%,"68,460","4,196","979,297"
20,日本,電影版 DEEMO 櫻色旋律 —你所彈奏的琴音 至今仍在迴響—,2022/03/25,車庫娛樂股份有限公司,RELAY MOTION KFT.,14,139,-89.21%,"33,203","7,420","1,811,927"
21,中華民國,野夏天,2022/03/25,群石國際有限公司,群石國際有限公司,9,93,-95.18%,"20,870","7,939","1,889,479"
22,日本,相撲道,2022/03/25,台北双喜電影發行股份有限公司,株式会社プリュネ,1,9,-60.87%,"2,215",263,"61,463"
23,南韓,為人民服務,2022/03/25,車庫娛樂股份有限公司,RELAY MOTION KFT.,1,8,-91.11%,"2,105","1,532","347,827"
24,美國,救命緝約,2022/03/25,英屬蓋曼群島商威望國際娛樂股份有限公司台灣分公司,"STX PRODUCTIONS,LLC",2,6,-98.36%,"1,460","6,354","1,466,026"
25,奧地利,愛你讓我自由,2022/03/25,海鵬影業有限公司,THE MATCH FACTORY,1,5,-97.27%,"1,370","1,084","236,988"
26,中華民國,咒,2022/03/18,牽猴子股份有限公司,"空殼影像股份有限公司    ,精漢堂影像有限公司,川琇數位娛樂有限公司,地球防衛隊娛樂有限公司,艾德國際投資股份有限公司,奇亨創意影像有限公司,語謙行銷有限公司,高雄人（高雄市電影館）,世界投資顧問股份有限公司,夢想創造股份有限公司",91,"39,620",-69.78%,"9,562,702","668,706","160,109,139"
27,中華民國,少年吔,2022/03/18,星泰國際娛樂股份有限公司,原典國際影視製作有限公司,45,"2,830",-74.38%,"683,855","131,766","31,195,911"
28,美國,壞蛋聯盟,2022/03/18,美商美國環球影片股份有限公司台灣分公司,UNIVERSAL INTERNATIONAL FILMS LLC,62,"1,211",-86.45%,"280,813","71,879","17,131,636"
29,南韓,遊走塵市間,2022/03/18,中影股份有限公司,"FINECUT CO.,LTD.",1,131,-42.54%,"29,745","1,115","249,240"
30,日本,魔法水果籃 -前奏曲-,2022/03/18,曼迪傳播有限公司,TV TOKYO Corporation,7,115,-84.46%,"27,928","6,011","1,491,183"
31,中華民國,願未央,2022/03/18,目宿媒體股份有限公司,目宿媒體股份有限公司,3,40,-49.37%,"9,020","2,763","596,903"
32,法國,今敏：造夢魔術師,2022/03/18,光年映畫有限公司,Carlotta Films,1,27,-69.32%,"6,100","2,672","614,463"
33,南韓,奇怪的數學家,2022/03/18,車庫娛樂股份有限公司,SHOWBOX CORP.,2,22,-62.71%,"5,420","3,418","794,916"
34,英國,極限逃殺,2022/03/18,采昌國際多媒體股份有限公司,GFM FILMS LLP,1,7,-80.56%,"1,530","2,567","575,423"
35,中華民國,該死的阿修羅,2022/03/11,內容物數位電影製作有限公司,"內容物數位電影製作有限公司,岸上影像有限公司,數位奇蹟科技股份有限公司",4,227,-54.78%,"51,535","12,685","3,006,002"
36,美國,貝爾法斯特,2022/03/11,美商美國環球影片股份有限公司台灣分公司,UNIVERSAL INTERNATIONAL FILMS LLC,2,18,-88.39%,"4,650","4,793","1,113,852"
37,南韓,茲山魚譜,2022/03/11,捷傑有限公司,M-LINE DISTRIBUTION,1,8,-63.64%,"1,870","1,252","274,822"
38,德國,再見列寧！,2022/03/11,海鵬影業有限公司,Bavaria Media International A division of Bavaria Media GmbH,1,1,0.00%,290,"2,175","482,947"
39,法國,巴黎夢想家,2022/03/04,可樂藝術文創股份有限公司,GAUMONT S.A,1,15,-71.15%,"2,400","1,479","318,617"
40,美國,蝙蝠俠,2022/03/03,美商華納兄弟（遠東）股份有限公司台灣分公司,WARNER BROS. PICTURES INTERNATIONAL.,70,"2,360",-79.34%,"629,346","522,369","136,970,578"
41,英國,時代革命,2022/02/25,影樂國際股份有限公司,Haven Productions Ltd.,19,874,-68.45%,"209,899","110,252","27,480,908"
42,西班牙,瘋狂競賽片,2022/02/25,薩摩亞商雄讚股份有限公司台灣分公司,MEDIAPRODUCCION S.L.U.,1,34,0.00%,"3,904","2,202","490,910"
43,美國,情聖西哈諾,2022/02/25,美商美國環球影片股份有限公司台灣分公司,UNIVERSAL INTERNATIONAL FILMS LLC,2,47,0.00%,"2,465","1,081","245,312"
44,日本,劇場版 咒術迴戰 0,2022/02/24,薩摩亞商羚邦(亞洲)有限公司台灣分公司,"Toho Co.,Ltd.",65,"5,207",-75.14%,"1,338,774","883,619","229,781,519"
45,中華民國,愛別離苦,2022/02/18,後場音像紀錄工作室有限公司,後場音像紀錄工作室有限公司,1,131,16.96%,"28,820","6,844","1,509,497"
46,芬蘭,反恐行動：獨立日,2022/02/18,原創娛樂股份有限公司,REinvent Studios International Sales,1,21,-53.33%,"3,360","1,899","424,960"
47,美國,完美的敵人,2022/02/18,峻龍國際有限公司,"Fandom Holdings,LLC.",1,13,0.00%,"2,210","1,588","380,559"
48,日本,電影版 昨日的美食,2022/02/18,車庫娛樂股份有限公司,AVEX PICTURES INC.,1,5,-82.14%,"1,400","8,788","2,166,882"
49,美國,秘境探險,2022/02/17,美商台灣索尼影業發行股份有限公司台灣分公司,SONY PICTURES RELEASING INTERNATIONAL CORPORATION.,7,227,-58.95%,"48,615","304,524","75,519,908"
50,美國,黑特冤家,2022/02/11,威視股份有限公司,Freeway Entertainment Kft.,6,338,14.58%,"30,807","4,355","947,402"
51,法國,幸福知音,2022/02/11,天馬行空數位有限公司,FREANCE TELEVISIONS DISTRIBUTION,1,41,57.69%,"6,560",451,"82,698"
52,美國,娶我吧!,2022/02/11,美商美國環球影片股份有限公司台灣分公司,UNIVERSAL INTERNATIONAL FILMS LLC,2,89,0.00%,"4,705","11,898","2,869,157"
53,美國,尼羅河謀殺案,2022/02/11,博偉電影股份有限公司,"BUENA VISTA INTERNATIONAL,INC.",2,19,-82.08%,"4,395","139,894","35,233,143"
54,英國,馬克白,2022/02/10,威秀影城股份有限公司,Trafalgar Releasing Limited,4,17,142.86%,"11,480",118,"78,330"
55,英國,波西米亞人,2022/02/10,威秀影城股份有限公司,Trafalgar Releasing Limited,1,1,-94.44%,680,120,"83,520"
56,美國,月球隕落,2022/02/03,英屬維京群島商高捷全球開發有限公司 台灣分公司,"Accelerated Global Content,LLC",1,91,0.00%,"8,450","200,251","50,959,979"
57,美國,歡樂好聲音 2,2022/01/28,美商美國環球影片股份有限公司台灣分公司,UNIVERSAL INTERNATIONAL FILMS LLC,8,455,-16.51%,"44,349","100,904","24,021,690"
58,中華民國,我吃了那男孩一整年的早餐,2022/01/28,華映娛樂股份有限公司,"華映娛樂股份有限公司,天際娛樂股份有限公司,星空飛騰國際娛樂有限公司,中環國際娛樂事業股份有限公司,星泰國際娛樂股份有限公司,三皇生物科技股份有限公司,樂到家國際娛樂股份有限公司,得藝文創國際股份有限公司,艾迪昇傳播事業有限公司",21,186,-77.09%,"43,668","300,572","72,588,676"
59,美國,夜路,2022/01/28,博偉電影股份有限公司,"BUENA VISTA INTERNATIONAL,INC.",4,130,-31.94%,"13,485","41,632","10,396,293"
60,南韓,亡命陷阱,2022/01/28,水元素文化傳媒有限公司,"kt alpha Co.,Ltd.",2,27,0.00%,"4,230",798,"180,951"
61,日本,《屁屁偵探: 舒芙蕾島的秘密》,2022/01/21,薩摩亞商雄讚股份有限公司台灣分公司,TOEI ANIMATION ENTERPRISES LIMITED.,6,124,-44.89%,"25,720","25,692","5,852,275"
62,美國,西城故事,2022/01/21,博偉電影股份有限公司,"BUENA VISTA INTERNATIONAL,INC.",4,57,-64.38%,"5,215","14,745","3,539,338"
63,法國,我的神秘狼朋友,2022/01/21,捷傑有限公司,GAUMONT S.A.,2,21,-76.40%,"1,915","1,397","256,407"
64,美國,驚聲尖叫,2022/01/14,美商美國派拉蒙影片股份有限公司台灣分公司,PARAMOUNT PICTURES CORPORATION,1,8,-85.96%,840,"26,767","6,357,368"
65,法國,天堂計劃,2022/01/07,天馬行空數位有限公司,Playtime,2,19,-67.80%,"2,960","1,412","289,963"
66,德國,鄰危不亂,2022/01/07,本萃電影有限公司,Beta Cinema GmbH,1,15,-48.28%,"2,550","1,007","154,124"
67,挪威,世界上最爛的人,2021/12/31,好威映象有限公司,MK2,7,388,-49.68%,"92,665","25,094","6,047,687"
68,美國,金牌特務：金士曼起源,2021/12/30,博偉電影股份有限公司,"BUENA VISTA INTERNATIONAL, INC.",7,550,-33.09%,"51,426","616,612","155,191,937"
69,義大利,非甜蜜生活,2021/12/28,東昊影業有限公司,The Match Factory,13,344,0.00%,"72,449",541,"112,824"
70,日本,在車上,2021/12/25,東昊影業有限公司,The Match Factory GmbH,16,663,-65.29%,"160,046","36,563","9,221,930"
71,中華民國,我記得,2021/12/24,目宿媒體股份有限公司,目宿媒體股份有限公司,6,62,-76.25%,"14,255","2,134","461,278"
72,美國,駭客任務：復活,2021/12/22,美商華納兄弟（遠東）股份有限公司台灣分公司,WARNER BROS. PICTURES INTERNATIONAL.,2,62,-60.51%,"3,245","207,729","53,712,337"
73,美國,蜘蛛人：無家日,2021/12/15,美商台灣索尼影業發行股份有限公司台灣分公司,SONY PICTURES RELEASING INTERNATIONAL CORPORATION.,5,820,9.33%,"51,592","1,964,806","498,028,240"
74,美國,法蘭西特派週報,2021/12/10,博偉電影股份有限公司,"BUENA VISTA INTERNATIONAL,INC.",2,58,-68.48%,"5,840","40,387","9,662,143"
75,美國,魔法滿屋,2021/11/26,台灣華特迪士尼股份有限公司,"BUENA VISTA INTERNATIONAL,INC.",1,11,-95.55%,550,"114,176","26,504,560"
76,中華民國,月老,2021/11/24,麻吉砥加電影有限公司,"麻吉砥加電影有限公司,禾豐九路娛樂有限公司,良人行影業有限公司,居爾一拳有限公司,樂到家國際娛樂股份有限公司,聚星文創娛樂事業股份有限公司,國賓影城股份有限公司,能率影業股份有限公司,HIVE FILMWORKS INC.",6,533,-60.07%,"41,066","1,090,668","264,268,273"
