序號,國別地區,中文片名,上映日期,申請人,出品,上映院數,銷售票數,週票數變動率,銷售金額,累計銷售票數,累計銷售金額
1,中華民國,同學麥娜絲,2020/11/20,甜蜜生活製作有限公司,甜蜜生活製作有限公司##華文創股份有限公司,75,"68,507",54.81%,"15,941,263","114,949","26,716,649"
2,日本,名偵探柯南：紅之校外旅行 鮮紅篇&戀紅篇,2020/11/20,曼迪傳播有限公司,YOMIURI TELECASTING CORPORATION,58,"30,806",-13.04%,"7,285,186","66,231","15,691,656"
3,南韓,盜墓同盟,2020/11/20,英屬維京群島商高捷全球開發有限公司 台灣分公司,"CJ ENM CO., LTD",55,"11,594",-4.78%,"2,701,416","23,770","5,579,872"
4,美國,逃,2020/11/20,車庫娛樂股份有限公司,LIONS GATE INTERNATIONAL (UK) LIMITED,52,"8,251",-16.82%,"1,968,010","18,171","4,378,933"
5,馬來西亞,你是豬,2020/11/20,華映娛樂股份有限公司,NSP ENTERTAINMENT SDN BHD,40,"2,972",-14.38%,"677,771","7,184","1,644,443"
6,日本,愛在末路之境,2020/11/20,車庫娛樂股份有限公司,RELAY MOTION KFT.,31,"2,165",-12.35%,"507,747","4,635","1,092,886"
7,日本,惡童當街 經典重映,2020/11/20,天馬行空數位有限公司,Aniplex Inc.,25,"1,507",47.17%,"349,974","2,531","588,354"
8,日本,消失的星期三,2020/11/20,海樂影業股份有限公司,NIKKATSU CORPORATION,21,704,-16.59%,"160,917","1,548","350,770"
9,美國,婊兄弟上路,2020/11/20,美商台灣索尼影業發行股份有限公司台灣分公司,SONY PICTURES RELEASING INTERNATIONAL CORPORATION.,21,456,-36.04%,"96,740","1,169","261,718"
10,美國,瘋狂理髮師:倫敦首席惡魔剃刀手,2020/11/20,聯影企業股份有限公司,PARK CIRCUS LIMITED,9,161,-11.54%,"35,430",343,"78,006"
11,印度,槍手養成班,2020/11/20,車庫娛樂股份有限公司,AUTUMN SUN COMPANY LTD.,4,75,-44.44%,"15,855",210,"45,065"
12,日本,讓我聽見你的聲音,2020/11/20,英屬維京群島商映畫聯合有限公司台灣分公司,"KING RECORD CO., LTD.",3,27,-27.03%,"5,720",64,"13,770"
13,美國,換人殺砍砍,2020/11/13,美商美國環球影片股份有限公司台灣分公司,UNIVERSAL INTERNATIONAL FILMS LLC,94,"5,265",-67.78%,"1,232,005","37,539","8,715,974"
14,日本,海邊的異邦人,2020/11/13,采昌國際多媒體股份有限公司,SPO Entertainment Inc.,54,"1,756",-66.38%,"432,223","13,477","3,263,546"
15,美國,祕密：夢想的力量,2020/11/13,車庫娛樂股份有限公司,"CM SALES, LLC",29,686,-76.83%,"153,465","6,582","1,523,222"
16,紐西蘭,弒膽遊戲,2020/11/13,天馬行空數位有限公司,Evrit Consulting Kft.,20,359,-81.15%,"80,198","5,177","1,179,004"
17,南韓,菜英文沒在怕,2020/11/13,車庫娛樂股份有限公司,RELAY MOTION KFT.,23,179,-89.15%,"38,270","4,276","985,900"
18,美國,我的媽媽開GAYBAR,2020/11/13,海樂影業股份有限公司,"Film Mode Entertainment, LLC.",13,136,-82.38%,"30,705","1,617","361,913"
19,加拿大,指揮巨星亞尼克,2020/11/13,海鵬影業有限公司,WIDE HOUSE,5,64,-73.77%,"12,315",538,"103,805"
