序號,國別地區,中文片名,上映日期,申請人,出品,上映院數,銷售票數,週票數變動率,銷售金額,累計銷售票數,累計銷售金額
1,中華民國,稻浪上的夢想家,2022/11/20,上善醫文化工作室,池上多力米股份有限公司,1,112,-55.73%,"28,000",365,"78,340"
2,中華民國,一家子兒咕咕叫,2022/11/18,原子映象有限公司,"六六喜喜股份有限公司,原子映象有限公司,高雄人,臺中拍",55,"6,307",-7.43%,"1,458,699","13,205","2,801,156"
3,中華民國,兩地,2022/11/18,目宿媒體股份有限公司,目宿媒體股份有限公司,3,18,-47.06%,"4,060",52,"11,840"
4,喬治亞,喬治亞天空下,2022/11/18,好威映象有限公司,CERCAMON MFZE,10,179,14.74%,"37,897",335,"71,572"
5,日本,錯位的青春,2022/11/18,車庫娛樂股份有限公司,RELAY MOTION KFT.,20,207,-2.82%,"47,964",420,"99,402"
6,法國,書情話慾,2022/11/18,鴻聯國際開發股份有限公司,Why Not Productions,12,331,-18.47%,"70,411",737,"156,291"
7,南韓,厄憶追凶,2022/11/18,車庫娛樂股份有限公司,RELAY MOTION KFT.,60,"4,920",-23.48%,"1,130,992","11,350","2,627,674"
8,日本,劇場版 歌之☆王子殿下♪ 真愛ST☆RISH TOURS,2022/11/18,曼迪傳播有限公司,"KING RECORD CO., LTD.",14,"2,085",-20.48%,"513,754","4,707","1,172,777"
9,美國,她有話要說,2022/11/18,美商美國環球影片股份有限公司台灣分公司,UNIVERSAL INTERNATIONAL FILMS LLC,84,"2,568",7.04%,"603,034","4,967","1,166,135"
10,泰國,愛情需要編劇,2022/11/18,采昌國際多媒體股份有限公司,M PICTURES COMPANY LIMITED,35,651,-53.67%,"148,162","2,056","463,297"
11,日本,性徒,2022/11/18,中影股份有限公司,The Klockworx Co. Ltd.,10,320,6.67%,"71,276",620,"138,560"
12,日本,即使，這份戀情今晚會從世上消失,2022/11/11,車庫娛樂股份有限公司,"TOHO CO., LTD.",53,"4,647",-48.34%,"1,176,243","21,378","5,322,284"
13,日本,幽靜的山荷葉,2022/11/11,希望行銷娛樂有限公司,"Nagoya Broadcasting Network Co., Ltd.",4,45,-70.78%,"8,720",489,"101,960"
14,澳門,海鷗來過的房間,2022/11/11,海鵬影業有限公司,地地影像工房有限公司,7,109,-76.15%,"24,005",721,"149,900"
15,瑞典,星夢性快感,2022/11/11,車庫娛樂股份有限公司,VERSATILE,3,21,-88.46%,"5,080",357,"81,648"
16,中華民國,哈勇家,2022/11/11,華映娛樂股份有限公司,"華映娛樂股份有限公司,氧氣電影有限公司,中環國際娛樂事業股份有限公司,星泰國際娛樂股份有限公司,得藝文創國際股份有限公司,凡宇興業有限公司,樂到家國際娛樂股份有限公司,鏡文學股份有限公司",83,"10,976",-21.29%,"2,534,703","46,873","10,257,839"
17,中華民國,我心我行,2022/11/11,三乘影像股份有限公司,"三乘影像股份有限公司,藝碩文創股份有限公司,許芳宜＆藝術家",30,"3,260",-43.14%,"773,736","17,935","3,866,863"
