序號,國別地區,中文片名,上映日期,申請人,出品,上映院數,銷售票數,週票數變動率,銷售金額,累計銷售票數,累計銷售金額
1,日本,名偵探柯南：緋色的不在場證明,2021/02/26,曼迪傳播有限公司,YOMIURI TELECASTING CORPORATION,56,"26,759",-20.38%,"6,519,827","60,369","14,735,173"
2,英國,詐欺女王,2021/02/26,采昌國際多媒體股份有限公司,GEM Entertainment Kft.,67,"25,898",19.50%,"6,318,412","47,682","11,601,433"
3,中華民國,複身犯,2021/02/26,犢影制作電影有限公司,犢影制作電影有限公司##樂到家國際娛樂股份有限公司##良人行影業有限公司##麻吉砥加電影有限公司,97,"23,000",6.61%,"5,425,078","50,102","11,814,476"
4,日本,銀魂 THE FINAL,2021/02/26,薩摩亞商羚邦(亞洲)有限公司台灣分公司,Dentsu Tec Inc.,87,"13,276",-13.94%,"3,172,022","28,702","6,866,025"
5,德國,100%小狼人,2021/02/26,華映娛樂股份有限公司,Studio 100 Film GmbH,69,"8,445",-30.69%,"1,949,183","20,629","4,758,630"
6,日本,夏目友人帳 特別上映版:喚石與可疑訪客,2021/02/26,木棉花國際股份有限公司,ADK Emotions Inc,45,"7,785",-10.32%,"1,854,185","16,466","3,908,772"
7,美國,末日終結戰,2021/02/26,車庫娛樂股份有限公司,RELAY MOTION KFT.,48,"6,632",-38.38%,"1,581,565","17,395","4,183,007"
8,中國大陸,刺殺小說家,2021/02/26,原創娛樂股份有限公司,"抖音文化（廈門）有限公司,東方嘉影電視院線傳媒股份公司,華策影業（天津）有限公司,深圳市一怡以藝文化傳媒有限公司,郭帆文化傳媒（北京）有限公司,天津十間影視傳媒有限公司,中青新影文化傳媒（北京）有限公司,天津貓眼微影文化傳媒有限公司,廣東優創合影文化傳播股份有限公司,之升（上海）影業有限公司,融創未來文化娛樂（北京）有限公司,霍爾果斯聚合影聯文化傳媒有限公司,上海阿里巴巴影業有限公司,北京自由酷鯨影業有限公司,上海尚世影業有限公司,優酷電影有限公司",39,"6,078",-16.99%,"1,460,522","13,400","3,229,799"
9,德國,竊聽風暴,2021/02/26,海鵬影業有限公司,Beta Film GmbH,16,"1,420",14.61%,"311,978","2,659","581,474"
10,日本,晨曦將至,2021/02/26,傳影互動股份有限公司,"KINOSHITA GROUP CO.,LTD",14,782,-19.05%,"163,883","1,748","371,432"
11,西班牙,我的母親 經典數位修復,2021/02/26,天馬行空數位有限公司,PATHE FILMS S.A.S,12,738,27.46%,"155,476","1,581","339,149"
12,日本,澪之料理帖,2021/02/26,中影股份有限公司,"東映(TOEI COMPANY,LTD)",13,619,11.33%,"124,648","1,175","237,885"
13,中華民國,伏魔殿,2021/02/26,車庫娛樂股份有限公司,王逸帆,7,529,319.84%,"85,050",655,"105,320"
14,日本,Fancy  以情慾與詩為名,2021/02/26,華藝娛樂股份有限公司,Hakuhodo DY music & pictures Inc.,6,52,-23.53%,"10,210",120,"23,738"
15,南韓,穿越時空遇見妳,2021/02/26,英屬維京群島商映畫聯合有限公司台灣分公司,STUDIO BONANZA INC.,2,33,6.45%,"7,120",64,"14,250"
16,美國,迴路追殺令,2021/02/19,采昌國際多媒體股份有限公司,Atrium Productions Kft.,67,"4,645",-71.28%,"1,102,402","37,782","8,985,736"
17,日本,超時空甩尾 經典重映,2021/02/19,水元素文化傳媒有限公司,Tohokushinsha Film Corporation,19,"1,136",-47.21%,"300,536","5,396","1,377,291"
18,中華民國,洞兩洞六,2021/02/19,車庫娛樂股份有限公司,王逸帆,7,398,-1.73%,"63,540",882,"140,940"
19,加拿大,牛宰褲,2021/02/19,車庫娛樂股份有限公司,RELAY MOTION KFT.,8,73,-90.69%,"16,924","1,925","447,692"
20,日本,皇家賓館,2021/02/19,天馬行空數位有限公司,"Nagoya Broadcasting Network Co.,Ltd.",7,76,-84.89%,"16,895","1,172","243,090"
21,日本,小小的戀愛情事,2021/02/19,英屬維京群島商映畫聯合有限公司台灣分公司,"KING RECORD CO.,LTD.",2,7,-69.57%,"1,570",52,"10,715"
22,中華民國,我沒有談的那場戀愛,2021/02/10,南人電影有限公司,"可米傳媒事業股份有限公司,海納百川娛樂有限公司,親愛的工作室有限公司,鏡文學股份有限公司,原點概念有限公司,華文創股份有限公司,南人電影有限公司",97,"15,641",-46.13%,"3,745,414","151,455","36,227,457"
