序號,國別地區,中文片名,上映日期,申請人,出品,上映院數,銷售票數,週票數變動率,銷售金額,累計銷售票數,累計銷售金額
1,英國,時代革命,2022/02/25,影樂國際股份有限公司,Haven Productions Ltd.,43,"35,605",83.58%,"8,994,471","57,978","14,595,675"
2,美國,黑光行動,2022/02/25,威視股份有限公司,BL Production LLC,84,"13,527",-25.07%,"3,152,332","31,579","7,438,700"
3,德國,瑪雅蜜蜂大冒險：守護小金蛋,2022/02/25,華映娛樂股份有限公司,Studio 100 Film GmbH,61,"2,122",-7.34%,"482,446","4,412","1,008,814"
4,西班牙,瘋狂競賽片,2022/02/25,薩摩亞商雄讚股份有限公司台灣分公司,MEDIAPRODUCCION S.L.U.,24,785,1.16%,"174,135","1,922","432,029"
5,德國,我是你的完美男友,2022/02/25,海鵬影業有限公司,Beta Cinema GmbH,17,816,37.84%,"174,011","1,408","306,884"
6,美國,情聖西哈諾,2022/02/25,美商美國環球影片股份有限公司台灣分公司,UNIVERSAL INTERNATIONAL FILMS LLC,20,454,0.67%,"106,708",905,"214,012"
7,法國,密室譯戰,2022/02/25,車庫娛樂股份有限公司,WILD BUNCH,7,418,25.15%,"104,735",752,"187,450"
8,西班牙,櫻櫻大日本,2022/02/25,聯影企業股份有限公司,BETA CINEMA,8,139,-21.91%,"27,740",317,"63,072"
9,日本,劇場版 咒術迴戰 0,2022/02/24,薩摩亞商羚邦(亞洲)有限公司台灣分公司,"Toho Co.,Ltd.",72,"278,750",-7.73%,"70,979,703","580,861","151,416,536"
10,南韓,PHANTOM: THE MUSICAL FILM,2022/02/18,威秀影城股份有限公司,WYS en Scene Co. Ltd.,6,585,-52.09%,"418,800","3,076","2,366,710"
11,日本,電影版 昨日的美食,2022/02/18,車庫娛樂股份有限公司,AVEX PICTURES INC.,38,"1,302",-59.77%,"318,713","8,166","2,016,536"
12,越南,鬼電梯,2022/02/18,車庫娛樂股份有限公司,RELAY MOTION KFT.,39,"1,378",-59.25%,"286,774","8,608","1,905,765"
13,中華民國,愛別離苦,2022/02/18,後場音像紀錄工作室有限公司,後場音像紀錄工作室有限公司,17,"1,263",-11.68%,"278,199","5,724","1,261,241"
14,法國,黑盒線索,2022/02/18,采昌國際多媒體股份有限公司,StudioCanal SAS,30,919,-56.98%,"217,878","4,839","1,132,155"
15,美國,逍遙上路,2022/02/18,英屬蓋曼群島商威望國際娛樂股份有限公司台灣分公司,FREEWAY ENTERTAINMENT KFT.,39,306,-79.87%,"70,888","3,288","748,004"
16,日本,垃圾頭,2022/02/18,捷傑有限公司,GAGA Corporation,7,273,-42.41%,"64,720","1,257","296,954"
17,美國,完美的敵人,2022/02/18,峻龍國際有限公司,"Fandom Holdings,LLC.",9,169,-77.94%,"40,307","1,476","355,274"
18,芬蘭,反恐行動：獨立日,2022/02/18,原創娛樂股份有限公司,REinvent Studios International Sales,20,128,-82.42%,"28,704","1,806","409,965"
19,法國,執愛不悔,2022/02/18,佳映娛樂國際股份有限公司,FRANCE TELEVISIONS DISTRIBUTION,2,15,-83.33%,"3,320",175,"39,114"
20,美國,秘境探險,2022/02/17,美商台灣索尼影業發行股份有限公司台灣分公司,SONY PICTURES RELEASING INTERNATIONAL CORPORATION.,97,"57,726",-38.68%,"13,949,468","260,591","64,980,737"
21,美國,尼羅河謀殺案,2022/02/11,博偉電影股份有限公司,"BUENA VISTA INTERNATIONAL,INC.",92,"13,534",-44.91%,"3,368,496","132,896","33,496,566"
22,日本,讓我聽見愛的歌聲,2022/02/11,木棉花國際股份有限公司,BANDAI NAMCO Arts Inc.,20,924,-25.24%,"229,123","7,128","1,774,387"
23,美國,王牌冤家,2022/02/11,海鵬影業有限公司,United International Pictures,10,660,-49.73%,"160,285","7,837","1,920,025"
24,美國,娶我吧!,2022/02/11,美商美國環球影片股份有限公司台灣分公司,UNIVERSAL INTERNATIONAL FILMS LLC,40,389,-74.07%,"95,673","11,793","2,860,852"
25,美國,地球重生,2022/02/11,采昌國際多媒體股份有限公司,FREEWAY ENTERTAINMENT KFT.,5,42,-77.17%,"9,105","2,373","534,950"
26,美國,黑特冤家,2022/02/11,威視股份有限公司,Freeway Entertainment Kft.,3,14,-92.63%,"3,570","3,700","884,872"
27,英國,波西米亞人,2022/02/10,威秀影城股份有限公司,Trafalgar Releasing Limited,3,21,0.00%,"14,960",45,"32,040"
28,英國,馬克白,2022/02/10,威秀影城股份有限公司,Trafalgar Releasing Limited,2,8,-38.46%,"5,080",26,"17,480"
29,英國,曼儂‧雷斯科,2022/02/10,威秀影城股份有限公司,Trafalgar Releasing Limited,1,0,0.00%,0,22,"15,200"
30,日本,詛咒,2022/02/04,車庫娛樂股份有限公司,RELAY MOTION KFT.,1,12,-90.24%,"2,740","3,819","920,379"
31,美國,月球隕落,2022/02/03,英屬維京群島商高捷全球開發有限公司 台灣分公司,"Accelerated Global Content,LLC",77,"3,706",-60.26%,"884,773","199,240","50,733,793"
32,中華民國,嗨！神獸,2022/02/01,滿滿額娛樂股份有限公司,滿滿額娛樂股份有限公司##華納集團##凱擘影藝股份有限公司##百聿數碼創意股份有限公司##硯石(廈門)文化傳媒有限公司##神州娛樂股份有限公司,1,9,-55.00%,"1,970","7,139","1,666,470"
33,中華民國,我吃了那男孩一整年的早餐,2022/01/28,華映娛樂股份有限公司,"華映娛樂股份有限公司,天際娛樂股份有限公司,星空飛騰國際娛樂有限公司,中環國際娛樂事業股份有限公司,星泰國際娛樂股份有限公司,三皇生物科技股份有限公司,樂到家國際娛樂股份有限公司,得藝文創國際股份有限公司,艾迪昇傳播事業有限公司",90,"19,546",-20.18%,"4,718,287","284,157","68,692,786"
34,美國,歡樂好聲音 2,2022/01/28,美商美國環球影片股份有限公司台灣分公司,UNIVERSAL INTERNATIONAL FILMS LLC,63,"4,300",-10.04%,"1,016,580","97,004","23,268,652"
35,中華民國,素還真,2022/01/28,威視股份有限公司,"品蓮觀真電影股份有限公司,霹靂國際多媒體股份有限公司",44,"1,846",-38.38%,"434,686","93,248","22,230,135"
