序號,國別地區,中文片名,上映日期,申請人,出品,上映院數,銷售票數,週票數變動率,銷售金額,累計銷售票數,累計銷售金額
1,美國,變形金剛：源起,2024/09/13,美商美國派拉蒙影片股份有限公司台灣分公司,PARAMOUNT PICTURES CORPORATION,96,"51,701",69.49%,"13,855,340","82,428","22,082,276"
2,南韓,警賊黑白衝,2024/09/13,英屬維京群島商高捷全球開發有限公司 台灣分公司,FINECUT CO.  LTD.,39,"1,799",16.89%,"441,022","3,338","814,008"
3,日本,你的名字。,2016/10/21,車庫娛樂股份有限公司,TOHO CO.  LTD.,87,"24,559",58.07%,"6,480,455","40,096","10,578,841"
4,南韓,鬼花園 : 詛咒,2024/09/13,香港商甲上娛樂有限公司台灣分公司,K- MOVIE ENTERTAINMENT,61,"6,675",32.62%,"1,732,571","11,708","3,022,533"
5,日本,老師的善意謊言,2024/09/13,華映國際文創股份有限公司,東映株式會社,53,932,17.68%,"228,399","1,724","425,304"
6,義大利,流浪吉普賽,2024/09/13,海鵬影業有限公司,TRUE COLOURS GLORIOUS FILMS SRL,16,619,23.31%,"138,585","1,121","251,559"
7,美國,超完美家政婦,2024/09/13,車庫娛樂股份有限公司,RELAY MOTION KFT.,69,"3,510",33.11%,"858,007","6,147","1,497,282"
8,挪威,荒野心家園,2024/09/13,佳映娛樂國際股份有限公司,DR Sales,14,331,-20.43%,"72,071",747,"158,489"
9,美國,邪惡勿語,2024/09/13,美商美國環球影片股份有限公司台灣分公司,UNIVERSAL INTERNATIONAL FILMS LLC,84,"11,301",54.58%,"2,942,198","18,612","4,832,303"
10,日本,三日月和貓,2024/09/11,天馬行空數位有限公司,PONY CANYON INC.,18,564,26.17%,"130,132","1,011","236,338"
11,德國,200%小狼人,2024/09/07,原創娛樂股份有限公司,Studio 100 Film GmbH,48,"2,091","209,100.00%","510,612","2,241","548,112"
12,法國,巴黎頌紐約情,2024/09/06,聯影企業股份有限公司,House of Film LLC,5,75,-75.00%,"15,475",617,"135,644"
13,中華民國,穿著旗袍的女孩,2024/09/06,好野娛樂有限公司,好野娛樂有限公司##小綠人影像製作有限公司 ##永瑞事業有限公司##1988廣告製作有限公司,5,45,-68.09%,"9,980","1,143","252,710"
14,泰國,猛鬼大學：邪無止禁,2024/09/06,英屬維京群島商高捷全球開發有限公司 台灣分公司,Sahamongkolfilm International Co.  Ltd.,40,"1,305",-52.60%,"333,875","7,845","2,015,056"
15,南韓,aespa: MY First page,2024/09/06,車庫娛樂股份有限公司,RELAY MOTION KFT.,73,"1,670",-67.88%,"788,050","16,589","7,775,598"
16,越南,湄公河水鬼,2024/09/06,車庫娛樂股份有限公司,V PICTURES CO.  LTD,74,"9,643",-30.64%,"2,468,977","36,555","9,318,964"
17,美國,陰間大法師 BEETLEJUICE,2024/09/05,美商華納兄弟（遠東）股份有限公司台灣分公司,WARNER BROS. PICTURES INTERNATIONAL.,97,"8,439",-36.17%,"2,296,998","41,765","11,676,055"
18,新加坡,小孩不笨3,2024/09/03,華映國際文創股份有限公司,MM2 ENTERTAINMENT,57,"3,312",291.03%,"833,378","4,779","1,156,118"
19,中華民國,導演你有病,2024/9/6,牽猴子股份有限公司,子鉅國際有限公司##莎美娜投資股份有限公司##運永投資有限公司##雷宮製作有限公司,26,703,-52.60%,"173,379","4,792","1,229,155"
20,中華民國,愛情城事,2024/08/30,華映國際文創股份有限公司,有戲娛樂股份有限公司##瘋念有限公司##要有有限公司##雪巴影視股份有限公司##超級娛樂有限公司##鷹美影業有限公司##台灣白令電影有限公司##華映娛樂股份有限公司##絕影股份有限公司##和寬攝影器材有限公司##滿滿額娛樂股份有限公司##台北影業股份有限公司##艾德國際投資股份有限公司##新輝股份有限公司##雲諾運動文教股份有限公司##馬氏影業工作室,55,"1,534",-57.61%,"413,130","25,639","6,682,221"
21,義大利,我們還有明天,2024/08/30,海鵬影業有限公司,Vision Distribution S.p.a.,6,122,-57.19%,"26,525","1,709","365,528"
22,日本,詭異之家,2024/08/30,車庫娛樂股份有限公司,TOHO CO.  LTD.,12,277,-56.92%,"70,430","7,404","1,884,192"
23,泰國,哈囉！萌鬼屋,2024/08/30,威視股份有限公司,M DISTRIBUTION CO.  LTD.,15,68,-80.12%,"17,654","4,720","1,211,891"
24,美國,龍族戰神：重生,2024/08/30,車庫娛樂股份有限公司,RELAY MOTION KFT.,8,"1,635",-30.04%,"360,816","18,923","4,522,764"
