序號,國別地區,中文片名,上映日期,申請人,出品,上映院數,銷售票數,週票數變動率,銷售金額,累計銷售票數,累計銷售金額
1,美國,無聲夜,2023/12/01,車庫娛樂股份有限公司,RELAY MOTION KFT.,76,"4,969",-55.51%,"1,147,004","16,138","3,762,251"
2,美國,闇之祭,2023/12/01,薩摩亞商雄讚股份有限公司台灣分公司,Bankside Films Ltd,9,106,-63.57%,"27,305",397,"104,786"
3,西班牙,轉生幻夢,2023/12/01,燕翼企業有限公司,Bendita Films Sales,8,323,-15.89%,"72,699",707,"160,263"
4,美國,壁花男孩,2023/12/01,車庫娛樂股份有限公司,RELAY MOTION KFT.,8,83,-45.39%,"20,173",235,"55,431"
5,馬來西亞,富都青年,2023/12/01,新世紀南向開發有限公司,CINEMA INUTILE  INC.##mm2 Entertainment PTE. LTD.##大元娛樂有限公司 IS Entertainment Co.  Ltd.##彼演員多媒體有限公司 Be Actor Co.  Ltd.##星娛音樂有限公司 XYmusic Ltd.##JW SAB ## PARTNERS,60,"41,285",-24.98%,"10,172,177","96,314","24,319,111"
6,印尼,屍禁,2023/12/01,威視股份有限公司,PT MD Pictures Tbk.,57,"6,291",-44.36%,"1,533,394","17,700","4,375,735"
7,德國,五月的35日,2023/12/01,鴻聯國際開發股份有限公司,WARNER BROS. ENTERTAINMENT GmbH##EYRIE ENTERTAINMENT GmbH,12,403,2.28%,"86,737",797,"174,317"
8,法國,進化症候群,2023/12/01,英屬蓋曼群島商威望國際娛樂股份有限公司台灣分公司,STUDIOCANAL,17,133,-83.66%,"29,765","1,544","357,516"
9,英國,戴珍珠耳環的少女,2023/11/24,車庫娛樂股份有限公司,RELAY MOTION KFT.,4,25,-73.12%,"5,653",204,"46,001"
10,美國,新核能時代,2023/11/24,佳映娛樂國際股份有限公司,MEDIAWAN RIGHTS,7,40,-95.82%,"9,406","2,348","541,147"
11,美國,五月的你，十二月的她,2023/11/24,車庫娛樂股份有限公司,RELAY MOTION KFT.,10,146,-77.68%,"33,550","4,674","1,129,763"
12,澳大利亞,夢想紅舞鞋,2023/11/24,天馬行空數位有限公司,One Tree Productions Pty Ltd,4,17,-91.79%,"3,610",390,"83,701"
13,美國,拿破崙,2023/11/24,美商台灣索尼影業發行股份有限公司台灣分公司,SONY PICTURES RELEASING INTERNATIONAL CORPORATION.,101,"11,202",-79.80%,"3,062,560","124,325","35,302,229"
14,美國,下一球，勝利,2023/11/24,博偉電影股份有限公司,BUENA VISTA INTERNATIONAL  INC.,73,"1,131",-77.01%,"266,976","9,800","2,361,370"
15,智利,智利，我的理想國,2023/11/24,好威映象有限公司,Pyramide International,2,32,-62.79%,"6,815",183,"37,200"
16,南韓,全羅道少年殺人事件,2023/11/24,車庫娛樂股份有限公司,RELAY MOTION KFT.,55,"1,619",-58.42%,"381,672","5,513","1,338,616"
17,美國,飢餓遊戲：鳴鳥與游蛇之歌,2023/11/17,車庫娛樂股份有限公司,RELAY MOTION KFT.,78,"11,404",-77.07%,"3,135,223","190,745","53,624,642"
18,美國,恐怖感恩劫,2023/11/17,美商台灣索尼影業發行股份有限公司台灣分公司,SONY PICTURES RELEASING INTERNATIONAL CORPORATION.,48,328,-87.18%,"79,934","17,973","4,403,898"
19,中華民國,車頂上的玄天上帝,2023/11/17,三視多媒體網路股份有限公司,三視多媒體網路股份有限公司##大好天光文化創意股份有限公司##台灣文創天使投資股份有限公司##財團法人台北市文化基金會台北市電影委員會##財團法人臺中市影視發展基金會##台灣大哥大股份有限公司##十二果子有限公司##映費迪國際有限公司##香港商甲上娛樂有限公司台灣分公司##相聚國際股份有限公司##風度國際股份有限公司##衛山資本股份有限公司,71,"1,483",-82.70%,"356,168","50,249","11,823,558"
20,香港,白日之下,2023/11/17,台北双喜電影發行股份有限公司,天下一電影發行有限公司,5,164,-36.43%,"36,738","1,584","387,624"
21,中華民國,撼山河 撼向世界,2023/11/17,牽猴子股份有限公司,我們之間影像製作有限公司,12,187,-88.18%,"44,587","6,945","1,575,736"
22,中華民國,少男少女,2023/11/17,嘉揚電影有限公司,嘉揚電影有限公司##滿滿額娛樂股份有限公司##MakerVille Company Limited##阿榮影業股份有限公司##台北影業股份有限公司##台灣大哥大股份有限公司,12,51,-90.06%,"12,565","4,681","1,138,334"
23,美國,飢餓遊戲：自由幻夢 終結戰,2023/11/10,車庫娛樂股份有限公司,RELAY MOTION KFT.,4,35,-52.70%,"7,175",449,"95,509"
24,日本,電影版 勿說是推理,2023/11/10,車庫娛樂股份有限公司,FUJI CREATIVE CORPORATION,7,68,-90.72%,"16,627","15,275","3,898,675"
25,泰國,日暮生死戀,2023/11/10,采昌國際多媒體股份有限公司,M PICTURES COMPANY LIMITED,12,60,-93.23%,"14,590","4,159","991,763"
26,美國,劊樂時光,2023/11/10,采昌國際多媒體股份有限公司,Independent Entertainment,2,2,-96.61%,580,"1,775","407,975"
27,南韓,My SHINee World,2023/11/10,車庫娛樂股份有限公司,RELAY MOTION KFT.,9,60,-87.10%,"29,900","12,448","6,111,795"
28,美國,驚奇隊長 2,2023/11/08,台灣華特迪士尼股份有限公司,BUENA VISTA INTERNATIONAL  INC.,96,"3,291",-83.11%,"832,787","307,070","80,375,363"
29,南韓,禍亂：地下秩序,2023/11/03,車庫娛樂股份有限公司,RELAY MOTION KFT.,1,7,-12.50%,"1,890","10,228","2,404,910"
30,南韓,鬼車站,2023/11/03,車庫娛樂股份有限公司,RELAY MOTION KFT.,12,216,-85.85%,"51,393","30,217","7,616,619"
31,香港,困獸,2023/11/03,仲業股份有限公司,善為影業有限公司##四川魔影影業有限公司##深圳瀾瓊影視文化傳媒有限公司##廣東虎虎生威影業有限公司##四川誠城影視文化傳播有限公司##武漢傳奇人影視藝術有限公司##廈門金逸傳媒有限公司##北京零刻度線影業有限公司##北京宇你影業有限公司##四川大路影業有限公司##廣州東來文化有限公司##福建自安然影業有限公司,1,8,-55.56%,"1,880","2,325","531,737"
32,美國,泰勒絲 | 年代巡迴演唱會電影,2023/11/03,美麗新娛樂股份有限公司,Trafalgar Releasing,1,12,-99.42%,"5,750","33,954","17,972,820"
33,日本,詭屋,2023/11/03,華映國際文創股份有限公司,NIKKATSU CORPORATION,30,86,-92.39%,"19,575","2,662","654,426"
34,中華民國,老狐狸,2023/11/24,星泰國際娛樂股份有限公司,積木影像製作有限公司##合影視有限合夥##天使放大股份有限公司##貝殼放大股份有限公司##高雄統夢秀泰影城股份有限公司##華映娛樂股份有限公司##百聿數碼創意股份有限公司##東映ビデオ株式会社,59,"5,252",-67.02%,"1,231,425","30,089","7,193,044"
35,中華民國,青春並不溫柔,2023/10/27,魚禾草影像有限公司,魚禾草影像有限公司##希望影視行銷股份有限公司,6,55,-91.69%,"13,270","11,168","2,716,562"
36,馬來西亞,虎紋少女,2023/10/27,捷傑有限公司,前景娛樂有限公司,1,1,-50.00%,220,405,"92,932"
37,中華民國,惡女,2023/10/27,英屬蓋曼群島商威望國際娛樂股份有限公司台灣分公司,影響原創影視股份有限公司##有戲娛樂股份有限公司##臺灣電視事業股份有限公司##合影視有限合夥##幸福路映畫社有限公司,20,177,-87.19%,"43,038","23,117","5,755,049"
38,日本,數碼寶貝02 THE BEGINNING_國語版,2023/10/27,薩摩亞商羚邦(亞洲)有限公司台灣分公司,TOEI ANIMATION CO.  LTD.,5,40,-85.66%,"9,807","5,014","1,289,218"
39,中華民國,BIG,2023/12/1,米倉影業股份有限公司,米倉影業股份有限公司##大誠保險經紀人股份有限公司##築間餐飲事業股份有限公司##泰豐禮品美術有限公司,93,"4,923",-70.80%,"1,224,155","50,666","12,629,958"
