序號,國別地區,中文片名,上映日期,申請人,出品,上映院數,銷售票數,週票數變動率,銷售金額,累計銷售票數,累計銷售金額
1,日本,刀劍神域劇場版 –Progressive- 無星夜的詠嘆調,2021/11/12,木棉花國際股份有限公司,Aniplex Inc.,75,"36,559",-25.13%,"8,809,497","85,390","20,663,430"
2,中華民國,詭扯,2021/11/12,車庫娛樂股份有限公司,"良人行影業有限公司,Arthur Film Inc. (주)아더필름,車庫娛樂股份有限公司,麻吉砥加電影有限公司,聚星文創娛樂事業股份有限公司,樂到家國際娛樂股份有限公司,宏將傳媒股份有限公司",48,"20,086",12.94%,"4,858,607","38,661","9,332,227"
3,香港,梅艷芳,2021/11/12,美商台灣索尼影業發行股份有限公司台灣分公司,"安樂影片有限公司,萬誘引力乙有限公司,天下一電影製作有限公司,華夏電影發行有限責任公司,電訊盈科媒體有限公司",87,"14,600",34.08%,"3,441,334","29,256","6,941,291"
4,美國,迷離夜蘇活,2021/11/12,美商美國環球影片股份有限公司台灣分公司,UNIVERSAL INTERNATIONAL FILMS LLC,85,"11,116",29.68%,"2,683,203","19,688","4,753,496"
5,日本,安雅與魔女,2021/11/12,香港商甲上娛樂有限公司台灣分公司,Studio Ghibli Inc.,57,"8,586",-21.95%,"2,013,216","19,586","4,633,818"
6,美國,鹿魔,2021/11/12,博偉電影股份有限公司,"BUENA VISTA INTERNATIONAL,INC.",72,"6,007",-25.77%,"1,426,991","14,099","3,369,874"
7,義大利,達賴喇嘛:大腦故事,2021/11/12,聯影企業股份有限公司,MAKARAMPA S.R.L.,9,"2,540",81.30%,"553,607","3,941","864,660"
8,中華民國,文林銀行,2021/11/12,視納華仁文化傳播股份有限公司,視納華仁文化傳播股份有限公司,9,455,88.02%,"107,605",697,"164,705"
9,日本,蒸氣男孩,2021/11/12,向洋影業有限公司,"TBS GLOWDIA,Inc.",19,373,-15.61%,"87,220",815,"192,412"
10,日本,東京貴族女子,2021/11/12,華映娛樂股份有限公司,COLORBIRD INC.,8,169,0.60%,"35,642",337,"72,850"
11,巴西,粉紅雲,2021/11/12,天馬行空數位有限公司,MPM PREMIUM,9,108,1.89%,"22,485",214,"44,435"
12,法國,錢鬥遊戲,2021/11/12,車庫娛樂股份有限公司,ELLE DRIVER,12,101,-13.68%,"21,028",218,"45,460"
13,巴西,極道公主,2021/11/12,車庫娛樂股份有限公司,RELAY MOTION KFT.,6,45,9.76%,"9,585",86,"18,258"
14,日本,嵐 5x20演唱會電影～回憶全記錄～,2021/11/05,大鴻藝術股份有限公司,J Storm,12,"1,975",-52.11%,"741,400","12,921","5,281,565"
15,美國,史賓賽,2021/11/05,車庫娛樂股份有限公司,RELAY MOTION KFT.,42,"2,811",-58.06%,"672,980","15,409","3,755,715"
16,中華民國,地球迷航,2021/11/05,星泰國際娛樂股份有限公司,"我們之間影像製作有限公 司,社團法人多寶格藝術發展協會",18,"1,255",6.09%,"281,644","5,184","1,179,769"
17,中華民國,在他的獎牌中迷惘,2021/11/05,車庫娛樂股份有限公司,後場音像紀錄工作室有限公司,6,330,-45.54%,"52,850","1,217","194,320"
18,荷蘭,是誰得手林布蘭？,2021/11/05,海鵬影業有限公司,Cinephil-Philippa Kowarsky Productions Ltd,8,157,-73.79%,"32,985","1,271","266,220"
19,日本,總編的復仇,2021/11/05,可樂藝術文創股份有限公司,"Shochiku Co.,Ltd.",3,52,-66.67%,"13,040",385,"89,999"
20,加拿大,寄身殺手,2021/11/05,車庫娛樂股份有限公司,ARCLIGHT FILMS INTERNATIONAL PTY LTD.,5,11,-97.78%,"2,730","1,090","255,808"
21,美國,永恆族,2021/11/03,台灣華特迪士尼股份有限公司,"BUENA VISTA INTERNATIONAL,INC.",98,"154,387",-46.73%,"40,839,298","835,589","221,469,850"
22,中華民國,瀑布,2021/10/29,本地風光電影股份有限公司,"本地風光電影股份有限公司,氧氣電影有限公司,鏡文學股份有限公司,三皇生物科技股份有限公司,百聿數碼創意股份有限公司,華映娛樂股份有限公司",88,"11,849",-37.16%,"2,829,267","83,983","20,126,922"
23,日本,我的英雄學院劇場版：世界英雄任務,2021/10/29,薩摩亞商羚邦(亞洲)有限公司台灣分公司,"Toho Co.,Ltd.",69,"5,810",-43.96%,"1,392,281","55,884","13,627,346"
24,美國,天兵阿榮,2021/10/29,博偉電影股份有限公司,"BUENA VISTA INTERNATIONAL,INC.",51,"3,161",-34.12%,"702,429","27,207","6,409,124"
25,中華民國,老鷹之手,2021/10/29,海之眼影像工作室,海之眼影像工作室,8,388,-65.78%,"86,455","5,177","1,147,665"
26,中華民國,廢棄之城,2021/10/29,影一製作所股份有限公司,"影一製作所股份有限公司,遊戲橘子數位科技股份有限公司,財團法人臺中市影視發展基金會",7,355,-59.47%,"81,400","6,204","1,442,855"
