序號,國別地區,中文片名,上映日期,申請人,出品,上映院數,銷售票數,週票數變動率,銷售金額,累計銷售票數,累計銷售金額
1,烏克蘭,尋父冒險記,2023/11/10,好威映象有限公司,Blackbird Productions B.V.,15,270,5.06%,"56,969",527,"110,863"
2,美國,飢餓遊戲：自由幻夢 終結戰,2023/11/10,車庫娛樂股份有限公司,RELAY MOTION KFT.,5,229,717.86%,"46,405",257,"52,835"
3,美國,劊樂時光,2023/11/10,采昌國際多媒體股份有限公司,Independent Entertainment,38,521,-54.54%,"118,384","1,667","383,155"
4,南韓,My SHINee World,2023/11/10,車庫娛樂股份有限公司,RELAY MOTION KFT.,59,"4,475",-25.63%,"2,192,439","10,596","5,204,044"
5,日本,電影版 勿說是推理,2023/11/10,車庫娛樂股份有限公司,FUJI CREATIVE CORPORATION,64,"5,486",-25.45%,"1,364,718","12,845","3,285,383"
6,泰國,日暮生死戀,2023/11/10,采昌國際多媒體股份有限公司,M PICTURES COMPANY LIMITED,23,"1,606","4,017.95%","387,591","1,645","395,991"
7,美國,驚奇隊長 2,2023/11/08,台灣華特迪士尼股份有限公司,BUENA VISTA INTERNATIONAL  INC.,100,"90,368",-40.61%,"23,555,667","242,517","64,087,866"
8,烏克蘭,戰場日記,2023/11/05,佳映娛樂國際股份有限公司,DOGWOOF LTD,1,26,-80.74%,"6,085",260,"61,044"
9,美國,樹懶殺三小,2023/11/03,水元素文化傳媒有限公司,Gravitas Ventures  LLC,8,42,-84.95%,"10,855",533,"128,613"
10,菲律賓,折翼姊妹,2023/11/03,海鵬影業有限公司,飛望影像有限公司,6,19,-83.62%,"3,750",270,"55,664"
11,法國,小嫉妒,2023/11/03,佳映娛樂國際股份有限公司,PYRAMIDE INTERNATIONAL,9,42,-61.47%,"9,230",151,"32,690"
12,香港,困獸,2023/11/03,仲業股份有限公司,善為影業有限公司##四川魔影影業有限公司##深圳瀾瓊影視文化傳媒有限公司##廣東虎虎生威影業有限公司##四川誠城影視文化傳播有限公司##武漢傳奇人影視藝術有限公司##廈門金逸傳媒有限公司##北京零刻度線影業有限公司##北京宇你影業有限公司##四川大路影業有限公司##廣州東來文化有限公司##福建自安然影業有限公司,20,328,-77.13%,"74,464","2,224","509,337"
13,美國,泰勒絲 | 年代巡迴演唱會電影,2023/11/03,美麗新娛樂股份有限公司,Trafalgar Releasing,30,"9,867",-16.95%,"5,155,500","21,748","11,389,370"
14,泰國,凱蒂超殺女,2023/11/03,采昌國際多媒體股份有限公司,THONGKHAM FILMS,25,103,-81.77%,"22,453","2,179","490,917"
15,南韓,禍亂：地下秩序,2023/11/03,車庫娛樂股份有限公司,RELAY MOTION KFT.,60,865,-78.15%,"199,727","10,158","2,387,750"
16,香港,4拍4家族,2023/11/03,華映國際文創股份有限公司,天下一電影製作有限公司##無限動力實業有限公司##一毛製作有限公司##本地製作有限公司,27,103,39.19%,"22,465",177,"39,765"
17,南韓,鬼車站,2023/11/03,車庫娛樂股份有限公司,RELAY MOTION KFT.,57,"5,737",-46.40%,"1,447,791","25,895","6,553,737"
18,美國,飢餓遊戲,2023/11/03,車庫娛樂股份有限公司,RELAY MOTION KFT.,1,67,0.00%,"14,740",261,"60,731"
19,中華民國,新寶島曼波,2023/10/31,目宿媒體股份有限公司,目宿媒體股份有限公司,1,32,-94.03%,"7,360","1,176","251,685"
20,美國,佛萊迪餐館之五夜驚魂,2023/10/27,美商美國環球影片股份有限公司台灣分公司,UNIVERSAL INTERNATIONAL FILMS LLC,88,"4,449",-53.19%,"1,129,240","44,975","11,405,424"
21,日本,數碼寶貝02 THE BEGINNING_國語版,2023/10/27,薩摩亞商羚邦(亞洲)有限公司台灣分公司,TOEI ANIMATION CO.  LTD.,16,"1,515",-26.24%,"379,334","3,569","921,979"
22,香港,釀魂,2023/10/27,華映國際文創股份有限公司,宏寰文化傳播##羚邦集團有限公司,3,20,-66.67%,"5,375",171,"45,007"
23,瑞典,萬聖劫,2023/10/27,峻龍國際有限公司,Fandom Holdings LLC.,2,11,-81.03%,"2,551","1,012","244,356"
24,中華民國,惡女,2023/10/27,英屬蓋曼群島商威望國際娛樂股份有限公司台灣分公司,影響原創影視股份有限公司##有戲娛樂股份有限公司##臺灣電視事業股份有限公司##合影視有限合夥##幸福路映畫社有限公司,76,"8,283",-19.18%,"2,043,852","18,532","4,623,038"
25,中華民國,青春並不溫柔,2023/10/27,魚禾草影像有限公司,魚禾草影像有限公司##希望影視行銷股份有限公司,25,"1,244",-49.25%,"308,297","9,995","2,431,062"
26,法國,野獸們,2023/10/27,本萃電影有限公司,LATIDO CONSORCIO DE EXPORTACION DEL CINE ESPANOL SL,2,7,-88.33%,"1,290",496,"105,429"
27,馬來西亞,虎紋少女,2023/10/27,捷傑有限公司,前景娛樂有限公司,1,15,-81.93%,"3,890",390,"88,892"
28,美國,笨錢效應,2023/10/20,美商台灣索尼影業發行股份有限公司台灣分公司,SONY PICTURES RELEASING INTERNATIONAL CORPORATION.,1,1,-93.75%,230,"15,259","3,767,563"
29,南韓,鬼夢遊,2023/10/20,車庫娛樂股份有限公司,RELAY MOTION KFT.,1,1,-66.67%,140,"6,999","1,748,526"
30,日本,天元突破劇場版 紅蓮螺巖 螺巖篇,2023/10/20,木棉花國際股份有限公司,Aniplex  Inc.,3,13,-86.60%,"3,040","4,688","1,775,419"
31,法國,交響狂花,2023/10/20,海鵬影業有限公司,LE PACTE,1,5,-94.62%,"1,140",920,"189,363"
32,日本,明天星期一,2023/10/20,天馬行空數位有限公司,NIKKATSU CORPORATION,1,4,-20.00%,"1,080",593,"135,989"
33,南韓,雉岳山怪談,2023/10/20,華映國際文創股份有限公司,Hive Filmwokers Inc.,26,163,-75.85%,"38,183","9,229","2,199,118"
