序號,國別地區,中文片名,上映日期,申請人,出品,上映院數,銷售票數,週票數變動率,銷售金額,累計銷售票數,累計銷售金額
1,美國,汪汪隊立大功：超級大電影,2023/09/29,美商美國派拉蒙影片股份有限公司台灣分公司,PARAMOUNT PICTURES CORPORATION,88,"10,240",-81.88%,"2,453,922","66,757","16,273,450"
2,美國,A.I.創世者,2023/09/28,博偉電影股份有限公司,"BUENA VISTA INTERNATIONAL, INC.",99,"18,673",-61.51%,"5,045,208","67,183","18,221,277"
3,美國,奪魂鋸X,2023/09/28,車庫娛樂股份有限公司,RELAY MOTION KFT.,68,"18,229",-43.84%,"4,538,806","50,689","12,753,341"
4,義大利,男人最壞女人最愛,2023/09/28,聯影企業股份有限公司,Maria Rita TUCCIO,10,198,-7.04%,"42,570",411,"87,101"
5,南韓,7號房的禮物,2023/09/28,車庫娛樂股份有限公司,RELAY MOTION KFT.,10,76,-38.71%,"18,069",200,"46,742"
6,南韓,附身,2023/09/28,車庫娛樂股份有限公司,RELAY MOTION KFT.,55,"2,349",-53.96%,"563,402","7,451","1,827,001"
7,南韓,IU CONCERT: THE GOLDEN HOUR,2023/09/28,威秀影城股份有限公司,Trafalgar Releasing Ltd.,9,"2,992",-46.70%,"1,393,595","8,606","4,090,195"
8,義大利,在旅途中：方濟各的朝聖之旅,2023/09/28,海鵬影業有限公司,The Match Factory GmbH,15,327,36.25%,"67,689",567,"118,614"
9,日本,電影哆啦A夢 - 大雄的秘密道具博物館,2023/09/28,香港商甲上娛樂有限公司台灣分公司,Animation International LTD,8,246,-71.66%,"60,365","1,114","284,143"
10,日本,觸不到的肌膚,2023/09/28,東昊影業有限公司,mapppeal,11,218,-43.67%,"48,090",605,"134,023"
11,美國,劇場版 PSYCHO-PASS 心靈判官 PROVIDENCE,2023/09/28,美商台灣索尼影業發行股份有限公司台灣分公司,SONY PICTURES RELEASING INTERNATIONAL CORPORATION.,11,687,-69.44%,"175,869","2,935","779,255"
12,日本,冰淇淋般的愛戀,2023/09/28,政駒實業有限公司,SDP INC.,16,155,-50.48%,"35,385",468,"112,309"
13,新加坡,芽籠,2023/09/22,滿滿額娛樂股份有限公司,"MM2 Entertainment,J Team Productions,Beyond Consultancy Pte Ltd,Euroautomobile,Ginko Agt Alpha Fund,Johan Pte Ltd,Starngaga Pte Ltd,新樂傳媒 Vizpro Media International,Wholeteam Limited",2,8,-83.33%,"2,080",213,"52,101"
14,日本,劇場版IDOLiSH7-偶像星願- LIVE 4bit BEYOND THE PERiOD<DAY2>,2023/09/22,曼迪傳播有限公司,Bandai Namco Filmworks Inc.,14,881,-71.11%,"218,791","6,308","1,647,592"
15,法國,冬日男孩,2023/09/22,好威映象有限公司,Pyramide International,6,73,-79.14%,"14,810",635,"137,522"
16,蒙古,愛在滿格時,2023/09/22,佳映娛樂國際股份有限公司,ASIAN SHADOWS INTERNATIONAL SALES LIMITED,5,193,-74.30%,"40,990","1,255","276,848"
17,美國,印咒：畢舍遮,2023/09/22,采昌國際多媒體股份有限公司,GEM Entertainment Kft.,19,194,-84.46%,"47,627","3,607","873,525"
18,日本,劇場版IDOLiSH7-偶像星願- LIVE 4bit BEYOND THE PERiOD<DAY1>,2023/09/22,曼迪傳播有限公司,Bandai Namco Filmworks Inc.,14,719,-72.58%,"178,685","6,251","1,608,319"
19,南韓,狼少年：不朽的愛,2023/09/22,車庫娛樂股份有限公司,RELAY MOTION KFT.,4,3,-95.08%,660,144,"30,906"
20,美國,浴血任務4,2023/09/22,車庫娛樂股份有限公司,"MILLENNIUM MEDIA, INC.",76,"9,473",-76.35%,"2,350,487","89,049","22,355,066"
21,南韓,鬼夢遊,2023/09/22,車庫娛樂股份有限公司,RELAY MOTION KFT.,34,324,-86.80%,"80,298","6,658","1,662,791"
22,法國,榮耀之路,2023/09/21,香港商甲上娛樂有限公司台灣分公司,"MA STUDIOS LTD,文化內容策進院,財團法人台北市文化基金會台北市電影委員會",20,406,5.18%,"89,737","1,354","292,672"
23,美國,自由之聲,2023/09/19,英屬蓋曼群島商威望國際娛樂股份有限公司台灣分公司,"ANGEL STUDIOS LICENSING, LLC",59,"4,003",-63.61%,"969,486","22,140","5,343,335"
24,中國大陸,峰爆,2023/09/15,炬豐有限公司,"中國電影股份有限公司,上海電影(集團)有限公司,天津貓眼微影文化傳媒有限公司,上海淘票票影視文化有限公司,新麗傳媒集團有限公司,中國鐵道建築集團有限公司,浙江橫店影業有限公司,英皇電影發行(北京)有限公司,中影數字院線(北京)有限公司,抖音文化(廈門)有限公司,咪咕文化科技有限公司,之江電影集團有限公司,阿那亞影視文化有限公司,陝西廣電影視文化產業發展有限公司",4,23,-68.49%,"5,000",681,"163,731"
25,南韓,闇黑新世界,2023/09/15,車庫娛樂股份有限公司,RELAY MOTION KFT.,2,4,-91.84%,950,470,"107,865"
26,南韓,千萬別開門,2023/09/15,車庫娛樂股份有限公司,RELAY MOTION KFT.,18,252,-81.66%,"62,350","13,367","3,274,130"
