序號,國別地區,中文片名,上映日期,申請人,出品,上映院數,銷售票數,週票數變動率,銷售金額,累計銷售票數,累計銷售金額
1,新加坡,初心,2020/08/21,牽猴子整合行銷股份有限公司,AMOK PTE. LTD,47,"10,576",40.86%,"2,476,967","19,215","4,552,242"
2,法國,高盧英雄歷險記：魔法藥水,2020/08/21,車庫娛樂股份有限公司,RELAY MOTION KFT.,43,"5,814",38.96%,"1,330,783","9,998","2,287,821"
3,澳洲,聖雅各的天空,2020/08/21,海鵬影業有限公司,Parkland Pictures Limited,22,"3,656",26.42%,"805,914","6,548","1,446,774"
4,英國,下一站，托斯卡尼,2020/08/21,采昌國際多媒體股份有限公司,HANWAY FILMS LIMITED,54,"3,205",-9.79%,"715,045","6,758","1,508,285"
5,南韓,看不見的證人,2020/08/21,英屬維京群島商高捷全球開發有限公司 台灣分公司,"CJ ENM CO.,LTD",42,"1,749",-24.68%,"395,679","4,071","924,251"
6,日本,最後的情書,2020/08/21,薩摩亞商雄讚股份有限公司台灣分公司,"Toho Co., Ltd.",14,"1,389",0.58%,"320,345","2,770","642,909"
7,日本,午夜0時的吻,2020/08/21,傳影互動股份有限公司,PONY CANYON INC,17,765,18.42%,"177,799","1,411","328,436"
8,法國,秋天的故事 經典數位修復,2020/08/21,天馬行空數位有限公司,LES FILMS DU LOSANGE,9,423,63.32%,"87,095",682,"140,399"
9,法國,冬天的故事 經典數位修復,2020/08/21,天馬行空數位有限公司,LES FILMS DU LOSANGE,8,387,-4.44%,"81,485",792,"170,412"
10,日本,爆裂魔神少女,2020/08/21,車庫娛樂股份有限公司,RELAY MOTION KFT.,3,24,14.29%,"5,330",45,"9,755"
11,中華民國,馗降：粽邪2,2020/08/20,華影國際影藝有限公司,華影國際影藝有限公司##麻吉砥加電影有限公司##滿滿額娛樂股份有限公司##聯聯看娛樂文化股份有限公司##識富天使會,1,250,-24.24%,"47,500",580,"120,100"
12,美國,棕櫚泉不思議,2020/08/19,車庫娛樂股份有限公司,RELAY MOTION KFT.,55,"5,715",-37.66%,"1,368,995","16,831","4,023,767"
13,日本,東京教父:4K數位修復版,2020/08/19,光年映畫有限公司,TOHOKUSHINSHA FILM CORPORATION,35,"5,244",-23.83%,"1,239,182","12,129","2,853,581"
14,日本,追逐繁星的孩子,2020/08/19,中藝國際影視股份有限公司,CoMix Wave Films Inc.,11,557,-44.47%,"132,901","1,560","379,171"
15,日本,Fate_stay night [Heaven's Feel] Ⅲ春櫻之歌,2020/08/15,曼迪傳播有限公司,Aniplex Inc.,18,"13,401",-59.31%,"3,443,691","74,252","19,047,417"
16,日本,劇場版 新幹線變形機器人-來自未來的神速ALFA-X,2020/08/14,海樂影業股份有限公司,"TOKYO BROADCASTING SYSTEM TELEVISION, INC.",61,"2,623",-46.96%,"572,487","13,178","2,940,456"
17,中華民國,逃出立法院,2020/08/14,華映娛樂股份有限公司,良人行影業有限公司##華映娛樂股份有限公司##樂到家國際娛樂股份有限公司##聯聯看娛樂文化股份有限公司##瀚草文創事業股份有限公司##闊世電影股份有限公司##高雄人,74,"2,242",-66.76%,"509,623","18,116","4,074,619"
18,中華民國,我的兒子是死刑犯,2020/08/14,佳映娛樂國際股份有限公司,李家驊##台灣公民媒體文化協會,16,860,-43.01%,"185,375","3,693","829,030"
19,法國,夏天的故事 經典數位修復,2020/08/14,天馬行空數位有限公司,LES FILMS DU LOSANGE,4,197,-58.17%,"42,120","1,044","221,250"
20,法國,春天的故事 經典數位修復,2020/08/14,天馬行空數位有限公司,LES FILMS DU LOSANGE,4,154,-64.35%,"32,185",932,"192,774"
21,日本,椿花散落,2020/08/14,車庫娛樂股份有限公司,"TOHO CO., LTD.",2,13,-87.62%,"2,620",217,"44,255"
22,美國,天劫倒數,2020/08/12,英屬蓋曼群島商威望國際娛樂股份有限公司台灣分公司,"STX Productions, LLC",84,"68,867",-45.82%,"16,502,195","331,087","79,822,990"
23,南韓,魔鬼對決,2020/08/12,采昌國際多媒體股份有限公司,FREEWAY ENTERTAINMENT KFT.,76,"4,908",-67.63%,"1,163,416","36,870","8,596,234"
24,美國,全面啟動10周年紀念版,2020/08/12,美商華納兄弟（遠東）股份有限公司台灣分公司,WARNER BROS. PICTURES INTERNATIONAL.,44,"3,094",-68.07%,"953,158","23,404","7,114,740"
25,美國,皮行者,2020/08/12,車庫娛樂股份有限公司,RELAY MOTION KFT.,34,"1,237",-75.66%,"289,353","13,316","3,104,677"
26,義大利,6號鬼病床,2020/08/07,威視股份有限公司,MINERVA PICTURES GROUP SRL,34,"1,852",-62.84%,"398,380","25,338","5,638,784"
