序號,國別地區,中文片名,上映日期,申請人,出品,上映院數,銷售票數,週票數變動率,銷售金額,累計銷售票數,累計銷售金額
1,南韓,惡鄰羅曼史,2024/05/10,車庫娛樂股份有限公司,RELAY MOTION KFT.,58,697,-30.92%,"159,408","1,706","377,338"
2,泰國,鬼妻塚,2024/05/10,車庫娛樂股份有限公司,RELAY MOTION KFT.,71,"4,854",7.68%,"1,207,809","9,362","2,323,238"
3,日本,長夜盡頭的微光,2024/05/10,天馬行空數位有限公司,Hakuhodo DY music ## pictures Inc.,13,831,-3.03%,"196,232","1,862","444,973"
4,中華民國,我在這裡等你,2024/05/10,威視股份有限公司,抓馬文化股份有限公司,59,"7,320",25.11%,"1,883,198","13,546","3,613,979"
5,中國大陸,熊出沒．伴我“熊芯”,2024/05/10,飛擎國際視聽有限公司,Fantawild Animation Inc.##浙江横店影業有限公司##中國電影股份有限公司##萬達電影股份有限公司##霍爾果斯聯瑞木馬影視傳媒有限公司##方特影業投資有限公司##天津貓眼微影文化傳媒有限公司##海南禾光影業有限公司##上海華策電影有限公司##之江電影集團有限公司##北京耀影電影發行有限公司##北京國影縱横電影發行有限公司##抖音文化（廈門）有限公司##中視金橋文化發展（北京）有限公司##北京微夢創科網絡技術有限公司 ##北京長城沃美電影院線有限公司##完美世界院線有限公司##上海環路影視文化有限公司##海南虞安投資有限公司,24,596,-46.21%,"142,933","1,704","407,162"
6,日本,慾望的盡頭,2024/05/03,英屬維京群島商映畫聯合有限公司台灣分公司,RELAY MOTION KFT.,1,1,-93.33%,220,40,"8,275"
7,日本,假面騎士 THE WINTER MOVIE- 葛查多 & GEATS 最強克米GOTCHA大作戰,2024/05/03,華映國際文創股份有限公司,東映株式會社,15,622,-37.24%,"160,518","1,613","424,952"
8,義大利,少年的漂浪旅程,2024/05/03,鴻聯國際開發股份有限公司,PATHE FILMS,8,140,-74.36%,"30,085","1,580","347,404"
9,南韓,犯罪都市4,2024/4/26,車庫娛樂股份有限公司,RELAY MOTION KFT.,86,"17,337",-34.09%,"4,376,865","141,653","36,001,888"
10,法國,大發明家,2024/04/30,木棉花國際股份有限公司,MK2 FILMS,2,5,-78.26%,"1,280",77,"18,296"
11,泰國,屍控大賣場,2024/04/26,可樂藝術文創股份有限公司,M PICTURES CO. LTD.,2,14,-71.43%,"3,000","1,127","280,515"
12,美國,蜘蛛驚,2024/04/26,采昌國際多媒體股份有限公司,Cornerstone Films Ltd,49,257,-79.39%,"78,470","5,097","1,252,352"
13,美國,挑戰者,2024/04/26,美商華納兄弟（遠東）股份有限公司台灣分公司,WARNER BROS. PICTURES INTERNATIONAL.,55,"1,423",-58.09%,"377,086","10,882","2,865,743"
14,蒙古,如果我可以冬眠,2024/04/26,東昊影業有限公司,URBAN SALES,1,12,-79.66%,"2,550",692,"151,510"
15,印尼,全境炸裂,2024/04/26,英屬蓋曼群島商威望國際娛樂股份有限公司台灣分公司,PT VISINEMA PICTURES,2,11,-95.56%,"2,473","1,591","372,513"
16,比利時,給我愛過的前任們,2024/04/19,好威映象有限公司,BE FOR FILMS,3,7,-65.00%,"1,630",500,"112,101"
17,南韓,神鬼對決,2024/04/19,車庫娛樂股份有限公司,RELAY MOTION KFT.,3,19,-88.05%,"4,696","10,117","2,512,789"
18,日本,機動戰士鋼彈 SEED FREEDOM,2024/04/19,薩摩亞商羚邦(亞洲)有限公司台灣分公司,SUNRISE INC.,50,"4,203",-39.36%,"1,469,945","91,079","28,891,560"
19,美國,噬血芭蕾,2024/04/19,美商美國環球影片股份有限公司台灣分公司,UNIVERSAL INTERNATIONAL FILMS LLC,11,113,-79.11%,"29,576","18,091","4,635,477"
20,法國,瑪格麗特戀習題,2024/04/19,佳映娛樂國際股份有限公司,PYRAMIDE INTERNATIONAL,1,1,-90.91%,160,"1,163","257,535"
21,法國,日安，朵朵,2024/04/19,天馬行空數位有限公司,INDIE SALES COMPANY,2,23,-64.06%,"4,610",905,"190,753"
22,英國,非關性愛,2024/04/12,捷傑有限公司,MK2 FILMS,3,5,-86.49%,"1,000",483,"104,977"
23,日本,搬家 4K數位修復版,2024/04/12,中影股份有限公司,MK2 FILMS,4,109,-47.09%,"25,170","2,264","500,234"
24,越南,再愛一次,2024/04/12,傳影互動股份有限公司,CJ HK Entertainment Company Ltd,7,42,-82.93%,"10,901","26,925","6,773,424"
25,美國,非紳士特攻隊,2024/04/12,采昌國際多媒體股份有限公司,GEM Entertainment Kft.,17,404,-57.96%,"115,348","37,806","9,526,416"
26,波蘭,禁忌之慾,2024/04/12,天馬行空數位有限公司,MONOLITH FILMS LTD.,1,3,0.00%,540,594,"130,702"
27,日本,孤島診療所2022,2024/04/12,車庫娛樂股份有限公司,FUJI CREATIVE CORPORATION,4,69,60.47%,"14,365","2,280","531,850"
28,日本,自戀男神,2024/04/12,政駒實業有限公司,ALTERNA inc.,1,2,-88.24%,540,311,"72,100"
29,義大利,盜墓奇美拉,2024/04/12,海鵬影業有限公司,The Match Factory GmbH,6,127,-43.56%,"29,520","2,340","516,027"
30,日本,貓的報恩,2024/04/12,香港商甲上娛樂有限公司台灣分公司,Studio Ghibli Inc.,77,"2,991",-56.01%,"746,142","20,508","5,148,646"
31,香港,但願人長久,2024/04/12,香港商甲上娛樂有限公司台灣分公司,GOLDEN SCENE COMPANY LIMITED,9,178,-43.85%,"45,263","17,709","4,421,199"
32,丹麥,短句之國,2024/04/12,仲業股份有限公司,TRUSTNORDISK APS,15,226,21.51%,"49,300",412,"88,948"
33,美國,瓊拜雅：三重人格,2024/04/11,造次文化有限公司,Magnolia Pictures LLC,1,4,-63.64%,"1,180","1,234","283,561"
34,法國,愛離巢,2024/04/08,原創娛樂股份有限公司,Playtime,1,12,-82.86%,"2,420",502,"105,344"
35,中華民國,莎莉,2024/4/3,伯樂影業股份有限公司,伯樂影業股份有限公司##中環國際娛樂事業股份有限公司##文化內容策進院##中華電信股份有限公司##艾慕影藝股份有限公司##氧氣電影有限公司##百聿數碼創意股份有限公司##華映娛樂股份有限公司##十宜影樂有限公司##畢業生有限公司,7,238,-54.23%,"58,499","33,775","8,477,249"
36,美國,功夫熊貓 4,2024/04/04,美商美國環球影片股份有限公司台灣分公司,UNIVERSAL INTERNATIONAL FILMS LLC,63,"3,409",-21.43%,"827,531","184,916","46,895,998"
37,日本,特別總集篇 名偵探柯南 vs. 怪盜基德,2024/03/29,曼迪傳播有限公司,YOMIURI TELECASTING CORPORATION,33,"2,795",42.38%,"939,384","114,839","29,299,467"
38,美國,帝國浩劫：美國內戰,2024/03/29,車庫娛樂股份有限公司,RELAY MOTION KFT.,90,"11,470",-48.65%,"2,938,901","80,218","20,678,893"
39,新加坡,錢不夠用3：全部夠用,2024/03/22,華映國際文創股份有限公司,Clover Films##mm2 Entertainmen,40,585,-44.81%,"147,446","4,242","1,011,298"
40,中華民國,看到靈魂的那隻眼 師公,2024/03/22,春暉映像有限公司,壹捌玖伍電影有限公司,1,329,73.16%,"72,170","11,690","2,666,566"
41,美國,哥吉拉與金剛 : 新帝國,2024/3/27,美商華納兄弟（遠東）股份有限公司台灣分公司,WARNER BROS. PICTURES INTERNATIONAL.,81,"4,516",-44.23%,"1,166,228","872,751","244,548,109"
42,日本,GIVEN被贈與的未來劇場版：柊mix,2024/03/18,采昌國際多媒體股份有限公司,SPO Entertainment Inc.,19,918,-65.59%,"243,328","34,937","9,347,254"
43,中華民國,尋找湯德章,2024/03/15,希望影視行銷股份有限公司,角子影音製作有限公司,1,12,-88.68%,"2,380","12,936","2,880,565"
44,日本,劇場版 排球少年!! 垃圾場的決戰,2024/03/15,薩摩亞商羚邦(亞洲)有限公司台灣分公司,Dentsu Tec Inc.,94,"52,353",29.04%,"15,533,268","782,358","226,020,539"
