序號,國別地區,中文片名,上映日期,申請人,出品,上映院數,銷售票數,週票數變動率,銷售金額,累計銷售票數,累計銷售金額
1,日本,角落小夥伴電影版：奇幻的玩具工廠,2024/06/29,威視股份有限公司,Asmik Ace  Inc.,3,849,382.39%,"294,565","1,025","350,885"
2,法國,瑪麗亞‧蒙特梭利,2024/06/28,捷傑有限公司,INDIE SALES COMPANY,13,702,-34.27%,"168,850","1,770","416,125"
3,中華民國,破浪男女,2024/06/28,原子映象有限公司,壹陸喜喜股份有限公司##原子映象有限公司,74,"22,007",44.51%,"5,662,565","37,236","9,537,833"
4,德國,金髮毒藥,2024/06/28,鴻聯國際開發股份有限公司,Telepool GmbH,12,633,17.66%,"137,655","1,171","256,879"
5,越南,鬼厄犬,2024/06/28,車庫娛樂股份有限公司,RELAY MOTION KFT.,75,"7,174",-20.25%,"1,791,264","16,170","4,054,153"
6,南韓,60分鐘亡命直播,2024/06/28,車庫娛樂股份有限公司,RELAY MOTION KFT.,76,"2,219",-26.84%,"528,026","5,252","1,248,066"
7,美國,超級殺,2024/06/28,英屬蓋曼群島商威望國際娛樂股份有限公司台灣分公司,STUDIOCANAL,42,364,-28.21%,"86,202",871,"210,951"
8,英國,忙愛不如盲婚,2024/06/28,英屬維京群島商映畫聯合有限公司台灣分公司,STUDIOCANAL,20,131,-15.48%,"28,429",286,"62,766"
9,日本,名偵探柯南 100萬美元的五稜星,2024/06/28,普威爾國際股份有限公司,株式会社トムス・エンタテインメント,98,"213,177",-12.00%,"57,002,108","455,422","121,976,839"
10,美國,噤界：入侵日,2024/06/26,美商美國派拉蒙影片股份有限公司台灣分公司,PARAMOUNT PICTURES CORPORATION,91,"57,723",-41.38%,"15,870,331","156,190","43,349,876"
11,加拿大,紅色房間,2024/06/21,好威映象有限公司,H264,8,80,-79.17%,"17,870",872,"213,207"
12,泰國,分期付款愛上你,2024/06/21,采昌國際多媒體股份有限公司,GMM TV Company Limited,14,164,-81.96%,"37,450","3,114","749,278"
13,南韓,亡命機劫,2024/06/21,美商台灣索尼影業發行股份有限公司台灣分公司,SONY PICTURES RELEASING INTERNATIONAL CORPORATION.,90,"10,555",-58.88%,"2,701,896","59,031","14,966,506"
14,美國,救援生死線,2024/06/21,車庫娛樂股份有限公司,RELAY MOTION KFT.,52,189,-93.05%,"41,726","7,716","1,801,193"
