序號,國別地區,中文片名,上映日期,申請人,出品,上映院數,銷售票數,週票數變動率,銷售金額,累計銷售票數,累計銷售金額
1,中華民國,親愛的房客,2020/10/23,牽猴子整合行銷股份有限公司,一期一會影像製作有限公司,63,"30,081",66.92%,"7,072,641","48,102","11,378,555"
2,美國,綁票追殺令,2020/10/23,采昌國際多媒體股份有限公司,Atrium Productions Kft.,71,"8,235",-25.53%,"1,845,324","19,293","4,401,082"
3,美國,地獄通話,2020/10/23,車庫娛樂股份有限公司,RELAY MOTION KFT.,53,"5,239",-40.40%,"1,216,843","14,030","3,327,489"
4,日本,碧藍之海劇場版,2020/10/23,海樂影業股份有限公司,Warner Bros. Japan LLC,39,"2,756",-15.69%,"646,798","6,025","1,431,914"
5,中華民國,戀愛好好說,2020/10/23,海鵬影業有限公司,"花千樹電影有限公司##財團法人台北市文化基金會台北市電影委員會##現代電影沖印股份有限公司##ジェイアンドケイ・エンタテインメント J&K Entertainment Inc. ##ダイバーシティメディア  Diversity Media Co.,Ltd",29,860,-32.65%,"185,850","2,137","461,949"
6,日本,玉子愛情故事,2020/10/23,車庫娛樂股份有限公司,RELAY MOTION KFT.,15,435,-32.87%,"104,929","1,083","265,201"
7,南韓,霜花店：朕的男人,2009/03/27,可樂藝術文創股份有限公司,"KT Hitel CO., LTD",17,359,-16.71%,"76,085",790,"169,987"
8,美國,迷慾東京,2020/10/23,車庫娛樂股份有限公司,RELAY MOTION KFT.,20,308,-22.81%,"65,080",707,"152,344"
9,香港,獅子山上,2020/10/23,捷傑有限公司,One Punch Company Limited,12,211,-45.19%,"46,270",596,"132,045"
10,美國,華氏11/9,2020/10/23,車庫娛樂股份有限公司,ACCELERATED GLOBAL CONTENT LLC,4,33,-25.00%,"7,030",77,"16,030"
11,日本,看不見的目擊者,2020/10/16,華映娛樂股份有限公司,"MOONWATCHER Co., Ltd",53,"2,427",-65.09%,"549,529","15,401","3,496,654"
12,美國,奪命守門人,2020/10/16,薩摩亞商雄讚股份有限公司台灣分公司,Doorman INC.,87,"1,737",-79.34%,"376,770","22,440","5,006,980"
13,南韓,詭憶,2020/10/16,采昌國際多媒體股份有限公司,FREEWAY ENTERTAINMENT KFT.,53,455,-80.23%,"100,584","6,190","1,417,978"
14,日本,劇場版 高校艦隊,2020/10/16,車庫娛樂股份有限公司,ANIPLEX INC.,13,395,-73.61%,"96,639","4,214","1,054,688"
15,南韓,浴血劍客,2020/10/16,車庫娛樂股份有限公司,OPUS PICTURES,19,357,-71.82%,"80,535","3,005","682,307"
16,美國,阿比阿弟尋歌大冒險,2020/10/16,車庫娛樂股份有限公司,RELAY MOTION KFT.,35,210,-86.90%,"46,485","4,060","942,902"
17,法國,藥頭大媽,2020/10/16,原創娛樂股份有限公司,Le Pacte,11,146,-78.72%,"32,805","1,562","349,923"
18,美國,地下弒的秘密,2020/10/16,香港商甲上娛樂有限公司台灣分公司,"Accelerated Global Content, LLC",13,101,-81.43%,"22,435","1,373","317,969"
19,加拿大,人造紀元：走進人類世,2020/10/16,車庫娛樂股份有限公司,SEVILLE PICTURES INC.,2,11,-26.67%,"2,160",45,"9,875"
20,阿根廷,被告,2020/10/16,車庫娛樂股份有限公司,"FILM FACTORY ENTERTAINMENT, S.L.",3,9,-89.16%,"1,750",180,"39,530"
21,中華民國,無聲,2020/10/15,英屬蓋曼群島商威望國際娛樂股份有限公司台灣分公司,財團法人公共電視文化事業基金會##氧氣電影有限公司##滿滿額娛樂股份有限公司##畢業生有限公司##英屬蓋曼群島商威望國際娛樂股份有限公司台灣分公司,59,"47,476",-14.70%,"11,285,537","135,378","32,154,313"
22,香港,幻愛,2020/10/15,光年映畫有限公司,Golden Scene Company Limited##英爾有限公司,14,560,-53.53%,"130,775","3,001","685,613"
23,美國,倒數反擊,2020/10/08,威視股份有限公司,"Honest Thief Productions, LLC",95,"12,957",-57.59%,"3,047,022","195,046","45,861,140"
24,南韓,無價之保,2020/10/08,英屬維京群島商高捷全球開發有限公司 台灣分公司,"CJ ENM CO., LTD",47,"1,962",-61.11%,"448,306","29,636","6,895,412"
25,中華民國,千年一問,2020/10/08,牽猴子整合行銷股份有限公司,郭慧敏（曼迪傳播有限公司）##鍾孟舜##李俊樑,15,"1,093",-65.11%,"250,539","11,574","2,666,726"
26,日本,工作細胞!!特別上映版 強『菌』來襲！人體腸道大騷動!,2020/10/08,木棉花國際股份有限公司,KODANSHA LTD.,47,932,-74.79%,"219,115","28,561","6,660,069"
27,南韓,刑警沒有假期,2020/10/08,車庫娛樂股份有限公司,SHOWBOX CORP.,19,313,-73.25%,"68,600","17,152","4,002,265"
28,美國,愛情列車長,2020/10/08,天馬行空數位有限公司,TV Co.Srl,2,13,-88.98%,"2,510","1,078","219,402"
29,日本,《少女與戰車 最終章》第1+2話,2020/10/07,華藝娛樂股份有限公司,Hakuhodo DY music & pictures Inc.,6,503,-52.55%,"231,738","8,872","4,091,198"
30,英國,英國國家美術館：高更特展,2020/10/04,威秀影城股份有限公司,More2Screen,6,45,164.71%,"16,580",126,"44,220"
31,中華民國,刻在你心底的名字,2020/09/30,氧氣電影有限公司,滿滿額娛樂股份有限公司##氧氣電影有限公司##百聿數碼創意股份有限公司##中環國際娛樂事業股份有限公司##三皇生物科技股份有限公司,102,"29,485",-38.16%,"6,975,515","372,553","87,351,520"
32,日本,紫羅蘭永恆花園電影版,2020/09/30,采昌國際多媒體股份有限公司,"ABC Animation,INC.",42,"3,260",-56.19%,"816,923","104,605","26,027,621"
33,美國,阿公當家,2020/09/30,香港商甲上娛樂有限公司台灣分公司,"MARRO WWG,LLC",51,884,-73.42%,"195,620","73,693","16,930,881"
