序號,國別地區,中文片名,上映日期,申請人,出品,上映院數,銷售票數,週票數變動率,銷售金額,累計銷售票數,累計銷售金額
1,美國,法蘭西特派週報,2021/12/10,博偉電影股份有限公司,"BUENA VISTA INTERNATIONAL,INC.",57,"12,535",15.07%,"3,071,016","23,428","5,765,146"
2,美國,大紅狗克里弗,2021/12/10,美商美國派拉蒙影片股份有限公司台灣分公司,PARAMOUNT PICTURES CORPORATION,87,"6,239",-31.81%,"1,462,934","15,389","3,593,525"
3,挪威,北海浩劫,2021/12/10,車庫娛樂股份有限公司,TRUSTNORDISK APS,47,"5,153",-37.52%,"1,190,586","13,401","3,162,817"
4,日本,寶可夢：皮卡丘與可可的冒險,2021/12/10,曼迪傳播有限公司,The Pokémon Company,20,"4,359",-50.84%,"979,623","13,226","2,958,343"
5,日本,魔仿犯,2021/12/10,采昌國際多媒體股份有限公司,"Toho Co.,Ltd.",37,"2,873",-16.87%,"674,904","6,329","1,501,162"
6,中華民國,有你相伴的旅程,2021/12/10,車庫娛樂股份有限公司,財團法人天主教失智老人社會福利基金會,6,"1,599",6.03%,"350,940","5,222","1,140,744"
7,美國,ANNETTE：星夢戀歌,2021/12/10,采昌國際多媒體股份有限公司,EUROSPACE,16,792,-12.58%,"166,535","1,698","362,392"
8,南韓,死亡教室：母校,2021/12/10,車庫娛樂股份有限公司,"KT HITEL CO.,LTD.",15,538,-20.65%,"129,533","1,216","294,890"
9,美國,終極生存戰,2021/12/10,車庫娛樂股份有限公司,RELAY MOTION KFT.,18,310,-53.52%,"68,341",977,"217,752"
10,日本,461個便當,2021/12/10,蜜蜂工房創藝有限公司,Hakuhodo DY Music & Pictures Inc.,8,206,-56.63%,"49,120",681,"164,964"
11,冰島,天菜特警,2021/12/10,原創娛樂股份有限公司,ALIEF SAS.,13,214,-59.70%,"48,520",745,"174,048"
12,法國,我從來不是幽默的女生,2021/12/10,好威映象有限公司,Playtime,8,191,41.48%,"41,485",326,"71,295"
