序號,國別地區,中文片名,上映日期,申請人,出品,上映院數,銷售票數,週票數變動率,銷售金額,累計銷售票數,累計銷售金額
1,中國大陸,破碎太陽之心(影展片),2023/04/29,社團法人台灣電影文化協會,蕩麥影業（上海）有限公司,1,348,1.46%,"78,760",691,"156,730"
2,美國,限時追捕,2023/04/28,車庫娛樂股份有限公司,GEM ENTERTAINMENT KFT.,64,"4,327",-15.12%,"980,449","9,425","2,140,591"
3,南韓,魯蛇大翻身,2023/04/28,車庫娛樂股份有限公司,RELAY MOTION KFT.,51,"2,652",-14.51%,"623,814","5,754","1,363,012"
4,美國,梵蒂岡驅魔士,2023/04/28,美商台灣索尼影業發行股份有限公司台灣分公司,SONY PICTURES RELEASING INTERNATIONAL CORPORATION.,95,"18,557",5.97%,"4,535,064","36,068","8,837,936"
5,日本,扶桑花女孩之舞,2023/04/28,水元素文化傳媒有限公司,Fuji Creative Corporation,12,137,-5.52%,"31,680",282,"65,537"
6,巴基斯坦,愛情美樂地,2023/04/28,傳影互動股份有限公司,"JOYLAND LLC.,FILM CONSTELLATION LTD.",11,556,-0.89%,"119,715","1,117","240,041"
7,日本,這就是我,2023/04/28,本萃電影有限公司,Nagoya Broadcasting Network,14,197,7.07%,"42,570",381,"83,559"
8,中華民國,麻罪犯,2023/04/28,車庫娛樂股份有限公司,後場音像紀錄工作室有限公司,6,652,30.92%,"103,965","1,150","183,585"
9,加拿大,絕命控制,2023/04/28,可樂藝術文創股份有限公司,WTFILMS,21,256,1.99%,"58,883",507,"119,293"
10,中華民國,速命道,2023/04/27,寬銀慕電影製作有限公司,"寬銀慕電影製作有限公司,Children's Town Limited.,台灣映藝娛樂股份有限公司,財團法人台北市文化基金會台北市電影委員會,大腕影業國際有限公司",102,"42,618",-26.03%,"10,677,683","102,268","25,918,457"
11,日本,心之谷,2023/04/25,政駒實業有限公司,"SHOCHIKU CO., LTD",31,891,-38.85%,"216,615","2,348","599,447"
12,日本,王立宇宙軍～歐尼亞米斯之翼～：4K數位修復版,2023/04/23,光年映畫有限公司,Bandai Namco Filmworks,23,"2,791","1,485.80%","721,457","3,551","1,005,707"
13,中華民國,炸彈客,2023/04/21,聯影企業股份有限公司,黑科技電影工作室,2,7,-99.21%,"1,620","1,852","422,880"
14,日本,愛是自私,2023/04/21,天馬行空數位有限公司,NIKKATSU CORPORATION,18,694,-58.91%,"162,025","4,807","1,161,625"
15,美國,愛瑪,2023/04/21,威秀影城股份有限公司,Broadway on Demand,1,25,38.89%,"15,440",54,"33,640"
16,英國,烈火亞當,2023/04/21,車庫娛樂股份有限公司,RELAY MOTION KFT.,3,23,-80.83%,"4,870",263,"52,118"
17,日本,Fishmans,2023/04/21,造次文化有限公司,Access Television Japan Ltd,6,329,-54.81%,"81,850","1,514","364,633"
18,日本,電影版 佐佐木與宮野 畢業篇,2023/04/21,薩摩亞商羚邦(亞洲)有限公司台灣分公司,KADOKAWA CORPORATION,14,"2,789",-12.68%,"710,437","10,288","2,641,152"
19,巴勒斯坦,地中海發燒友,2023/04/21,東昊影業有限公司,Luxbox SAS,3,44,-71.79%,"9,160",343,"71,860"
20,日本,電影刀劍亂舞-黎明-,2023/04/21,天馬行空數位有限公司,Marvelous lnc.,25,"1,014",-49.30%,"262,126","5,496","1,529,934"
21,法國,詭樓,2023/04/21,威視股份有限公司,ELLE DRIVER SAS,10,51,-79.68%,"12,806",652,"160,291"
22,西班牙,屍智症,2023/04/21,原創娛樂股份有限公司,Castelao Pictures##S.L.U.,6,13,-89.84%,"2,860",301,"68,187"
23,中華民國,空巢,2023/04/21,星泰國際娛樂股份有限公司,"好享國際文創股份有限公司,文化內容策進院,Enjoy TV Holding Sdn. Bhd",22,"1,093",-9.97%,"234,902","3,922","840,254"
24,中華民國,不能流淚的悲傷,2023/04/21,華映國際文創股份有限公司,"亞太國影（深圳）影業有限公司,中國電影股份有限公司,中影創意（北京）電影有限公司,天津貓眼微影文化傳媒有限公司,亞太國影（重慶）文化傳媒有限公司,廣東潮樂文化傳媒有限公司,深圳市三羊文化集團有限公司,深圳市新藝城影業有限公司,亞太國影（蘇州）影業有限公司,亞太華影（北京）影業有限公司,無雙（深圳）影業有限公司,佛山泓東影視文化傳媒有限公司,廣東新億投資有限公司,浙江東陽瀚雅映影視文化傳媒有限公司,北京博視眾和文化傳播有限公司,香蕉映畫有限公司,華映娛樂股份有限公司",59,"1,528",-64.46%,"371,115","10,706","2,619,661"
25,日本,月之圓缺,2023/04/21,采昌國際多媒體股份有限公司,"Shochiku Co., Ltd.",27,696,-64.03%,"161,359","5,748","1,356,643"
26,美國,寶可噩夢,2023/04/21,薩摩亞商雄讚股份有限公司台灣分公司,"A24 INTERNATIONAL, LLC",60,953,-62.54%,"251,624","5,733","1,536,503"
27,英國,絕地營救,2023/04/21,車庫娛樂股份有限公司,RELAY MOTION KFT.,71,"13,526",-44.79%,"3,284,265","55,565","13,366,183"
28,義大利,惡靈地堡,2023/04/21,車庫娛樂股份有限公司,STUDIOCANAL,2,6,-96.10%,"1,180",329,"78,358"
29,美國,鬼玩人：復活,2023/04/20,美商華納兄弟（遠東）股份有限公司台灣分公司,WARNER BROS. PICTURES INTERNATIONAL.,96,"11,327",-51.16%,"2,821,782","60,458","15,097,609"
30,日本,離不開你的依賴,2023/04/19,希望影視行銷股份有限公司,RIGHTS CUBE Inc.,13,157,-48.69%,"35,770",758,"165,522"
31,香港,窄路微塵,2023/04/18,佳映娛樂國際股份有限公司,"MM2 STUDIOS HONG KONG LIMITED,埋位製作有限公司",11,357,8.51%,"82,732",817,"195,091"
32,美國,《樂隊舞台》——男孩們回來了,2023/04/18,威秀影城股份有限公司,Broadway on Demand,2,25,0.00%,"17,480",47,"31,880"
33,法國,正年輕,2023/04/14,傳影互動股份有限公司,CHARADES,1,5,-89.58%,690,472,"97,009"
34,俄羅斯,柴可夫斯基的妻子,2023/04/14,天馬行空數位有限公司,CHARADES,5,85,-58.13%,"16,000","1,355","275,915"
35,香港,燈火闌珊,2023/04/14,香港商甲上娛樂有限公司台灣分公司,燈火闌珊有限公司,7,74,-70.87%,"16,815","2,267","513,107"
36,美國,吸血鬼特助：雷菲爾,2023/04/14,美商美國環球影片股份有限公司台灣分公司,UNIVERSAL INTERNATIONAL FILMS LLC,67,936,-73.33%,"228,597","29,772","7,352,951"
37,日本,厄林,2023/04/14,車庫娛樂股份有限公司,RELAY MOTION KFT.,1,4,-92.73%,"1,020","1,728","407,801"
38,美國,穆荷蘭大道 4K數位修復版,2023/04/14,車庫娛樂股份有限公司,STUDIOCANAL S.A.S.,1,24,-75.26%,"6,880",927,"228,804"
39,中華民國,疫起,2023/04/14,英屬蓋曼群島商威望國際娛樂股份有限公司台灣分公司,"凱擘影藝股份有限公司,奇幻娛樂國際股份有限公司,有戲娛樂股份有限公司,良人行影業有限公司,大慕可可股份有限公司 ,六六喜喜股份有限公司,台灣大哥大股份有限公司 (台灣大哥大 MyVideo),聚星文創娛樂事業股份有限公司 ,宏將影業有限公司 ,華文創股份有限公司 ,得利影視股份有限公司",80,"6,029",-52.64%,"1,478,726","67,795","16,149,322"
40,法國,聖母院大火：世紀浩劫,2023/04/14,車庫娛樂股份有限公司,RELAY MOTION KFT.,7,86,-55.21%,"19,858","3,758","868,722"
41,越南,涅槃咒,2023/04/14,仲業股份有限公司,"Skyline Media Co., Ltd",4,15,-91.85%,"3,580","2,572","641,753"
42,日本,假面騎士劇場版 Battle Royale,2023/04/14,木棉花國際股份有限公司,"Toei Company, Ltd.",12,108,-82.21%,"26,085","4,971","1,240,271"
43,日本,百花,2023/04/07,車庫娛樂股份有限公司,RELAY MOTION KFT.,1,9,-57.14%,"2,330","4,498","1,015,217"
44,南韓,熊男,2023/04/07,車庫娛樂股份有限公司,RELAY MOTION KFT.,1,3,-98.55%,700,"4,683","1,065,042"
45,美國,鬼玩人 4K數位修復版,2023/04/07,車庫娛樂股份有限公司,STUDIOCANAL S.A.S.,1,1,-92.31%,220,750,"179,200"
46,法國,再一次勇敢跳躍,2023/04/07,中影股份有限公司,STUDIOCANAL,3,103,-51.42%,"22,560","1,884","406,999"
47,美國,過去那五年,2023/04/06,威秀影城股份有限公司,Broadway on Demand,2,10,-72.22%,"7,000",84,"54,590"
48,美國,AIR,2023/04/05,美商華納兄弟（遠東）股份有限公司台灣分公司,WARNER BROS. PICTURES INTERNATIONAL.,18,"1,032",-57.05%,"286,240","42,184","10,605,611"
49,美國,超級瑪利歐兄弟電影版,2023/04/05,美商美國環球影片股份有限公司台灣分公司,UNIVERSAL INTERNATIONAL FILMS LLC,101,"92,331",-27.81%,"22,958,162","1,007,705","255,766,622"
50,日本,美麗的他電影版,2023/04/01,采昌國際多媒體股份有限公司,"Mainichi Broadcasting System, Inc.",11,411,-51.07%,"103,621","10,275","2,551,443"
51,日本,鏡之孤城,2023/03/31,車庫娛樂股份有限公司,RELAY MOTION KFT.,42,"2,614",-48.23%,"655,485","87,057","21,954,574"
52,南韓,靈魂伴侶,2023/03/31,車庫娛樂股份有限公司,RELAY MOTION KFT.,6,97,-58.72%,"23,736","12,366","3,041,844"
53,香港,白日青春,2023/03/31,采昌國際多媒體股份有限公司,PETRA Films Pte Ltd,3,31,-56.34%,"7,030","2,154","480,177"
54,愛爾蘭,夏日悄悄話,2023/03/31,好威映象有限公司,GEM Entertainment Kft.,1,137,-14.38%,"32,190","2,812","622,823"
55,中華民國,做工的人電影版,2023/03/31,華映國際文創股份有限公司,"大慕影藝國際事業股份有限公司,中國信託創業投資股份有限公司,華映娛樂股份有限公司,大慕可可股份有限公司,樂到家國際股份有限公司,有戲娛樂股份有限公司,鏡文學股份有限公司,華研國際音樂股份有限公司,秀泰集團",75,"4,240",-34.01%,"971,343","161,866","38,271,213"
56,美國,65：恐怖行星,2023/03/31,美商台灣索尼影業發行股份有限公司台灣分公司,SONY PICTURES RELEASING INTERNATIONAL CORPORATION.,1,2,-98.21%,580,"36,802","8,831,028"
57,日本,電影版殘念生物事典,2023/03/31,采昌國際多媒體股份有限公司,ADK Emotions Inc.,1,3,-25.00%,660,988,"220,194"
58,日本,魔女宅急便,2023/03/31,香港商甲上娛樂有限公司台灣分公司,Studio Ghibli Inc.,5,226,-47.56%,"50,480","19,279","4,754,635"
59,美國,龍與地下城：盜賊榮耀,2023/03/29,美商美國派拉蒙影片股份有限公司台灣分公司,PARAMOUNT PICTURES CORPORATION,87,"11,465",-40.19%,"2,973,089","354,297","92,717,082"
60,法國,小淘氣尼古拉：快樂的源頭,2023/03/26,捷傑有限公司,CHARADES,2,48,-64.18%,"11,145",929,"210,733"
61,加拿大,長春事件,2023/03/26,佳映娛樂國際股份有限公司,Sideways Film Ltd,11,199,-64.72%,"43,805","3,972","862,015"
62,法國,追兇12夜,2023/03/25,海鵬影業有限公司,MEMENTO INTERNATIONAL,17,606,-1.62%,"127,925","1,327","282,334"
63,日本,名偵探柯南 灰原哀物語〜黑鐵的神祕列車〜,2023/03/24,曼迪傳播有限公司,YOMIURI TELECASTING CORPORATION,15,832,-31.01%,"218,351","55,909","14,013,717"
64,香港,毒舌大狀,2023/03/24,華映國際文創股份有限公司,"安樂影片有限公司,萬誘引力乙有限公司,阿里巴巴影業娛樂傳媒有限公司,香港電影發展基金",5,95,-48.37%,"23,150","5,597","1,362,211"
65,美國,捍衛任務4,2023/03/22,車庫娛樂股份有限公司,RELAY MOTION KFT.,72,"14,558",-32.25%,"3,904,426","837,946","224,184,073"
66,香港,流水落花,2023/03/17,香港商甲上娛樂有限公司台灣分公司,流水落花製作有限公司,2,2,-50.00%,460,775,"179,702"
67,香港,斷網,2023/03/08,華映國際文創股份有限公司,"廣東昇格傳媒服份有限公司,寰亞電影發行（北京）有限公司,浙江聯瑞木馬文化傳媒有限公司,銀都機構有限公司,無限動力實業有限公司,浙江橫店影業有限公司,上海影爵文化傳媒有限公司,廣東一晟影業投資有限公司,珠海市橫琴星匯影院經營管理有限公司,深圳市浩志文化傳媒有限公司,深圳廣電影視股份有限公司,深圳市中影南方電影新幹線有限公司,廈門昇格鑫映影視文化傳媒有限公司,北京微夢創科網絡技術有限公司,帆娛文化（上海）有限公司,海南國梵影視文化傳播有限公司,北京人間指南影業有限公司,深圳瀾瓊影視文化傳媒有限公司,北京大美寰宇影業有限公司,北京林夕影業有限公司,北京樂桃傳媒有限公司,銀都機構（廣州）影視文化有限公司",1,173,55.86%,"9,515","7,872","1,862,957"
68,美國,金牌拳手III,2023/03/03,美商華納兄弟（遠東）股份有限公司台灣分公司,WARNER BROS. PICTURES INTERNATIONAL.,3,561,72.09%,"55,960","21,710","5,474,035"
69,中華民國,本日公休,2023/03/03,威視股份有限公司,"伯樂影業股份有限公司 ,華文創股份有限公司 ,有余企劃製作有限公司 ,得利影視股份有限公司 ,中環國際娛樂事業股份有限公司 ,意妍堂製作股份有限公司",1,90,462.50%,"19,800","65,916","15,069,931"
70,義大利,配樂大師顏尼歐,2023/02/27,海鵬影業有限公司,Piano B Prosuzioni s.r.l.,2,72,-22.58%,"15,850","6,473","1,580,819"
71,日本,鈴芽之旅,2023/02/25,車庫娛樂股份有限公司,"TOHO CO., LTD.",69,"8,793",-43.58%,"2,258,322","924,795","241,942,355"
72,馬來西亞,孩子， 你好嗎 ?  山頂小屋,2023/02/25,香港商甲上娛樂有限公司台灣分公司,小黃花慈善基金Little Yellow Flower Foundation,2,130,0.00%,"27,300","1,037","200,500"
