序號,國別地區,中文片名,上映日期,申請人,出品,上映院數,銷售票數,週票數變動率,銷售金額,累計銷售票數,累計銷售金額
1,中華民國,期末考,2021/04/24,海鵬影業有限公司,花千樹電影有限公司(A THOUSAND TREE FILMS)##高雄人##海鵬影業有限公司,1,94,-26.56%,"19,740",222,"45,340"
2,英國,父親,2021/04/23,采昌國際多媒體股份有限公司,EMBANKMENT FILMS LIMITED,47,"20,074",120.33%,"4,713,208","31,779","7,406,424"
3,美國,夢想之地,2021/04/23,傳影互動股份有限公司,A24 International LLC,50,"9,579",122.82%,"2,209,015","16,359","3,749,794"
4,日本,電影版 嬌妻出沒注意,2021/04/23,英屬維京群島商高捷全球開發有限公司 台灣分公司,Nippon Television Network Corporation,55,"2,757",-37.71%,"636,966","7,183","1,659,991"
5,美國,靈異詭店,2021/04/23,威視股份有限公司,"PREMIERE ENTERTIANMENT GROUP,LLC",28,"1,690",-46.11%,"398,253","4,826","1,136,863"
6,美國,猶大與黑色彌賽亞,2021/04/23,美商華納兄弟（遠東）股份有限公司台灣分公司,WARNER BROS. PICTURES INTERNATIONAL.,21,"1,614",7.74%,"375,152","3,112","740,007"
7,美國,搖滾農莊錄音趣,2021/04/23,造次文化有限公司,autlook film,9,"1,192",106.23%,"279,765","1,770","414,739"
8,香港,不日成婚,2021/04/23,華映娛樂股份有限公司,"英皇影業有限公司,天下一電影製作有限公司",20,371,-44.96%,"84,569","1,045","237,743"
9,日本,真．鮫島事件,2021/04/23,海樂影業股份有限公司,NIKKATSU CORPORATION,24,346,-49.27%,"79,357","1,028","237,102"
10,德國,我的袋鼠室友,2021/04/23,可樂藝術文創股份有限公司,Beta Cinema GmbH,18,264,-30.34%,"61,385",643,"150,911"
11,法國,逆轉棋蹟,2021/04/23,車庫娛樂股份有限公司,ELLE DRIVER,15,176,-44.48%,"37,381",493,"107,642"
12,芬蘭,窒愛診療室,2021/04/23,佳映娛樂國際股份有限公司,Yellow Affair Oy (Ltd) / Yellow Affair Oy Finland Fillial,6,84,-39.13%,"18,070",222,"48,045"
13,日本,偶像情人夢,2021/04/23,英屬維京群島商映畫聯合有限公司台灣分公司,RELAY MOTION KFT.,3,11,10.00%,"2,265",21,"4,175"
14,美國,藥命交錯,2021/04/21,香港商甲上娛樂有限公司台灣分公司,"City Lights Film,LLC",57,"4,344",-60.63%,"1,011,278","15,379","3,582,845"
15,美國,惡夜殺神,2021/04/21,車庫娛樂股份有限公司,RELAY MOTION KFT.,47,"1,653",-69.26%,"375,192","7,030","1,618,278"
