序號,國別地區,中文片名,上映日期,申請人,出品,上映院數,銷售票數,週票數變動率,銷售金額,累計銷售票數,累計銷售金額
1,中華民國,我吃了那男孩一整年的早餐,2022/01/28,華映娛樂股份有限公司,"華映娛樂股份有限公司,天際娛樂股份有限公司,星空飛騰國際娛樂有限公司,中環國際娛樂事業股份有限公司,星泰國際娛樂股份有限公司,三皇生物科技股份有限公司,樂到家國際娛樂股份有限公司,得藝文創國際股份有限公司,艾迪昇傳播事業有限公司",96,"74,227",41.34%,"17,992,423","126,971","30,686,767"
2,美國,歡樂好聲音 2,2022/01/28,美商美國環球影片股份有限公司台灣分公司,UNIVERSAL INTERNATIONAL FILMS LLC,98,"42,860",186.34%,"10,356,764","57,828","13,936,587"
3,中華民國,素還真,2022/01/28,威視股份有限公司,"品蓮觀真電影股份有限公司,霹靂國際多媒體股份有限公司",93,"32,949",25.93%,"7,818,394","66,206","15,814,666"
4,美國,夜路,2022/01/28,博偉電影股份有限公司,"BUENA VISTA INTERNATIONAL,INC.",90,"19,113",98.39%,"4,863,045","28,747","7,288,874"
5,南韓,極速快遞,2022/01/28,車庫娛樂股份有限公司,RELAY MOTION KFT.,55,"14,438",121.31%,"3,429,553","20,962","4,960,578"
6,中華民國,諸葛四郎─英雄的英雄,2022/01/28,牽猴子股份有限公司,童年漫畫股份有限公司,53,"3,164",197.09%,"739,027","6,094","1,422,049"
7,日本,夏日幽靈,2022/01/28,車庫娛樂股份有限公司,AVEX PICTURES INC.,20,922,3.02%,"231,765","1,817","455,794"
8,日本,花與愛麗絲：數位修復版,2022/01/28,光年映畫有限公司,Rockwell Eyes Inc.,13,898,13.10%,"206,409","1,692","385,220"
9,南韓,亡命陷阱,2022/01/28,水元素文化傳媒有限公司,"kt alpha Co.,Ltd.",9,353,61.93%,"83,706",571,"135,931"
10,日本,《屁屁偵探: 舒芙蕾島的秘密》,2022/01/21,薩摩亞商雄讚股份有限公司台灣分公司,TOEI ANIMATION ENTERPRISES LIMITED.,58,"6,259",15.93%,"1,465,104","17,836","4,100,879"
11,美國,西城故事,2022/01/21,博偉電影股份有限公司,"BUENA VISTA INTERNATIONAL,INC.",68,"2,610",-48.29%,"658,401","12,324","3,082,420"
12,日本,劇場版FREE! 男子游泳部–the Final Stroke–前篇,2022/01/21,采昌國際多媒體股份有限公司,"ABC ANIMATION,INC.",38,"2,098",-37.03%,"510,993","9,929","2,332,954"
13,中華民國,妖果小學─水果奶奶的大秘密,2022/01/21,牽猴子股份有限公司,財團法人公共電視文化事業基金會,34,790,-35.25%,"182,699","4,257","996,310"
14,法國,我的神秘狼朋友,2022/01/21,捷傑有限公司,GAUMONT S.A.,6,110,-67.16%,"25,020",883,"203,392"
15,法國,情慾告白,2022/01/21,佳映娛樂國際股份有限公司,PYRAMIDE INTERNATIONAL,2,57,-76.45%,"13,720",551,"122,785"
16,英國,遮蔽的天空,2022/01/21,香港商甲上娛樂有限公司台灣分公司,HANWAY FILMS LIMITED,1,42,-86.32%,"9,630",576,"128,760"
17,日本,月影,2022/01/21,可樂藝術文創股份有限公司,"Nagoya Broadcasting Network Co.,Ltd.",2,42,-85.91%,"9,560",597,"132,096"
18,加拿大,他奶奶的變裝皇后,2022/01/21,天馬行空數位有限公司,WIDE,3,43,-70.55%,"8,675",297,"63,620"
19,南韓,無人之境,2022/01/21,車庫娛樂股份有限公司,"KT HITEL CO.,LTD.",3,31,-81.44%,"7,130",397,"93,965"
20,日本,說不出口的愛,2022/01/21,希望行銷娛樂有限公司,Good Move Media,1,3,-97.48%,750,219,"50,438"
21,美國,355：諜影特攻,2022/01/19,車庫娛樂股份有限公司,RELAY MOTION KFT.,59,"4,496",-47.98%,"1,094,048","28,241","6,795,051"
22,中華民國,再說一次我願意,2022/01/19,皮諾丘電影事業有限公司,"皮諾丘電影事業有限公司,白色影像製作股份有限公司,主雅映象有限公司,沅珅科技有限公司",71,"1,962",-72.64%,"464,251","22,418","5,278,558"
23,美國,驚聲尖叫,2022/01/14,美商美國派拉蒙影片股份有限公司台灣分公司,PARAMOUNT PICTURES CORPORATION,59,"1,844",-56.40%,"449,477","25,489","6,145,722"
24,中國大陸,第一爐香,2022/01/14,影一製作所股份有限公司,"上海阿里巴巴影業有限公司,和和（上海）影業有限公司,青鳥影業(上海)有限公司,東台壹尺文化傳媒有限公司,北京星魅力影視文化傳媒集團有限公司,北京影窩文化傳媒有限公司,北京力禾欣文化傳媒有限公司,上海樂朝程影視傳媒有限公司,峨眉電影集團有限公司,桃河影業(北京)有限公司",5,174,-70.05%,"40,675","3,998","956,438"
25,俄羅斯,致命最前線,2022/01/14,可樂藝術文創股份有限公司,Central Partnership Sales House,4,157,-58.13%,"38,740","3,708","849,309"
26,捷克,慕夏狂潮：從崛起到永恆,2022/01/14,海鵬影業有限公司,NEW DOCS e.K.,6,96,-59.66%,"19,805","1,274","266,909"
27,南韓,無間對決,2022/01/14,車庫娛樂股份有限公司,RELAY MOTION KFT.,7,45,-93.60%,"10,085","6,888","1,627,590"
28,法國,豪門媳婦日記,2022/01/14,原創娛樂股份有限公司,Orange Studio,1,11,-71.05%,"2,440",533,"115,849"
29,中華民國,修行,2022/01/14,老灰狼影片製作有限公司,老灰狼影片製作有限公司,1,12,-94.15%,"2,400","1,943","428,169"
30,美國,GUCCI：豪門謀殺案,2022/01/07,美商美國環球影片股份有限公司台灣分公司,UNIVERSAL INTERNATIONAL FILMS LLC,43,"5,648",-26.33%,"1,522,836","67,210","17,335,049"
31,日本,名偵探柯南：大怪獸哥梅拉VS假面超人,2022/01/07,曼迪傳播有限公司,YOMIURI TELECASTING CORPORATION,14,738,-53.02%,"179,497","18,472","4,395,116"
32,日本,鳩的擊退法,2022/01/07,中影股份有限公司,"松竹 株式會社 Shochiku Co.,Ltd",1,275,129.17%,"60,230","1,506","334,864"
33,俄羅斯,鬼保母,2022/01/07,車庫娛樂股份有限公司,CENTRAL PARTNERSHIP SALES HOUSE,1,86,-74.25%,"19,480","5,806","1,388,119"
34,中華民國,沒有人該成為孤島,2022/01/07,華映娛樂股份有限公司,財團法人彩晶文教基金會,1,0,-100.00%,0,"5,533","1,265,024"
35,美國,看不見的殺機,2022/01/07,采昌國際多媒體股份有限公司,Elle Driver,1,0,-100.00%,0,"3,989","915,242"
